Date/Time,BATIMENT0000000240877169_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877169_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877169_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877169_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 01/02  01:00:00,988925.0768361329,758928.8675068415,867435.0406209388,1934470.287279978 
 01/02  02:00:00,992538.1208145564,762234.5462269369,866793.3223319547,1892939.278814393 
 01/02  03:00:00,1016902.049149284,786907.2136275135,890391.7301611184,1914168.422634326 
 01/02  04:00:00,1076666.7164435359,849385.0213003836,952678.8476039935,1983975.3191710738 
 01/02  05:00:00,1140008.9231693065,915890.4187922304,1018682.0245017502,2062961.5550699052 
 01/02  06:00:00,1187363.1137982642,966943.4781774849,1072129.0356757937,2143012.697530581 
 01/02  07:00:00,1199978.6113196535,981779.2775090636,1087415.534339312,2157144.1250917595 
 01/02  08:00:00,1221630.8943380516,1005247.8546386019,1111513.8137255493,2190291.834846952 
 01/02  09:00:00,1266254.4540886597,1053426.5690346258,1161453.9608292643,2267632.1038191817 
 01/02  10:00:00,1275864.0196536358,1064634.9144472042,1165673.7511095686,2277395.2872666074 
 01/02  11:00:00,1181684.811636306,964155.5256905676,1030064.9627847078,2033497.575922774 
 01/02  12:00:00,995597.0091725194,766660.5442278072,766117.2553014664,1523546.5709208942 
 01/02  13:00:00,833103.7918516358,589869.8169543943,522989.38609099644,1121973.9383621637 
 01/02  14:00:00,902406.8452837528,655775.9511853773,652237.8739330042,1454780.136667609 
 01/02  15:00:00,1082326.1151523355,846097.4701094913,880631.0637188841,1863778.4124968713 
 01/02  16:00:00,1265557.4793574717,1042626.3244477006,1105049.444754408,2233246.3050854728 
 01/02  17:00:00,1409174.8908726913,1198683.8598052212,1286101.2282092432,2533837.1540096304 
 01/02  18:00:00,2013165.3080116697,1822838.9999468017,1922366.3918778147,3347043.891696448 
 01/02  19:00:00,2193981.5978233204,2012716.4281842874,2112665.3499235343,3572007.250044898 
 01/02  20:00:00,2242935.514564485,2069319.3880346129,2172754.939241412,3642205.513609795 
 01/02  21:00:00,2283157.2290999442,2116452.9564721705,2222737.3152053575,3699157.618770213 
 01/02  22:00:00,2341747.8939309656,2181997.8565378385,2291472.481473241,3789046.17807352 
 01/02  23:00:00,2418765.584778562,2266730.8146185633,2380005.1917330576,3912244.801923471 
 01/02  24:00:00,2552996.1588178123,2411472.413190945,2530776.6203376586,4136930.9547376838 
 01/03  01:00:00,2718157.135570154,2588715.0966905267,2715143.656227238,4416806.117056412 
 01/03  02:00:00,2582958.6973647694,2474430.8351401337,2641595.337066435,4555967.196793341 
 01/03  03:00:00,2611434.096992085,2514619.9632087024,2698409.881847878,4719640.5955647705 
 01/03  04:00:00,2673345.5221283045,2584367.595029909,2776172.050799214,4856346.558827905 
 01/03  05:00:00,2715015.002500867,2632131.64945819,2830557.9667256195,4954928.990668898 
 01/03  06:00:00,2732612.143741899,2653214.368690591,2856818.1843398316,5014911.129488445 
 01/03  07:00:00,2748408.806564143,2671120.7409789343,2879847.97878582,5074725.811753996 
 01/03  08:00:00,2764822.576282029,2690282.672060589,2903101.902964138,5124370.807399141 
 01/03  09:00:00,2784871.9967061304,2713731.4141193316,2929641.752394282,5168030.2384633515 
 01/03  10:00:00,2772675.5300276303,2702190.760255307,2914854.365889078,5139548.06143789 
 01/03  11:00:00,2681252.2513797972,2597800.9203096447,2781079.9165860433,4926917.62944613 
 01/03  12:00:00,2506200.6932991664,2391531.8618447334,2510562.619919154,4505952.186233645 
 01/03  13:00:00,2308629.5724479514,2168492.8472634507,2221225.0165177123,4071983.9814468385 
 01/03  14:00:00,2192139.712905525,2050900.4437563808,2087135.440085371,3768750.1801774986 
 01/03  15:00:00,2109654.0506693358,1970579.286846056,2024965.0084453258,3501524.432847255 
 01/03  16:00:00,2054846.8235373765,1923327.174827725,2011550.677058998,3358137.0987178436 
 01/03  17:00:00,2131093.6329562683,2008590.6248469274,2154733.146759464,3969381.0153080705 
 01/03  18:00:00,2441130.683809636,2351747.7193369577,2584192.239502613,5024967.687572094 
 01/03  19:00:00,2692891.8321157014,2622127.0214644005,2879448.499044826,5561712.023199277 
 01/03  20:00:00,2762599.0249608248,2701524.4580156365,2972343.3443792467,5738553.538675493 
 01/03  21:00:00,2871255.293451464,2822011.01786342,3105911.5197026758,5961241.855057321 
 01/03  22:00:00,3012108.109563105,2977511.7354287882,3275651.3373529213,6248673.629504347 
 01/03  23:00:00,3053087.2133704177,3025569.469784133,3337475.5144895827,6416470.529079596 
 01/03  24:00:00,3169684.0476895035,3152499.3407413475,3488559.4537761332,6800116.969412015 
 01/04  01:00:00,3349175.4273802927,3341373.765241992,3689480.810264241,7155090.702071373 
 01/04  02:00:00,3492203.5365109164,3489528.9878895264,3836237.000010626,7329442.625369567 
 01/04  03:00:00,3607556.7923438754,3603244.5694314893,3923377.603273468,7193555.3299885 
 01/04  04:00:00,3680583.4557830845,3673823.2313779406,3969961.830501003,7060364.828651668 
 01/04  05:00:00,3734231.3365382478,3729297.9206626453,4024348.688835818,7138366.596214432 
 01/04  06:00:00,3804822.0619097175,3808154.126114023,4104865.0918163983,7235128.208105234 
 01/04  07:00:00,3875017.501861746,3886926.1580112204,4185242.6729570134,7333782.007395281 
 01/04  08:00:00,3889411.979913884,3903476.0342332376,4201142.378306907,7346792.301396 
 01/04  09:00:00,3897131.9826586023,3913026.5946204327,4208207.171155298,7339247.553079832 
 01/04  10:00:00,3881706.678165787,3894436.2123370213,4170820.4008575445,7250787.703575743 
 01/04  11:00:00,3648861.8799833884,3631428.2545557707,3839029.9271129793,6678028.580761297 
 01/04  12:00:00,3287513.9441499584,3222058.942371503,3329526.693127982,5782288.095974294 
 01/04  13:00:00,2849904.9386697207,2732928.4819447156,2703993.6905417144,4628591.955334959 
 01/04  14:00:00,2522194.4420419987,2378500.8937554373,2330811.885549638,3906417.668751084 
 01/04  15:00:00,2317705.03415155,2163548.0698620314,2154657.0332108946,3492085.6430951594 
 01/04  16:00:00,2211240.7273158003,2058202.347629295,2083415.7872054433,3295585.977894125 
 01/04  17:00:00,2236223.2146556852,2101505.931361344,2184155.1437521474,3624194.4565205798 
 01/04  18:00:00,2414855.658387213,2311933.951013026,2476929.2051533745,4415068.399542681 
 01/04  19:00:00,2521796.110507445,2426829.576273991,2604086.1890651146,4627297.276646499 
 01/04  20:00:00,2593903.685028672,2505292.172141026,2691376.0520692533,4769448.011814928 
 01/04  21:00:00,2579093.306222105,2491405.157447074,2682910.2147796126,4770649.941492051 
 01/04  22:00:00,2577386.828911568,2488032.938911451,2684558.479436349,4801318.336017596 
 01/04  23:00:00,2562462.7913731434,2474451.97920384,2674860.2043931065,4790386.39598 
 01/04  24:00:00,2528646.6925195456,2439605.6437450033,2640731.027458812,4731127.795321197 
 01/05  01:00:00,2574468.207919566,2486073.587177459,2691753.3254360775,4833570.6449771 
 01/05  02:00:00,2592667.7538784007,2504512.058932324,2714151.432696172,4892891.050718305 
 01/05  03:00:00,2571857.3793245316,2481036.8457135847,2691779.530596247,4876825.001351327 
 01/05  04:00:00,2577952.1613906207,2485609.82610687,2698274.843210088,4905314.2887604125 
 01/05  05:00:00,2577517.470675017,2485546.619448687,2699654.680347782,4907602.689143498 
 01/05  06:00:00,2569737.4113904294,2477777.0984800546,2692295.4959542383,4892934.634646522 
 01/05  07:00:00,2568173.344895655,2475540.5289387675,2690435.6442327932,4893014.199610757 
 01/05  08:00:00,2574044.1557935528,2479610.0448105764,2694687.325659301,4909539.849226416 
 01/05  09:00:00,2550265.1361832255,2454413.174331949,2668353.155760164,4863054.690598637 
 01/05  10:00:00,2494837.832155194,2394480.3547891458,2601815.605103462,4749099.807271223 
 01/05  11:00:00,2398460.3899006043,2285162.7769235857,2470714.252311846,4533206.213157743 
 01/05  12:00:00,2217742.594405317,2085086.8222023014,2239389.2008968284,4156445.655760655 
 01/05  13:00:00,2058779.3640574222,1915201.592006941,2052139.569999143,3832092.369226669 
 01/05  14:00:00,1874591.6166743732,1712165.2832526322,1815183.019293727,3431983.104282942 
 01/05  15:00:00,1730795.6833566288,1560197.6201340016,1657394.9584746836,3237862.2687681876 
 01/05  16:00:00,1659951.7405508647,1492166.8047061209,1609564.1618399932,3261109.7780396002 
 01/05  17:00:00,1635910.7452703118,1471978.4600680145,1609511.0779021825,3280359.4486080776 
 01/05  18:00:00,1827094.968507571,1687271.0123085445,1880028.9688917175,3770689.735719902 
 01/05  19:00:00,1965202.7100068594,1835948.5977430586,2042750.5895362366,4059895.2637137477 
 01/05  20:00:00,2046508.3199127105,1924951.93544756,2144167.3165758187,4264728.908093167 
 01/05  21:00:00,2111840.9039844694,1995869.4661715757,2222712.673080898,4398922.123053523 
 01/05  22:00:00,2135046.655160124,2020961.818480582,2245955.2083833725,4388094.908635561 
 01/05  23:00:00,2139407.728724875,2023595.198599495,2241278.279756651,4308129.639848102 
 01/05  24:00:00,2149352.6378109925,2030890.8628628459,2234067.628862161,4170275.0553396195 
 01/06  01:00:00,2164523.93630787,2045116.3739079377,2238671.0663077934,4097838.165181402 
 01/06  02:00:00,2200644.4135118998,2083633.2389831487,2277202.5769753726,4148908.7962193023 
 01/06  03:00:00,2246651.127301128,2132678.984318843,2327550.125071857,4224051.115092863 
 01/06  04:00:00,2265295.289695807,2155863.388853684,2360171.190344434,4347750.903861564 
 01/06  05:00:00,2270512.8466669577,2161361.886498231,2366787.485680844,4351214.718962445 
 01/06  06:00:00,2289665.874738196,2179225.6347022853,2376955.941214174,4309449.012238507 
 01/06  07:00:00,2280069.52673162,2169019.599542501,2366590.818916104,4298607.291986294 
 01/06  08:00:00,2278502.625565571,2165175.6366498293,2362592.4657514915,4305319.77546943 
 01/06  09:00:00,2275398.6909549967,2161955.898010283,2358779.205245074,4298918.18534958 
 01/06  10:00:00,2253338.5041453918,2135102.503231699,2320483.9980036602,4232617.546634427 
 01/06  11:00:00,2146651.7306264136,2006573.0228532925,2146896.8215837567,3961197.7796385293 
 01/06  12:00:00,1978901.1139265625,1807979.3749000565,1882563.824612138,3541072.553954187 
 01/06  13:00:00,1848382.4981881038,1655936.4988948978,1672899.7526806474,3181329.6470398237 
 01/06  14:00:00,1745414.737720965,1539627.3015435147,1523144.4040146777,2847663.6251014224 
 01/06  15:00:00,1709555.8127878048,1500989.274018214,1497731.0394614954,2720417.7966333777 
 01/06  16:00:00,1766331.6999521973,1566750.5108871495,1595473.0052470602,2898888.3500557607 
 01/06  17:00:00,1887665.0027928362,1709761.8713397514,1791756.327983234,3307020.7945414055 
 01/06  18:00:00,2075460.9697781287,1928422.1252544902,2078085.1306477003,3846146.0808451665 
 01/06  19:00:00,2201696.2455017325,2067281.0846038647,2240254.4970501103,4200739.317189888 
 01/06  20:00:00,2372517.783515396,2254531.225076775,2450317.3253794396,4604326.523640175 
 01/06  21:00:00,2502478.626492561,2397402.123417427,2605016.54252936,4847771.894063377 
 01/06  22:00:00,2589637.418637979,2496956.0331719425,2730012.1311287857,5186854.606222993 
 01/06  23:00:00,2700040.533297463,2620889.210678705,2876949.7830084795,5522905.652381649 
 01/06  24:00:00,2738801.844083417,2670577.351385707,2937813.0684910733,5641344.295297239 
 01/07  01:00:00,2636892.314073068,2571469.115367824,2848510.821232514,5548785.294268405 
 01/07  02:00:00,2623939.36446911,2559940.42705543,2842487.4411563906,5558354.881933999 
 01/07  03:00:00,2657061.3777620215,2598714.443514691,2886842.1307250643,5630559.360915168 
 01/07  04:00:00,2654788.066458797,2599290.9962278306,2888065.589274165,5597873.294884967 
 01/07  05:00:00,2682226.0628286,2629986.039888986,2914875.73489224,5570043.162227209 
 01/07  06:00:00,2718789.477726863,2670558.730810469,2954176.8810149017,5594703.424817058 
 01/07  07:00:00,2711782.0353082474,2664885.314282132,2944076.658563265,5522054.765864538 
 01/07  08:00:00,2676012.1621472156,2626065.5982135916,2894975.9578376967,5366297.093767441 
 01/07  09:00:00,2683910.85483955,2632213.6172762434,2891283.9825174813,5286195.911871285 
 01/07  10:00:00,2617843.14830374,2560858.109818657,2798110.823980938,5084321.957823736 
 01/07  11:00:00,2315289.9249083647,2237834.72760256,2418676.423447573,4337342.206623098 
 01/07  12:00:00,1913822.4570009205,1810734.8785077701,1876634.285373053,3211872.654789423 
 01/07  13:00:00,1594255.8630940157,1463764.2115586947,1418693.8987740723,2382001.5066885985 
 01/07  14:00:00,1374794.1986602743,1241110.7195823411,1177573.2029909247,1638619.2039108046 
 01/07  15:00:00,1264623.2646506582,1132379.4052930644,1147917.60841614,1335013.3031405485 
 01/07  16:00:00,1294204.0755505527,1151114.2775208747,1209062.6212676242,1645567.972578769 
 01/07  17:00:00,1438082.4100975383,1279131.1581212194,1353990.3563320143,2323285.630138612 
 01/07  18:00:00,1670393.2097275371,1517611.7841371507,1641637.2026010617,2986509.791224622 
 01/07  19:00:00,1783525.5998521794,1637752.2547171758,1777642.3665452986,3260096.1378567056 
 01/07  20:00:00,1843949.1618081438,1699924.06164135,1839888.5100825825,3313113.048068895 
 01/07  21:00:00,1815187.0447707092,1671174.704497026,1817056.467217308,3327323.998477533 
 01/07  22:00:00,1764280.3850834554,1620779.7617477789,1782259.9820984371,3378621.201148436 
 01/07  23:00:00,1758867.744941712,1614378.979650841,1779479.9547920772,3388365.3061323175 
 01/07  24:00:00,1802558.8304107809,1658319.0556107736,1820918.0584538635,3403932.800198804 
 01/08  01:00:00,1802097.3021966058,1655260.396549462,1805776.142620971,3284398.2776631145 
 01/08  02:00:00,1786844.3207143473,1636882.4806401418,1781484.1309408622,3210321.1384949307 
 01/08  03:00:00,1786980.3831064596,1637127.7677979495,1781831.3443816865,3208250.6115904986 
 01/08  04:00:00,1786317.1218916718,1635731.4287442337,1780047.8648551041,3203879.4848496225 
 01/08  05:00:00,1805618.8923737768,1655673.64580255,1800108.0645835397,3230697.786873604 
 01/08  06:00:00,1852300.616172511,1706243.8966374053,1857531.6088327547,3356970.0573813254 
 01/08  07:00:00,1912661.4962444166,1770431.5588666294,1924883.9566965802,3458441.6258697007 
 01/08  08:00:00,1942016.6864547846,1801249.8428427225,1952702.0133411821,3469896.559005657 
 01/08  09:00:00,2078345.3265553282,1938490.8960438846,2084437.551358563,3616933.3645041864 
 01/08  10:00:00,2198006.450398567,2059108.4874061188,2197491.322122593,3751332.034288616 
 01/08  11:00:00,1918504.9011657622,1772936.8490922279,1893975.781880968,3393432.7872899408 
 01/08  12:00:00,1704702.1410762602,1536083.6410152349,1605064.111031914,2940299.6440496203 
 01/08  13:00:00,1562653.4299846196,1381820.14266128,1423524.8585708563,2682138.5255742185 
 01/08  14:00:00,1475740.9758993292,1287906.3260125634,1307781.9805082928,2417289.846738318 
 01/08  15:00:00,1393623.5126518009,1195864.2384736722,1203114.9946156908,2095988.2810784562 
 01/08  16:00:00,1493372.397900511,1299412.6051284391,1352018.2557049836,2516788.488400266 
 01/08  17:00:00,1538536.2543519137,1353647.6365757496,1427977.7984225936,2602765.407098581 
 01/08  18:00:00,1658585.5106778708,1489006.644253323,1611987.9563923923,3000745.254913394 
 01/08  19:00:00,1695976.729372026,1529580.306896564,1657881.3351464935,3061075.196776343 
 01/08  20:00:00,1764959.7323440453,1602045.0274138926,1729313.0540499531,3127047.9808470863 
 01/08  21:00:00,1855226.9218128708,1699024.2174701665,1832236.0314737556,3284690.4340143395 
 01/08  22:00:00,1920660.1491766085,1773129.358625382,1922032.9402756544,3502576.0004113414 
 01/08  23:00:00,1968570.3300083524,1828453.8949984543,1992400.8615363718,3684646.1043190067 
 01/08  24:00:00,2034092.2273791707,1899946.7842334863,2069956.1192716814,3808283.2258239435 
 01/09  01:00:00,2078869.33746023,1953857.9977596449,2142417.3608958353,4026147.5890114405 
 01/09  02:00:00,2128106.436041512,2014131.3125770274,2233104.46962145,4364404.133942789 
 01/09  03:00:00,2329813.204058025,2231841.4599592946,2474919.539836625,4845414.045638768 
 01/09  04:00:00,2544429.3993041366,2463527.4606665154,2724766.8983251136,5286102.066038923 
 01/09  05:00:00,2713634.0606056075,2650025.683870023,2941364.6616474185,5791214.823353056 
 01/09  06:00:00,2935636.525084616,2891800.185666802,3214908.613578925,6384400.855269399 
 01/09  07:00:00,3123711.2473344784,3096415.6525385864,3439058.1227610996,6805120.41369982 
 01/09  08:00:00,3214919.237413718,3195817.666778882,3540556.1599789434,6905701.214237825 
 01/09  09:00:00,3274883.054839357,3259834.0965875965,3580808.5003219442,6714286.349457266 
 01/09  10:00:00,3233395.5867318297,3213279.997997163,3489965.752541783,6328031.640226683 
 01/09  11:00:00,2935241.0195542728,2888319.5952739036,3096085.7530843816,5603662.855717792 
 01/09  12:00:00,2532806.5720871277,2451680.7662997805,2552744.4928280655,4631461.970319417 
 01/09  13:00:00,2217498.266638803,2109274.5077450047,2083221.8689317666,3777838.4404878225 
 01/09  14:00:00,2110194.382352287,1992025.5320022097,1998894.8228943173,3477336.188088945 
 01/09  15:00:00,2368048.243211079,2271353.253953811,2347106.725822677,3802156.5948576145 
 01/09  16:00:00,3497240.491191632,3434723.990837224,3595893.432377111,5844680.847302552 
 01/09  17:00:00,2700892.7347548497,2640561.7712162696,2812229.339574819,4844339.457382579 
 01/09  18:00:00,2817876.263886695,2772999.7323579076,3016505.658494945,5560577.693648333 
 01/09  19:00:00,2901012.365234907,2864908.5109641044,3130949.716126318,5848721.0148224905 
 01/09  20:00:00,2993517.174929278,2965469.0437217993,3242583.105823798,6042735.021452041 
 01/09  21:00:00,3084801.1808608603,3063458.9163928106,3351337.893974932,6242658.225060902 
 01/09  22:00:00,3101675.136568248,3081873.1634221333,3373998.5912958467,6284852.211032985 
 01/09  23:00:00,3115216.647771747,3097053.834362233,3383844.8660486136,6206732.001299846 
 01/09  24:00:00,3190525.4616771135,3181684.645195921,3469202.684791122,6284811.973389013 
 01/10  01:00:00,3264776.1094367537,3262451.2451601215,3549495.25559429,6353710.267666782 
 01/10  02:00:00,3317374.800434722,3320035.4198758304,3606627.9311114238,6412346.946273614 
 01/10  03:00:00,3340074.0179264294,3345382.373901979,3632023.602969841,6427365.00754354 
 01/10  04:00:00,3393498.4018932045,3400358.530568201,3683283.0173446606,6466608.472514386 
 01/10  05:00:00,3456344.495448411,3466919.3912179996,3752569.010919165,6580198.376385136 
 01/10  06:00:00,3516608.8975017015,3534361.2439486682,3836554.050732852,6825889.665258937 
 01/10  07:00:00,3641876.8451221436,3666677.9510336844,3986032.4444397367,7174961.454313343 
 01/10  08:00:00,3645278.3067828477,3662911.4080682807,3967284.6601517815,7036318.860125391 
 01/10  09:00:00,3791306.3079162114,3807213.193215378,4100357.701756016,7164962.886212562 
 01/10  10:00:00,3901062.0861714655,3920153.236530766,4209465.085123613,7489601.651277866 
 01/10  11:00:00,3481872.007630676,3459063.662337458,3675623.6499860287,6737706.806214664 
 01/10  12:00:00,2929658.5628184504,2858803.8803295344,2951100.959518073,5459176.098963632 
 01/10  13:00:00,2521532.0115064727,2414032.0169284893,2321671.22210938,4104579.28494581 
 01/10  14:00:00,2307501.8872285997,2198877.3082532473,2064088.203105845,2977516.5910939323 
 01/10  15:00:00,2249707.265912754,2167654.1940776594,2195660.018435622,2956701.063382347 
 01/10  16:00:00,2347340.3377467482,2259640.0053304676,2378970.096916305,4037763.809595571 
 01/10  17:00:00,2497974.5031272266,2412485.060653901,2565033.4193151463,4656559.167363998 
 01/10  18:00:00,2674093.2662834083,2606799.2936822525,2803672.199440361,4996565.655458692 
 01/10  19:00:00,2757485.374452533,2694555.3744908413,2894502.843387646,5093824.104321356 
 01/10  20:00:00,2836759.7246709885,2780234.1155221565,2988453.7103127,5244027.777706768 
 01/10  21:00:00,2889370.8723341483,2838201.7308352427,3052899.284646997,5343814.982374044 
 01/10  22:00:00,2948091.805449458,2902343.3276152415,3122471.253355488,5446715.22565366 
 01/10  23:00:00,3000382.9536263817,2959741.867789502,3184447.049328662,5538107.339502036 
 01/10  24:00:00,2985030.8171920213,2945467.255067571,3173512.8620844823,5529927.2512190435 
 01/11  01:00:00,3082008.844890067,3049208.4740669895,3293818.8831031267,5815135.066901582 
 01/11  02:00:00,3198285.3469253597,3173938.6542311586,3426083.264684662,6021404.814233702 
 01/11  03:00:00,3275259.11985188,3254425.728460403,3503664.056615394,6087844.660229505 
 01/11  04:00:00,3268325.4483213853,3249770.589863611,3500930.886652416,6082601.066666236 
 01/11  05:00:00,3228755.9926616694,3206850.0268556112,3458015.780329994,6028671.53520586 
 01/11  06:00:00,3356541.5176629517,3342079.9202013155,3599734.039940735,6258651.070316769 
 01/11  07:00:00,3418374.0076664262,3411370.261922587,3672609.0219102167,6360286.3022537185 
 01/11  08:00:00,3431308.88334067,3426184.9900630275,3687767.1309912065,6373961.77394088 
 01/11  09:00:00,3473424.232057318,3475356.803457475,3746062.2052988927,6529954.483448798 
 01/11  10:00:00,3340322.346460986,3334271.304181398,3589359.4575589728,6317282.1766971545 
 01/11  11:00:00,3004271.4704489764,2963292.751840771,3147263.923493897,5511617.912153119 
 01/11  12:00:00,2731642.829703772,2658077.309517241,2785551.088950675,4883135.89751254 
 01/11  13:00:00,2599092.637163179,2505352.263526429,2618009.7108697398,4657495.492173124 
 01/11  14:00:00,2829487.3997514993,2750396.827191013,2905673.3069099686,5013822.662429319 
 01/11  15:00:00,3088043.268496665,3017464.1304810634,3181521.1178781213,5295242.821129756 
 01/11  16:00:00,2554262.706556532,2440735.402870411,2551594.5079948306,4528751.129432954 
 01/11  17:00:00,2460501.4368569218,2347841.4783358686,2471849.478246442,4320335.785086611 
 01/11  18:00:00,2647617.450153354,2566031.298447677,2762082.88036388,4919688.606814966 
 01/11  19:00:00,2780822.832900622,2718851.1274765213,2968384.6906220745,5579991.166248719 
 01/11  20:00:00,2950763.0663387943,2909479.3208649945,3211390.12573867,6305148.45916733 
 01/11  21:00:00,3127410.605472185,3101184.2837453345,3426160.457034248,6732872.5642377045 
 01/11  22:00:00,3194438.8068202715,3173493.1172402557,3505565.5582737927,6857316.039866574 
 01/11  23:00:00,3288242.755445587,3272810.0714903343,3611177.2223692643,7025684.68521884 
 01/11  24:00:00,3548116.2651748797,3544791.091051052,3872287.8480760045,7220991.86894605 
 01/12  01:00:00,3769568.144051109,3782984.5332153062,4115268.582678249,7543470.334305076 
 01/12  02:00:00,3797203.2711624647,3824373.5748239234,4182820.380442694,7826328.568513219 
 01/12  03:00:00,3924739.7333792984,3965377.116511495,4343059.404245215,8166455.441141802 
 01/12  04:00:00,4057520.110958395,4107522.779760726,4483112.596270368,8289585.776800599 
 01/12  05:00:00,4090653.5698727,4137799.6517534745,4481829.069909575,7985937.861108239 
 01/12  06:00:00,4075859.5327840345,4120661.847008989,4443002.450734051,7739094.09740204 
 01/12  07:00:00,4095065.599574885,4150849.793788882,4497676.455940134,8017123.017198824 
 01/12  08:00:00,4113394.269934542,4181353.970766223,4544604.707524842,8172015.6962472 
 01/12  09:00:00,4038626.8276022743,4099597.170924937,4432270.661275581,7750261.175920729 
 01/12  10:00:00,3887647.1103672413,3934579.5533192763,4228754.585098713,7245395.963121524 
 01/12  11:00:00,3553842.8926569507,3574067.16678912,3822747.261127307,6656362.732885329 
 01/12  12:00:00,3028878.4327263837,2997643.2845740123,3159089.340166798,5537911.118212597 
 01/12  13:00:00,2591753.592116328,2516829.973833213,2609653.2304707374,4559492.3013256155 
 01/12  14:00:00,2317757.891730921,2219108.388107248,2287838.2506369282,4006246.228304939 
 01/12  15:00:00,2191872.064212342,2083212.1230128864,2165165.23076845,3810614.532857851 
 01/12  16:00:00,2110422.467713451,1991936.6997189193,2075829.6169451582,3614635.9662179016 
 01/12  17:00:00,2183924.9745660615,2073950.7699909122,2192408.088922056,3795654.7027433384 
 01/12  18:00:00,2389655.935568937,2300936.481485037,2479669.0695325728,4399519.270772044 
 01/12  19:00:00,2529718.024066737,2448838.836957786,2642214.3381658145,4683482.487495279 
 01/12  20:00:00,2621870.504294276,2547228.256772153,2749008.7180813076,4865612.29287876 
 01/12  21:00:00,2692744.2141683158,2623565.390480945,2831879.728021228,5001436.335110218 
 01/12  22:00:00,2779536.817234277,2717116.3730521104,2933206.296932074,5173217.151468328 
 01/12  23:00:00,2847036.7824763805,2789994.6212752983,3012574.3096576,5310925.893519664 
 01/12  24:00:00,2915912.797950236,2864865.9215998272,3091220.5554802236,5419586.22393721 
 01/13  01:00:00,2955334.6568843313,2909832.8728338145,3137602.357734405,5466188.650158115 
 01/13  02:00:00,2971339.5529212425,2928413.0477331416,3157931.530300185,5494899.222772987 
 01/13  03:00:00,2974776.926798123,2934451.8928890373,3165303.669310662,5496422.047896766 
 01/13  04:00:00,2946481.978061019,2906140.4614418074,3136007.536426123,5439698.447462867 
