Date/Time,BATIMENT0000000240879577_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879577_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879577_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879577_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 01/05  13:00:00,0.0,0.0,0.0,7033188.69853882 
 01/05  14:00:00,0.0,0.0,0.0,6234336.008436311 
 01/05  15:00:00,0.0,0.0,0.0,5839498.239696067 
 01/05  16:00:00,0.0,0.0,0.0,5868637.0227977205 
 01/05  17:00:00,0.0,0.0,0.0,5803525.04212751 
 01/05  18:00:00,0.0,0.0,0.0,6567949.507890115 
 01/05  19:00:00,0.0,0.0,0.0,7101576.428361727 
 01/05  20:00:00,0.0,0.0,0.0,7518930.689815751 
 01/05  21:00:00,0.0,0.0,0.0,7793562.668521937 
 01/05  22:00:00,0.0,0.0,0.0,7762305.557494203 
 01/05  23:00:00,0.0,0.0,0.0,7568691.639297705 
 01/05  24:00:00,0.0,0.0,0.0,7201810.192022228 
 01/06  01:00:00,0.0,0.0,0.0,6969577.470585588 
 01/06  02:00:00,0.0,0.0,0.0,7035336.019856095 
 01/06  03:00:00,0.0,0.0,0.0,7164728.930134454 
 01/06  04:00:00,0.0,0.0,0.0,7469198.647873459 
 01/06  05:00:00,0.0,0.0,0.0,7500051.242876401 
 01/06  06:00:00,0.0,0.0,0.0,7376807.854637796 
 01/06  07:00:00,0.0,0.0,0.0,7391853.512926081 
 01/06  08:00:00,0.0,0.0,0.0,7438437.322690431 
 01/06  09:00:00,0.0,0.0,0.0,7450189.821574243 
 01/06  10:00:00,0.0,0.0,0.0,7353238.048148705 
 01/06  11:00:00,0.0,0.0,0.0,6966100.61493482 
 01/06  12:00:00,0.0,0.0,0.0,6312496.784221955 
 01/06  13:00:00,0.0,0.0,0.0,5731507.519350797 
 01/06  14:00:00,0.0,0.0,0.0,5244256.231397895 
 01/06  15:00:00,0.0,0.0,0.0,5054259.045271702 
 01/06  16:00:00,0.0,0.0,0.0,5105581.486449592 
 01/06  17:00:00,0.0,0.0,0.0,5522642.36972744 
 01/06  18:00:00,0.0,0.0,0.0,6388793.464455352 
 01/06  19:00:00,0.0,0.0,0.0,7134479.870145641 
 01/06  20:00:00,0.0,0.0,0.0,7966915.818929034 
 01/06  21:00:00,0.0,0.0,0.0,8450559.287885938 
 01/06  22:00:00,16079.709809123598,0.0,0.0,9293077.511316312 
 01/06  23:00:00,203941.29512373183,0.0,0.0,10100112.824103465 
 01/06  24:00:00,338839.0262458168,0.0,0.0,10409546.913897675 
 01/07  01:00:00,311311.77166455454,0.0,0.0,10353648.769464167 
 01/07  02:00:00,356682.5293227914,0.0,0.0,10437482.032143224 
 01/07  03:00:00,454970.0047840495,0.0,0.0,10631995.716568537 
 01/07  04:00:00,499788.66764033446,0.0,0.0,10560538.14899415 
 01/07  05:00:00,566183.3245867878,0.0,0.0,10441647.241711223 
 01/07  06:00:00,642118.7932227361,0.0,0.0,10452546.417876983 
 01/07  07:00:00,663314.9221999048,0.0,414.0222772184643,10271199.293389248 
 01/07  08:00:00,641222.189492421,0.0,27738.366894326467,9897319.659912404 
 01/07  09:00:00,659365.6785657281,0.0,92914.62018193124,9658289.773758989 
 01/07  10:00:00,581112.9006157746,0.0,59382.29621082719,9260778.950754205 
 01/07  11:00:00,187399.08038403082,0.0,0.0,7948795.776469338 
 01/07  12:00:00,0.0,0.0,0.0,5960502.528109269 
 01/07  13:00:00,0.0,0.0,0.0,4484731.979574007 
 01/07  14:00:00,0.0,0.0,0.0,3424377.729028242 
 01/07  15:00:00,0.0,0.0,0.0,3145573.06978873 
 01/07  16:00:00,0.0,0.0,0.0,2901477.8105180264 
 01/07  17:00:00,0.0,0.0,0.0,3384069.592934834 
 01/07  18:00:00,0.0,0.0,0.0,4485085.065001875 
 01/07  19:00:00,0.0,0.0,0.0,4943159.595405013 
 01/07  20:00:00,0.0,0.0,0.0,4953340.567160622 
 01/07  21:00:00,0.0,0.0,0.0,4968656.672799441 
 01/07  22:00:00,0.0,0.0,0.0,5123493.139713355 
 01/07  23:00:00,0.0,0.0,0.0,5115175.992595874 
 01/07  24:00:00,0.0,0.0,0.0,5084809.302929552 
 01/08  01:00:00,0.0,0.0,0.0,4769954.27363486 
 01/08  02:00:00,0.0,0.0,0.0,4564115.652663471 
 01/08  03:00:00,0.0,0.0,0.0,4529617.716054937 
 01/08  04:00:00,0.0,0.0,0.0,4495178.348531596 
 01/08  05:00:00,0.0,0.0,0.0,4513442.958270224 
 01/08  06:00:00,0.0,0.0,0.0,4747665.05603866 
 01/08  07:00:00,0.0,0.0,0.0,4929528.665751614 
 01/08  08:00:00,0.0,0.0,0.0,4925172.12335424 
 01/08  09:00:00,0.0,0.0,0.0,5079803.606320673 
 01/08  10:00:00,0.0,0.0,0.0,5281384.720922003 
 01/08  11:00:00,0.0,0.0,0.0,4944891.187439578 
 01/08  12:00:00,0.0,0.0,0.0,4251921.395318866 
 01/08  13:00:00,0.0,0.0,0.0,3851470.39447689 
 01/08  14:00:00,0.0,0.0,0.0,3446374.086794991 
 01/08  15:00:00,0.0,0.0,0.0,3009638.109688199 
 01/08  16:00:00,0.0,0.0,0.0,3417756.8332603145 
 01/08  17:00:00,0.0,0.0,0.0,3376966.2054001824 
 01/08  18:00:00,0.0,0.0,0.0,4017786.4784189896 
 01/08  19:00:00,0.0,0.0,0.0,4097545.655082885 
 01/08  20:00:00,0.0,0.0,0.0,4143049.554949494 
 01/08  21:00:00,0.0,0.0,0.0,4408941.746259848 
 01/08  22:00:00,0.0,0.0,0.0,4876866.42362594 
 01/08  23:00:00,0.0,0.0,0.0,5295536.619511266 
 01/08  24:00:00,0.0,0.0,0.0,5547141.595635747 
 01/09  01:00:00,0.0,0.0,0.0,6078188.732552253 
 01/09  02:00:00,0.0,0.0,0.0,6966803.898277055 
 01/09  03:00:00,0.0,0.0,0.0,8053650.143035373 
 01/09  04:00:00,0.0,0.0,0.0,9030910.618068362 
 01/09  05:00:00,0.0,0.0,0.0,10272235.356009305 
 01/09  06:00:00,0.0,0.0,0.0,11713585.773840751 
 01/09  07:00:00,0.0,0.0,0.0,12756862.273717461 
 01/09  08:00:00,9389.740897092997,0.0,0.0,13079038.329128094 
 01/09  09:00:00,191549.36710389156,0.0,0.0,12600435.253854219 
 01/09  10:00:00,274855.8007328451,0.0,0.0,11750972.03147212 
 01/09  11:00:00,55161.59822609334,0.0,0.0,10534762.812601918 
 01/09  12:00:00,0.0,0.0,0.0,9083494.65275596 
 01/09  13:00:00,0.0,0.0,0.0,7809383.5121541405 
 01/09  14:00:00,0.0,0.0,0.0,7225143.666949786 
 01/09  15:00:00,0.0,0.0,0.0,7717900.009987949 
 01/09  16:00:00,470777.31749535596,0.0,0.0,9822010.881680893 
 01/09  17:00:00,0.0,0.0,0.0,8683054.560186854 
 01/09  18:00:00,203413.61388196237,0.0,0.0,10180314.03363139 
 01/09  19:00:00,423502.7381960521,0.0,0.0,10867155.322928382 
 01/09  20:00:00,629356.9994483682,0.0,0.0,11294546.756701484 
 01/09  21:00:00,827884.3809515078,0.0,0.0,11763557.629998576 
 01/09  22:00:00,935977.2394987145,0.0,46986.55852448646,11958138.580954047 
 01/09  23:00:00,1012617.9380501155,0.0,220754.95287775848,11736568.516282668 
 01/09  24:00:00,1151745.0531448661,0.0,449339.10221648257,11779400.95019011 
 01/10  01:00:00,1283665.4231834966,0.0,661885.9720823384,11831930.444636341 
 01/10  02:00:00,1394822.8564798117,0.0,845182.428702875,11909279.034170682 
 01/10  03:00:00,1478510.727525085,0.0,994457.1563858408,11954191.570626762 
 01/10  04:00:00,1593303.4602153203,59559.553743139986,1163257.4562165989,12047723.183389902 
 01/10  05:00:00,1719212.9828414954,298459.00620925095,1345830.95644922,12324672.754282566 
 01/10  06:00:00,1848679.5246497055,549491.2945043558,1547146.4009544156,12940321.81105594 
 01/10  07:00:00,2051272.1063931384,858865.8047475532,1823240.582682604,13810412.32709477 
 01/10  08:00:00,2096329.5306553612,987635.5739022795,1890981.3736155427,13611221.39164873 
 01/10  09:00:00,2280455.8144663433,1238998.437793639,2087741.6496501816,13858446.068592852 
 01/10  10:00:00,2425331.81078457,1442901.3274946513,2252473.981329985,14756782.949067336 
 01/10  11:00:00,1882162.4188065338,910897.2019034626,1527097.1830257622,13802612.36378492 
 01/10  12:00:00,1198920.710936877,212779.84367760946,355591.8403350137,11774426.720330749 
 01/10  13:00:00,529766.028983117,0.0,0.0,9376028.19840587 
 01/10  14:00:00,2286.229626915883,0.0,0.0,7660914.829143201 
 01/10  15:00:00,0.0,0.0,0.0,8426478.121077502 
 01/10  16:00:00,187484.16256757628,0.0,0.0,9234115.696266182 
 01/10  17:00:00,419491.2848654174,0.0,0.0,9361917.462060196 
 01/10  18:00:00,701783.541739604,0.0,0.0,9624210.752558973 
 01/10  19:00:00,818546.6744347725,0.0,97986.62342321186,9646260.16612608 
 01/10  20:00:00,936206.6756449174,0.0,291688.87028268655,9833700.842945162 
 01/10  21:00:00,1022377.5926849253,0.0,441737.1179799229,9945560.725449996 
 01/10  22:00:00,1112878.1262518023,18817.43821718992,588572.0197237432,10065620.279928587 
 01/10  23:00:00,1195120.4820897505,142230.44734101713,718992.2959921241,10188823.952915909 
 01/10  24:00:00,1207244.3849939315,213589.69531147013,775491.635695385,10182383.38550136 
 01/11  01:00:00,1350052.5924825808,414235.3159848819,979075.6278961315,10796932.76959291 
 01/11  02:00:00,1509241.3626935494,619891.5307372444,1182613.261822694,11212509.144543005 
 01/11  03:00:00,1611490.1829433308,759206.3110487885,1307392.4139918133,11293566.75969588 
 01/11  04:00:00,1633484.324277102,817311.8784955834,1358802.4740694456,11326198.876736948 
 01/11  05:00:00,1611156.2433507526,823689.7608906089,1357670.7424907014,11273014.452016318 
 01/11  06:00:00,1771132.5876329667,1011740.9326325404,1546137.6502069891,11715054.774248766 
 01/11  07:00:00,1864804.9611065844,1130039.7894087087,1663200.0756159206,11922855.036031187 
 01/11  08:00:00,1891315.688718182,1176482.7347913887,1703631.904435638,11939964.240391701 
 01/11  09:00:00,1960664.3947392022,1267914.313277125,1800587.0773579725,12306671.664309526 
 01/11  10:00:00,1800582.6487049942,1116087.9086050554,1629135.029496458,12024132.613193061 
 01/11  11:00:00,1325348.3897095094,618297.156100729,1044120.1462537574,10547915.0521075 
 01/11  12:00:00,944206.9243692954,212740.93647665723,553192.8201506438,9411435.774899282 
 01/11  13:00:00,769887.0015909619,22618.22885815054,353784.346966118,9017124.662241869 
 01/11  14:00:00,1027143.5332307302,310637.92411908216,684041.923666824,9256700.125600062 
 01/11  15:00:00,1279434.5423363545,573943.2099147219,953699.9184396032,9383653.739096181 
 01/11  16:00:00,714787.3272584577,30633.18085253559,243707.9819397928,8731405.103212874 
 01/11  17:00:00,617655.9963060077,0.0,189414.49591291457,8130107.023163833 
 01/11  18:00:00,905442.0578888457,207465.2934160782,624034.8325306273,9114535.451607589 
 01/11  19:00:00,1107804.143052215,444673.35965014645,922316.8011324626,10649414.507325005 
 01/11  20:00:00,1346913.2423316012,715306.134030578,1259448.7195292648,12379566.238722196 
 01/11  21:00:00,1573568.6312935986,958969.258531218,1535820.3663678737,13346021.941780929 
 01/11  22:00:00,1671549.501126912,1067732.151425448,1660596.2099233964,13693257.484361578 
 01/11  23:00:00,1795354.8916596528,1201643.867927813,1811232.5480332992,14113352.225174237 
 01/11  24:00:00,2080544.5423384241,1484238.195212388,2087553.7658366011,14346615.124010595 
 01/12  01:00:00,2358034.9864138523,1769425.9497158816,2377764.2418675665,14931673.842226196 
 01/12  02:00:00,2441254.5160274035,1873884.548505915,2516824.680108216,15704077.066752117 
 01/12  03:00:00,2618844.246713937,2066099.0908437017,2736913.8960814076,16497773.722948564 
 01/12  04:00:00,2793807.0876208935,2247074.9216541983,2921313.006284513,16742979.42127293 
 01/12  05:00:00,2827853.865338254,2271527.151279549,2910670.0563822435,15959191.382291924 
 01/12  06:00:00,2815903.692504071,2254334.2831728426,2866595.5780363423,15345132.895814916 
 01/12  07:00:00,2876262.242544498,2330960.8627422266,2970155.511914777,16032711.239653885 
 01/12  08:00:00,2924215.069572616,2391748.281548123,3048342.628499198,16397317.947986513 
 01/12  09:00:00,2824002.7637172723,2281565.3487026636,2900633.1996277077,15382489.24577842 
 01/12  10:00:00,2617452.8800460086,2059506.06865421,2631286.3289840654,14256651.957721714 
 01/12  11:00:00,2173705.687937714,1593960.8718329882,2111091.067736046,13254792.663007272 
 01/12  12:00:00,1464360.5651656021,835085.2716122898,1224752.6092946255,11242084.131141957 
 01/12  13:00:00,865758.8491168221,180674.97584201483,494465.0584677496,9322885.895888804 
 01/12  14:00:00,452342.1596512504,0.0,57919.79099032906,8195250.802129834 
 01/12  15:00:00,279776.6593960943,0.0,0.0,7617984.680976198 
 01/12  16:00:00,186793.86197995482,0.0,0.0,7114217.966596225 
 01/12  17:00:00,287371.66272077593,0.0,0.0,7073133.075888749 
 01/12  18:00:00,575444.3664840917,0.0,225540.8647967357,8031215.869237902 
 01/12  19:00:00,738901.803171968,1125.0346281085513,418557.724413024,8507606.927915948 
 01/12  20:00:00,846553.8103022075,60935.1803360405,545333.6113558195,8819442.183628019 
 01/12  21:00:00,927928.5015017624,164543.57574526803,642341.2526591492,9039748.642369043 
 01/12  22:00:00,1033164.9090705906,288851.7647277957,765052.2391638398,9355447.054884873 
 01/12  23:00:00,1119351.6635762658,391975.78710637026,867717.6609453221,9627642.801322278 
 01/12  24:00:00,1199595.44452885,486042.25725359574,958830.3512561223,9805236.770961668 
 01/13  01:00:00,1247985.964484721,545340.288832513,1013341.9707148103,9859648.987652835 
 01/13  02:00:00,1275035.3898166083,584202.236632511,1048220.1246111261,9912626.047565065 
 01/13  03:00:00,1287105.3825589332,606451.8736019352,1067156.952382998,9914085.475580048 
 01/13  04:00:00,1260779.945569743,587962.3452740576,1043119.5793342559,9802629.923753189 
 01/13  05:00:00,1226340.6350661141,560052.0186666719,1010135.2423001592,9677335.193336643 
 01/13  06:00:00,1329043.581275898,659269.3450930484,1092527.4784351874,9616258.761016976 
 01/13  07:00:00,1373363.7358491425,705882.2263215932,1128902.2612075496,9559226.533675864 
 01/13  08:00:00,1228605.3484618533,573287.0329279831,1000910.8390149968,9369786.219718987 
 01/13  09:00:00,1152723.5206347657,500070.10588987765,920675.9312549476,9139711.454751126 
 01/13  10:00:00,1094813.4734518128,441907.9715289118,852725.3230948482,9004217.33925425 
 01/13  11:00:00,957391.0209978058,296244.1266707247,680181.7289353975,8728133.959732307 
 01/13  12:00:00,649583.5874133977,47171.27343390749,302350.0063244981,8237582.840252088 
 01/13  13:00:00,108064.3432462035,0.0,0.0,6926829.37637423 
 01/13  14:00:00,0.0,0.0,0.0,5622961.063999867 
 01/13  15:00:00,0.0,0.0,0.0,5843762.089783909 
 01/13  16:00:00,0.0,0.0,0.0,4969055.303122845 
 01/13  17:00:00,0.0,0.0,0.0,4647167.790933032 
 01/13  18:00:00,0.0,0.0,0.0,7586500.781370033 
 01/13  19:00:00,48616.89480858331,0.0,0.0,9123112.14734861 
 01/13  20:00:00,266548.14801215986,0.0,0.0,8978140.08456837 
 01/13  21:00:00,494950.82827001024,0.0,0.0,9499618.21332278 
 01/13  22:00:00,759322.5030250803,0.0,145968.69810511416,10776782.421391958 
 01/13  23:00:00,953212.566527864,0.0,424716.78779534705,11384061.208622992 
 01/13  24:00:00,1062367.9196763798,0.0,595405.7103773694,11516854.36041299 
 01/14  01:00:00,1156743.3844614965,82084.22290495655,758484.9984110727,11826103.939825727 
 01/14  02:00:00,1230684.0519939577,219002.6399336246,883455.8757026361,11934939.320324026 
 01/14  03:00:00,1310858.998827485,358436.01759139274,1012511.1701878821,12112113.529616067 
 01/14  04:00:00,1406049.568986791,497375.44269339996,1127106.6460295347,11936245.053189818 
 01/14  05:00:00,1558839.2152989064,684197.5567384318,1283730.0958965789,11810736.933869984 
 01/14  06:00:00,1732608.5110260262,902959.9418515995,1507932.7077204725,12437952.881166417 
 01/14  07:00:00,1889564.5440726993,1094150.5603837504,1699764.4365083457,12862770.336219186 
 01/14  08:00:00,2029045.6819555508,1260442.1401699758,1851271.4690580382,12927815.760954905 
 01/14  09:00:00,2146737.1388555663,1404345.453774993,1983925.5331714014,13059713.742836878 
 01/14  10:00:00,2150158.916962901,1421658.1072645118,1973501.3428798586,13018930.305342605 
 01/14  11:00:00,1787658.4594328061,1045356.5460616491,1508618.7887604975,12044955.943658767 
 01/14  12:00:00,1284280.576672987,503720.25102584594,784234.3819300776,10460347.433921618 
 01/14  13:00:00,692523.2621488206,11849.477693822702,60726.143967572716,8609785.668431062 
 01/14  14:00:00,70107.02790519426,0.0,0.0,7228201.840961464 
 01/14  15:00:00,0.0,0.0,0.0,6463581.349042226 
 01/14  16:00:00,0.0,0.0,0.0,6086461.782753044 
 01/14  17:00:00,0.0,0.0,0.0,6301087.171942836 
 01/14  18:00:00,120378.26222426374,0.0,0.0,6773374.003807837 
 01/14  19:00:00,186693.89526549348,0.0,0.0,6886564.731773736 
 01/14  20:00:00,236214.37640142106,0.0,0.0,6999560.287547808 
 01/14  21:00:00,314729.2456292009,0.0,0.0,7177203.389870731 
 01/14  22:00:00,365918.9943321471,0.0,0.0,7254172.641051409 
 01/14  23:00:00,388093.09648203343,0.0,0.0,7251186.4544837475 
 01/14  24:00:00,329963.55852245033,0.0,0.0,7057755.058776082 
 01/15  01:00:00,258288.36013422988,0.0,0.0,6847543.972089892 
 01/15  02:00:00,261413.0102199575,0.0,0.0,6823913.9682269525 
 01/15  03:00:00,277954.6783017824,0.0,0.0,6828604.120899045 
 01/15  04:00:00,288986.00339267147,0.0,0.0,6823296.91624379 
 01/15  05:00:00,299227.4059033065,0.0,0.0,6823877.889735945 
 01/15  06:00:00,346823.29839318845,0.0,0.0,6935124.556811216 
 01/15  07:00:00,421998.0476609475,0.0,0.0,7116159.326601516 
 01/15  08:00:00,458459.3899757296,0.0,0.0,7183670.914246528 
 01/15  09:00:00,422600.4657623009,0.0,0.0,7110916.995863367 
 01/15  10:00:00,635060.4629019101,0.0,151163.5418250575,7618604.799411857 
 01/15  11:00:00,1224434.981380086,34346.915781794814,704643.4764204081,8699663.552691292 
 01/15  12:00:00,1484842.7099680295,308500.576759821,999369.0964071474,9351518.203482103 
 01/15  13:00:00,1388262.4712079547,287166.86963543325,934802.3854869404,9532659.3952023 
 01/15  14:00:00,966458.3879882282,2745.6088355524116,493024.2046982108,9494763.358770179 
 01/15  15:00:00,532926.7369795212,0.0,41254.39842561318,9550489.599834712 
 01/15  16:00:00,600623.9428973685,0.0,0.0,9154335.53187199 
 01/15  17:00:00,793397.3367522137,0.0,237937.64835046168,9614618.1212915 
 01/15  18:00:00,1290359.8387276726,323781.6485674397,987204.4219840232,12271481.91489621 
 01/15  19:00:00,1655193.439945736,726142.0798806838,1382027.6561812847,12472448.948438019 
 01/15  20:00:00,1866936.941778223,976567.8468882863,1597009.0895198812,12405804.034927197 
 01/15  21:00:00,2034229.3078759266,1193768.5394019033,1819736.6066766032,13083413.236309923 
 01/15  22:00:00,2192308.3016156293,1398016.9167754343,2039064.4243361764,13873206.732000463 
 01/15  23:00:00,2365606.8082023123,1609756.0705414815,2258523.5851787464,14488967.357757837 
 01/15  24:00:00,2545317.735166123,1825367.89010237,2483425.66791108,15130165.355397869 
 01/16  01:00:00,2690893.947218929,1999959.3544271337,2663494.9229881386,15579073.743416509 
 01/16  02:00:00,2861793.204008381,2191012.6914898828,2839640.334200587,15619015.704219878 
 01/16  03:00:00,2988576.7845602855,2332885.2476512333,2960479.0553170694,15462987.270406472 
 01/16  04:00:00,3064518.702618599,2424348.3982986845,3038318.0765089914,15404520.934997918 
 01/16  05:00:00,3005420.563706204,2377119.0516914837,2969510.0695879846,14903927.586570596 
