Date/Time,BATIMENT0000000240881546_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240881546_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 01/09  17:00:00,1319890.8841109048,3247962.305191685 
 01/09  18:00:00,1561966.606733518,4082074.0769049516 
 01/09  19:00:00,1675543.4316796279,4376950.751589058 
 01/09  20:00:00,1779592.4311464718,4576028.982778815 
 01/09  21:00:00,1879716.0793198515,4780292.743358703 
 01/09  22:00:00,1919555.0585539336,4863910.712420825 
 01/09  23:00:00,1928458.7209139029,4800079.781923698 
 01/09  24:00:00,1989774.4883253402,4845639.9714888465 
 01/10  01:00:00,2048026.8638242662,4893176.658896509 
 01/10  02:00:00,2093619.019281554,4936207.227491079 
 01/10  03:00:00,2123229.6995314728,4966261.288617601 
 01/10  04:00:00,2172142.574989096,5012231.038330771 
 01/10  05:00:00,2239661.961296063,5132990.146177033 
 01/10  06:00:00,2324510.898760279,5381805.812334298 
 01/10  07:00:00,2462466.3482226403,5729978.900774873 
 01/10  08:00:00,2470347.8139425535,5658814.835089498 
 01/10  09:00:00,2577157.743812861,5780476.356586432 
 01/10  10:00:00,2656149.454501416,6081662.064402753 
 01/10  11:00:00,2177513.2022885187,5398642.059376298 
 01/10  12:00:00,1519853.0662232318,4181416.189607166 
 01/10  13:00:00,842329.9904108441,2865175.42734173 
 01/10  14:00:00,425152.60068373394,1758660.676525352 
 01/10  15:00:00,466436.322728276,1645931.5125421511 
 01/10  16:00:00,882049.3400939566,2583535.7701041414 
 01/10  17:00:00,1151530.5775827512,3234617.137477408 
 01/10  18:00:00,1393049.1460590414,3613887.774131786 
 01/10  19:00:00,1472015.6991431178,3694167.400667341 
 01/10  20:00:00,1553688.8648091657,3826030.4102492128 
 01/10  21:00:00,1612597.0162090336,3917984.1511511994 
 01/10  22:00:00,1672463.4383015512,4007499.23010855 
 01/10  23:00:00,1728828.5217862753,4093426.7692026384 
 01/10  24:00:00,1735262.857320915,4111016.621848192 
 01/11  01:00:00,1844053.6226327117,4381891.727796369 
 01/11  02:00:00,1957443.6127179114,4583680.199247657 
 01/11  03:00:00,2022207.010926139,4643704.978612886 
 01/11  04:00:00,2036494.4714874618,4669491.6387870805 
 01/11  05:00:00,2015063.9277385008,4643904.874509012 
 01/11  06:00:00,2128001.4298343332,4846642.028033278 
 01/11  07:00:00,2193713.800990555,4950221.022418707 
 01/11  08:00:00,2207566.894199225,4963341.888252018 
 01/11  09:00:00,2259968.2897243607,5112866.792979296 
 01/11  10:00:00,2125360.9691261724,4943078.690151348 
 01/11  11:00:00,1716346.9749320159,4208652.2171729095 
 01/11  12:00:00,1391703.3876606105,3635163.904692049 
 01/11  13:00:00,1259748.4630407467,3445099.519031668 
 01/11  14:00:00,1492722.5070135167,3678255.4772719927 
 01/11  15:00:00,1682097.0697879698,3813974.8478847854 
 01/11  16:00:00,1233678.5506439127,3313847.014225548 
 01/11  17:00:00,1185355.3500912436,3074240.939813624 
 01/11  18:00:00,1455188.8085860605,3659403.4886498773 
 01/11  19:00:00,1642510.9280761485,4264186.32974525 
 01/11  20:00:00,1853930.1773370835,4931815.488828457 
 01/11  21:00:00,2032199.272926574,5333896.879144592 
 01/11  22:00:00,2108949.1242316235,5480986.906130136 
 01/11  23:00:00,2201782.796683627,5657053.862175649 
 01/11  24:00:00,2394534.720328871,5836418.1521074 
 01/12  01:00:00,2588809.112398535,6125870.652203264 
 01/12  02:00:00,2666111.5008427864,6416637.658374479 
 01/12  03:00:00,2803671.781299625,6743782.837350609 
 01/12  04:00:00,2921704.0236465614,6879040.912081432 
 01/12  05:00:00,2915832.241602573,6614997.954632006 
 01/12  06:00:00,2886131.9107157546,6396680.917881634 
 01/12  07:00:00,2942356.2369030504,6652683.90315751 
 01/12  08:00:00,2986004.816352831,6800703.195090042 
 01/12  09:00:00,2887405.315756624,6413559.928745024 
 01/12  10:00:00,2703829.7884428627,5937928.055384555 
 01/12  11:00:00,2338014.479631727,5398524.75025826 
 01/12  12:00:00,1748154.575782211,4380952.668311173 
 01/12  13:00:00,1263217.8809456613,3475523.9714192366 
 01/12  14:00:00,968456.6966666412,2938405.8979167975 
 01/12  15:00:00,875125.8165447188,2728657.096398711 
 01/12  16:00:00,805755.8081887439,2482833.119963145 
 01/12  17:00:00,935098.3707941989,2576597.790834589 
 01/12  18:00:00,1203163.9120813257,3167993.652425632 
 01/12  19:00:00,1333928.453222036,3403389.86464104 
 01/12  20:00:00,1418287.3159122115,3555175.828693552 
 01/12  21:00:00,1482984.6962968742,3666018.306634674 
 01/12  22:00:00,1564353.850573076,3814364.3128241915 
 01/12  23:00:00,1630125.5675871915,3938276.4364324543 
 01/12  24:00:00,1690337.0339308782,4028653.079111916 
 01/13  01:00:00,1725207.4750110407,4064553.7077141404 
 01/13  02:00:00,1743282.817222079,4090130.8318736353 
 01/13  03:00:00,1753558.9697549057,4099197.8673265474 
 01/13  04:00:00,1734463.1755696887,4055025.367897333 
 01/13  05:00:00,1709164.59110027,4003346.356270002 
 01/13  06:00:00,1770462.3607779453,3995060.927971362 
 01/13  07:00:00,1795274.4225446784,3980639.9179442707 
 01/13  08:00:00,1700911.4592252527,3893526.798656931 
 01/13  09:00:00,1645085.3460935063,3793360.539636002 
 01/13  10:00:00,1595556.4026255037,3720207.948611022 
 01/13  11:00:00,1471026.2522972298,3550066.6825183365 
 01/13  12:00:00,1207583.8789904811,3224259.50994674 
 01/13  13:00:00,645249.7589174316,2351920.8879951965 
 01/13  14:00:00,56810.02922083864,1311440.0043927222 
 01/13  15:00:00,24212.712841174653,1253479.5568162175 
 01/13  16:00:00,155498.0606227633,993229.6104819223 
 01/13  17:00:00,381601.45766497956,1296110.8475350898 
 01/13  18:00:00,850254.1973809917,2781353.22745404 
 01/13  19:00:00,1160456.3082272501,3460481.189172461 
 01/13  20:00:00,1283865.8552921708,3493546.141559563 
 01/13  21:00:00,1426050.7179354122,3751021.897316708 
 01/13  22:00:00,1616146.4602455257,4277026.658582264 
 01/13  23:00:00,1738878.2073915866,4540342.232867124 
 01/13  24:00:00,1794746.1653691996,4613679.966497872 
 01/14  01:00:00,1849498.8744502969,4749841.295389047 
 01/14  02:00:00,1888526.8585584871,4811441.3961871965 
 01/14  03:00:00,1932602.7796318186,4895766.647404718 
 01/14  04:00:00,1976365.4599989504,4860560.209499997 
 01/14  05:00:00,2058720.244886048,4856507.956426897 
 01/14  06:00:00,2179122.7406051923,5123140.443252961 
 01/14  07:00:00,2282774.021334218,5312020.408487525 
 01/14  08:00:00,2366851.2404846563,5372339.195435729 
 01/14  09:00:00,2437476.3446068475,5446368.338775529 
 01/14  10:00:00,2407580.8497957354,5397735.171658311 
 01/14  11:00:00,2073095.0528052389,4853890.129651599 
 01/14  12:00:00,1610579.48092939,3993517.1738547776 
 01/14  13:00:00,1038364.1215713485,2914984.7624771884 
 01/14  14:00:00,617734.2658592482,2108389.2786629456 
 01/14  15:00:00,505806.3803176709,1805368.9369113925 
 01/14  16:00:00,585449.6679856603,1907969.6584577113 
 01/14  17:00:00,742754.1878140131,2244058.257002941 
 01/14  18:00:00,934668.420060441,2589159.86712032 
 01/14  19:00:00,990974.5160083075,2677256.4697247706 
 01/14  20:00:00,1032515.4703572654,2751560.5724085476 
 01/14  21:00:00,1093357.7083177953,2852066.7249059095 
 01/14  22:00:00,1131140.951549123,2903478.9944559988 
 01/14  23:00:00,1147094.8234735224,2917419.3630390186 
 01/14  24:00:00,1107815.9235312908,2846310.5484134457 
 01/15  01:00:00,1058803.2252490027,2762091.691694595 
 01/15  02:00:00,1063061.9381521852,2761953.438873701 
 01/15  03:00:00,1076217.412924637,2773725.1825749944 
 01/15  04:00:00,1085197.32081696,2779549.950564986 
 01/15  05:00:00,1093393.1514506047,2786458.2229270604 
 01/15  06:00:00,1128676.316745468,2841592.8508042987 
 01/15  07:00:00,1182594.8351093312,2926451.348588271 
 01/15  08:00:00,1207768.5779061764,2960274.679200615 
 01/15  09:00:00,1181438.2425542383,2926229.8804596737 
 01/15  10:00:00,1325487.9939678982,3144662.105859152 
 01/15  11:00:00,1722144.8590357795,3649186.9891818333 
 01/15  12:00:00,1900546.7691449297,3939146.8034956898 
 01/15  13:00:00,1816739.8090713352,3960524.2052052272 
 01/15  14:00:00,1476318.2735295333,3750458.8222481576 
 01/15  15:00:00,1150203.0052626068,3323139.1059180843 
 01/15  16:00:00,1137134.6317089463,2917588.1089950344 
 01/15  17:00:00,1389361.9983419436,3423705.8005173425 
 01/15  18:00:00,1820664.3396388912,4815093.459701462 
 01/15  19:00:00,2075909.907603452,5033447.869669905 
 01/15  20:00:00,2209226.227781363,5077920.921683418 
 01/15  21:00:00,2337982.4518329287,5377631.597480082 
 01/15  22:00:00,2463512.899164011,5711912.940450688 
 01/15  23:00:00,2593707.3916478297,5985975.140007103 
 01/15  24:00:00,2725604.943934866,6263626.6338191815 
 01/16  01:00:00,2831694.8347335667,6465763.346842709 
 01/16  02:00:00,2939005.16169952,6521172.494764232 
 01/16  03:00:00,3010190.8685917137,6490096.743063349 
 01/16  04:00:00,3051403.997296602,6482356.2091416335 
 01/16  05:00:00,2993150.0013851486,6281103.720002007 
 01/16  06:00:00,2843116.4881963003,5948805.563085206 
 01/16  07:00:00,2690647.782709575,5651314.65724548 
 01/16  08:00:00,2569418.0220806124,5393142.300294005 
 01/16  09:00:00,2524273.0977348373,5269828.87205811 
 01/16  10:00:00,2532684.2013180107,5318019.657532907 
 01/16  11:00:00,2370838.603778724,5111135.162846053 
 01/16  12:00:00,1924363.3627777607,4290770.1424791915 
 01/16  13:00:00,1459134.7717006607,3535529.347351956 
 01/16  14:00:00,1120862.4710488548,2920532.5603578 
 01/16  15:00:00,973846.4644348467,2515995.888524847 
 01/16  16:00:00,1102557.1275689502,2579817.6008632528 
 01/16  17:00:00,1347161.0206439905,3060938.366282573 
 01/16  18:00:00,1606358.450033795,4001920.8012108784 
 01/16  19:00:00,1797676.2583891235,4440955.005369229 
 01/16  20:00:00,2033110.8594221885,4919995.375070444 
 01/16  21:00:00,2233925.2081147423,5347181.197930425 
 01/16  22:00:00,2345485.561613075,5565146.478529667 
 01/16  23:00:00,2470659.248811853,5734263.161385303 
 01/16  24:00:00,2671797.9238895094,6125139.659441139 
 01/17  01:00:00,2852122.767730697,6513589.564269493 
 01/17  02:00:00,2933731.322502563,6505292.5296126325 
 01/17  03:00:00,2969287.515902944,6389970.214266056 
 01/17  04:00:00,2989293.2952820673,6430583.788333018 
 01/17  05:00:00,2939600.1825121273,6346349.587407293 
 01/17  06:00:00,2868051.3436636506,6183513.033992526 
 01/17  07:00:00,2817314.234798382,6071787.367608327 
 01/17  08:00:00,2786402.638945418,5980823.699280643 
 01/17  09:00:00,2847628.847882298,6049475.884026982 
 01/17  10:00:00,2910346.9167947867,6174689.776131019 
 01/17  11:00:00,2770335.062316699,5947581.27051574 
 01/17  12:00:00,2421968.711011843,5410427.204028536 
 01/17  13:00:00,1926468.7328996668,4644973.633377077 
 01/17  14:00:00,1446708.0384851177,3759440.188566744 
 01/17  15:00:00,1265883.1303694437,3257046.9488395415 
 01/17  16:00:00,1202775.1495857514,2491973.8270828137 
 01/17  17:00:00,1455253.0788569464,3088207.6751591368 
 01/17  18:00:00,1882978.4726741798,4330943.7788208155 
 01/17  19:00:00,2146360.929890189,4780975.88908516 
 01/17  20:00:00,2238888.0577799357,4945314.795677526 
 01/17  21:00:00,2282364.2640792653,5117076.908792592 
 01/17  22:00:00,2378017.851932948,5373544.206553806 
 01/17  23:00:00,2542203.9495585416,5632318.054420616 
 01/17  24:00:00,2684812.2159962105,5833303.378378186 
 01/18  01:00:00,2752004.8869864824,5930041.467228787 
 01/18  02:00:00,2823807.269574484,6107648.96751665 
 01/18  03:00:00,2889021.43711718,6237345.893213994 
 01/18  04:00:00,2905482.5133729205,6311601.236115009 
 01/18  05:00:00,2917740.0142671573,6447655.251595315 
 01/18  06:00:00,2961548.288289769,6591352.588076714 
 01/18  07:00:00,3008074.9521518983,6724962.628634898 
 01/18  08:00:00,3047321.397875545,6807973.282660143 
 01/18  09:00:00,3096701.777261005,6866029.658083157 
 01/18  10:00:00,3063541.932743538,6674004.241081618 
 01/18  11:00:00,2960015.895319855,6389657.535349208 
 01/18  12:00:00,3117395.2117053648,6341655.077033399 
 01/18  13:00:00,3275959.575494417,6416237.7011483135 
 01/18  14:00:00,3342673.2939074486,6485872.4732909575 
 01/18  15:00:00,3186113.742066033,6376786.147974884 
 01/18  16:00:00,2936774.9287307137,6137248.148891088 
 01/18  17:00:00,3048347.528331221,6276923.667504324 
 01/18  18:00:00,3248226.8399185734,6664629.80038248 
 01/18  19:00:00,3390112.1192824356,7027021.830252165 
 01/18  20:00:00,3542185.466465655,7415909.805715251 
 01/18  21:00:00,3747100.0496765743,7921446.323824043 
 01/18  22:00:00,3910736.9627978965,8341373.201057491 
 01/18  23:00:00,3961006.419184301,8562692.788759135 
 01/18  24:00:00,3899448.698284718,8425237.537763285 
 01/19  01:00:00,3840575.2349936925,8261880.2179988315 
 01/19  02:00:00,3969417.7837709575,8574786.69883813 
 01/19  03:00:00,4086299.4940965897,8850165.86206671 
 01/19  04:00:00,4087305.5763986404,8935573.10365101 
 01/19  05:00:00,4150759.3529135943,9249556.996682389 
 01/19  06:00:00,4275846.067886072,9566721.4232293 
 01/19  07:00:00,4377146.125107077,9686602.51904609 
 01/19  08:00:00,4344849.333227527,9529925.112403082 
 01/19  09:00:00,4256188.522332849,9204964.135832561 
 01/19  10:00:00,4073462.7295766985,8691019.592804607 
 01/19  11:00:00,3669387.916739806,7939406.859812191 
 01/19  12:00:00,3183296.8881598786,7213080.748827479 
 01/19  13:00:00,2796808.932440648,6691540.733028717 
 01/19  14:00:00,2322052.4617802165,5764176.152980474 
 01/19  15:00:00,2245569.2754141446,5384343.231708303 
 01/19  16:00:00,2385108.1104071364,5165798.520255803 
 01/19  17:00:00,2663008.546385155,5743022.852854787 
 01/19  18:00:00,3018791.0417279187,6740360.609739758 
 01/19  19:00:00,3262469.573884059,7006103.088883434 
 01/19  20:00:00,3524908.5964416275,7631577.005219737 
 01/19  21:00:00,3686884.9131256538,8160916.830160014 
 01/19  22:00:00,3811812.2419831418,8408018.460510638 
 01/19  23:00:00,4105792.554352125,8986852.15128547 
 01/19  24:00:00,4234045.10712032,9250492.619833123 
 01/20  01:00:00,4216519.943934397,9135143.97984544 
 01/20  02:00:00,4274406.751393717,9129937.746017514 
 01/20  03:00:00,4302513.410647828,9105101.964349788 
 01/20  04:00:00,4279036.588612733,8985999.544663541 
 01/20  05:00:00,4207302.140823047,8702808.615954204 
 01/20  06:00:00,4140576.8564326344,8505630.562318277 
 01/20  07:00:00,4159256.4963675058,8558339.190336457 
 01/20  08:00:00,4237243.570524494,8797212.180208983 
 01/20  09:00:00,4289600.5549143925,9031663.429121183 
 01/20  10:00:00,4106231.332357147,8692990.092019431 
 01/20  11:00:00,3569066.137657593,7388738.0282538235 
 01/20  12:00:00,2963194.5112283155,6172259.201612307 
 01/20  13:00:00,2330758.390036854,5114309.317512708 
 01/20  14:00:00,2218994.366320734,4914444.899866974 
 01/20  15:00:00,2209704.6563159428,4464001.676837742 
 01/20  16:00:00,2511095.160123897,4816774.688692915 
 01/20  17:00:00,2793567.909311787,5657041.015628913 
 01/20  18:00:00,3130764.748101739,6694250.2282320745 
 01/20  19:00:00,3404386.815525631,7256296.333549652 
 01/20  20:00:00,3579125.975494816,7667396.068746714 
 01/20  21:00:00,3741268.191173138,8028451.872886084 
 01/20  22:00:00,3807554.185238935,8175883.770287925 
 01/20  23:00:00,3763998.883356003,8112161.810110309 
 01/20  24:00:00,3768428.9136110786,8106487.903652564 
 01/21  01:00:00,3856820.246198647,8216760.401428206 
 01/21  02:00:00,3825403.4379330995,8166025.518318818 
 01/21  03:00:00,3744164.037346819,8067398.563035764 
 01/21  04:00:00,3776754.3658962976,8170466.169512456 
