Date/Time,BATIMENT0000000240879409_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879409_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879409_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879409_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879409_PART0_F4_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 01/01  23:00:00,2252008.6926301327,318547.43210808304,22992.49005390593,1072304.3253390961,10082824.58672136 
 01/01  24:00:00,2268005.6433993173,374451.3850895848,106460.95319675442,1202345.6742923984,10247371.182939028 
 01/02  01:00:00,2284727.851084169,418681.14694447804,183428.8763653829,1268551.0831524874,10027790.678028788 
 01/02  02:00:00,2295176.984652918,456341.84619983204,249232.6545782751,1313493.695016027,9718948.32627306 
 01/02  03:00:00,2362129.7907832824,546189.7345658799,364531.0803398257,1422788.8672859299,9761762.244584423 
 01/02  04:00:00,2515026.794106247,723658.1663655911,564075.3804429006,1628856.0714872498,10007635.66229925 
 01/02  05:00:00,2684384.2095731366,918606.4109672806,778247.3874237956,1846671.3069285804,10314859.051973902 
 01/02  06:00:00,2815715.316885029,1073600.9110079627,953203.2478791743,2037177.0321833773,10683696.09367064 
 01/02  07:00:00,2856807.8202245813,1134562.23433989,1030398.8409728503,2116812.5889357533,10735004.896954114 
 01/02  08:00:00,2921771.3988170726,1216881.835367396,1127155.9918154038,2216862.3110055034,10887556.810702244 
 01/02  09:00:00,3044098.1259950483,1359204.028342,1282925.4300318847,2387832.9830645123,11264274.768595021 
 01/02  10:00:00,3051535.808518138,1383835.200400991,1306194.2766419516,2405759.134613506,11421293.135016868 
 01/02  11:00:00,2724913.1328160367,1058555.409184655,929521.7384009645,1862708.1368282672,10697359.615567021 
 01/02  12:00:00,2174007.89870851,481959.3107708294,217409.35867072264,666826.5397784119,8978484.694371015 
 01/02  13:00:00,1696880.86600182,12381.7926647469,0.0,0.0,7593823.870710538 
 01/02  14:00:00,1869386.4632986574,108135.0005401342,0.0,454996.88067706086,8547577.749995742 
 01/02  15:00:00,2381017.172899897,647551.9129633831,386513.03658123297,1304542.4908703195,10125070.60873685 
 01/02  16:00:00,2905464.2132932045,1205584.5479980907,1008643.2137521168,2040983.9249845007,11663381.633423906 
 01/02  17:00:00,3326087.7635952733,1659892.0819948376,1515568.2032793565,2642422.9260315844,12938290.855300354 
 01/02  18:00:00,4969551.891365608,3357115.7853493607,3235063.796302781,4497307.14762843,16521428.462781714 
 01/02  19:00:00,5480931.37016236,3905176.9243615842,3794818.308034564,5097253.871406233,17571915.06328521 
 01/02  20:00:00,5643614.323978447,4102581.346196626,4011089.578318305,5340369.780254864,17911106.344981696 
 01/02  21:00:00,5777984.526401149,4268537.4063179465,4193748.898423176,5543725.081076354,18182744.181706958 
 01/02  22:00:00,5957359.1406540405,4479158.716222858,4419767.3345666835,5794505.239686256,18616417.405299455 
 01/02  23:00:00,6181833.993926214,4735709.507250491,4690972.120016627,6096127.783254868,19213268.818553053 
 01/02  24:00:00,6558999.494183383,5153190.709578321,5124682.489471975,6582111.826537794,20319017.08300519 
 01/03  01:00:00,7016623.830190564,5653927.581773114,5641740.144190158,7161767.094618915,21704888.733603414 
 01/03  02:00:00,6666523.021860388,5367065.9495586725,5431097.60583275,7073877.283954707,22449338.746448334 
 01/03  03:00:00,6747869.250866347,5486698.049787248,5584133.489946492,7298012.3266331665,23268470.986893352 
 01/03  04:00:00,6924557.82657752,5693473.524536955,5809739.772270293,7572431.104101154,23957916.287266515 
 01/03  05:00:00,7047350.413672738,5841162.308609737,5973514.987266734,7775988.086396889,24459944.005007237 
 01/03  06:00:00,7105887.776835226,5916678.224819165,6061750.096068474,7894301.739412166,24776628.623969294 
 01/03  07:00:00,7159561.92675828,5983467.246442801,6140148.552912459,8003491.399194392,25092082.038616978 
 01/03  08:00:00,7212409.135030577,6049868.725330926,6216390.726057821,8104166.7946144985,25354651.83480569 
 01/03  09:00:00,7275369.057340533,6128144.480534841,6303757.538469756,8211901.340004056,25594351.79219127 
 01/03  10:00:00,7243189.593802781,6103947.3817780465,6277848.307723171,8186070.578100043,25523777.007205732 
 01/03  11:00:00,6959548.527698714,5791868.781789565,5916672.165374004,7757411.598857122,24813383.181001853 
 01/03  12:00:00,6391071.545192644,5140694.1872399915,5141698.231787265,6815521.719563769,23416884.541484654 
 01/03  13:00:00,5774015.630289047,4442645.455782674,4260089.513951624,5718631.898464357,22247061.302998 
 01/03  14:00:00,5452237.825282069,4104587.9392751036,3798089.546600284,5067602.658182159,21245509.165289976 
 01/03  15:00:00,5259097.1440003365,3914062.2695665513,3561170.026716862,4579119.354214311,20244320.856701877 
 01/03  16:00:00,5185641.858397982,3860746.4894213574,3696971.3091406096,4491070.380944212,19314090.307425573 
 01/03  17:00:00,5454337.168034607,4155861.9922494735,4178921.7131054862,5736934.2609583,21509882.727271475 
 01/03  18:00:00,6362171.845949078,5147011.682416835,5304307.886409096,7248442.380808147,26268097.6510572 
 01/03  19:00:00,7034745.714632799,5872594.68007601,6073900.638790514,8175359.377348385,28885113.168155678 
 01/03  20:00:00,7236391.221565006,6105366.1136129135,6335734.447968399,8520292.952296145,29777069.644251097 
 01/03  21:00:00,7544486.819402985,6450379.423499793,6709181.288717522,8976489.431619927,30910692.574617736 
 01/03  22:00:00,7934131.687819533,6885250.224920426,7173652.662728064,9532591.26915785,32351571.73824522 
 01/03  23:00:00,8068236.8366097,7047123.917994821,7363825.742849254,9806714.377649387,33320956.344642647 
 01/03  24:00:00,8397855.382726248,7411872.330710868,7767085.856519157,10352170.735995967,35432503.90841511 
 01/04  01:00:00,8871470.199337268,7918214.873043003,8293988.67111003,10979573.890417645,37137958.206650764 
 01/04  02:00:00,9245427.958808389,8314672.438129182,8690570.60821756,11409008.508903882,37789028.40965289 
 01/04  03:00:00,9530364.348395523,8606070.605792232,8945773.222657831,11565546.961987026,36426291.8669756 
 01/04  04:00:00,9703641.537601668,8778659.906975215,9084447.96950586,11608219.850056278,35210625.045633204 
 01/04  05:00:00,9861553.835004244,8950963.949098019,9255551.187079396,11783964.575215062,35507743.383119315 
 01/04  06:00:00,10060834.671288857,9180395.884768121,9492322.562912142,12033588.276211787,35936010.69834539 
 01/04  07:00:00,10250475.603926556,9398525.355174553,9717290.9269192,12271447.06521311,36364523.042077444 
 01/04  08:00:00,10307100.534465818,9469649.040418217,9789684.274154516,12344731.921476696,36403680.393898554 
 01/04  09:00:00,10339637.30229774,9514255.816883482,9833425.897070108,12379107.462272726,36373354.60046055 
 01/04  10:00:00,10280879.79002418,9453568.04216304,9742638.456274547,12245560.575171132,36129379.0141969 
 01/04  11:00:00,9575808.727284668,8669517.614773626,8838579.45998456,11142688.661924591,33997557.398375615 
 01/04  12:00:00,8518012.663914643,7475246.728734588,7406029.656028276,9269241.875520136,30537695.634101354 
 01/04  13:00:00,7292611.468385959,6050082.611843204,5498136.418434917,6742179.857587009,26149481.6955342 
 01/04  14:00:00,6400908.517607558,5072659.0607284065,4404740.884485388,5387075.483072866,22946507.157570686 
 01/04  15:00:00,5872101.10273121,4527156.61132815,3947137.681614573,4755810.318205144,20704095.538498253 
 01/04  16:00:00,5635497.9444102105,4295913.526996098,3995220.9009212297,4711979.428523563,18975645.92252372 
 01/04  17:00:00,5762557.990518472,4471407.059301224,4370473.706081182,5710155.957374189,19397871.731522366 
 01/04  18:00:00,6312492.958700178,5100205.130062673,5140480.230163854,6800209.209922987,22538200.777297184 
 01/04  19:00:00,6588844.814906384,5395483.457665375,5465496.581233639,7186516.154773273,23429146.581834376 
 01/04  20:00:00,6776484.109356362,5599211.452304195,5692471.284526096,7458646.216164579,24018850.33012946 
 01/04  21:00:00,6738788.385238865,5563950.127779312,5674350.227638712,7461069.94112709,23965630.94809032 
 01/04  22:00:00,6741551.3531033015,5562486.589800376,5685411.787435404,7493537.697650908,24083123.335141867 
 01/04  23:00:00,6705225.804514846,5530312.435708205,5666098.023125658,7488019.679840941,23998247.246286098 
 01/04  24:00:00,6619395.015928706,5441971.373936687,5585052.855033003,7403418.743204913,23691062.24800162 
 01/05  01:00:00,6734882.249906328,5557907.839594153,5709565.242334572,7553044.403707254,24139377.407785535 
 01/05  02:00:00,6783540.7482719375,5607862.110872333,5766933.172166156,7635292.506186191,24407015.83053574 
 01/05  03:00:00,6731743.969169619,5549508.739270724,5712031.4615309015,7584447.527574843,24335268.080545682 
 01/05  04:00:00,6747552.362202894,5561036.228534384,5726771.797342928,7611839.094802741,24468509.16307765 
 01/05  05:00:00,6746651.116573157,5561360.027670863,5731234.478668315,7623933.442201495,24464880.66962281 
 01/05  06:00:00,6727304.274216354,5542252.627524123,5715141.773492092,7607900.37022501,24386631.75446292 
 01/05  07:00:00,6722948.668616299,5536153.099027625,5710611.030768237,7605853.537067424,24376572.894859996 
 01/05  08:00:00,6737087.6938954005,5545299.140683828,5719400.339246763,7618784.557703921,24445725.33869396 
 01/05  09:00:00,6673714.505870056,5478209.252979033,5651420.998833498,7544274.078628693,24211075.19381601 
 01/05  10:00:00,6523156.987190066,5315821.821980609,5479547.891911679,7344274.010649636,23702811.272007108 
 01/05  11:00:00,6241208.81927098,4998203.452832617,5123003.836414729,6918944.573097979,22829619.383968808 
 01/05  12:00:00,5721803.146490667,4422408.507326494,4491221.946688823,6176724.232709812,21254401.39477495 
 01/05  13:00:00,5283627.453684959,3953921.268933136,3998328.6259293184,5601587.648266699,19799730.61621551 
 01/05  14:00:00,4743925.651155533,3360690.0970401624,3348650.1903985995,4828960.609685516,18104124.03295757 
 01/05  15:00:00,4352524.1005016025,2943256.428486156,2918764.302317689,4359064.671300836,17404718.534942202 
 01/05  16:00:00,4184264.751810141,2774794.155733423,2783768.5428504413,4264243.341574095,17674862.60821237 
 01/05  17:00:00,4144331.934617974,2736868.4726581713,2781900.4063390633,4307091.223544358,17680428.05880466 
 01/05  18:00:00,4722675.631956249,3369854.7872437816,3507033.4469043533,5195081.003371532,19653687.044493604 
 01/05  19:00:00,5087469.422584243,3759237.9126737327,3918205.800408361,5681745.12137664,21068057.75016128 
 01/05  20:00:00,5307856.241497338,3998551.3733981904,4176786.047596317,6006103.966232351,22128856.106485136 
 01/05  21:00:00,5479507.617089117,4183737.4800090706,4374776.880714769,6248351.716092575,22778666.41436911 
 01/05  22:00:00,5540625.436511269,4252470.26894972,4444046.724788458,6314508.781987285,22615125.313258708 
 01/05  23:00:00,5545453.007643359,4254859.831740546,4438239.295997592,6277174.593159425,22052853.957210727 
 01/05  24:00:00,5556285.606504729,4260808.633448619,4425636.036675819,6196606.277771757,21087379.457824633 
 01/06  01:00:00,5588422.246270116,4291843.514044256,4444288.622558638,6168869.85951869,20559846.893586155 
 01/06  02:00:00,5682837.0487255985,4393301.312677989,4546235.573500743,6270205.453023723,20757197.56788547 
 01/06  03:00:00,5804398.691219373,4524088.780995397,4678986.751172396,6411725.823394998,21084614.767236367 
 01/06  04:00:00,5866023.849354725,4599556.664784203,4769308.5583841745,6548190.133152515,21842143.03733542 
 01/06  05:00:00,5882160.480978321,4617876.309183215,4789036.078367108,6571237.62379214,21811441.483920284 
 01/06  06:00:00,5925114.601708345,4658946.553428697,4819317.625307841,6568386.604771754,21465713.095922377 
 01/06  07:00:00,5901118.167265901,4634528.663935575,4794144.00067011,6541110.966344119,21393015.705296103 
 01/06  08:00:00,5905501.385395248,4634367.029313612,4791803.655318346,6536571.532253224,21422422.527826305 
 01/06  09:00:00,5900029.542418975,4630277.006614523,4786114.040382359,6528626.0319311805,21386229.832886137 
 01/06  10:00:00,5819734.905758667,4537660.62120873,4673401.641646866,6386189.323338729,21149616.100888867 
 01/06  11:00:00,5470307.035765618,4131423.2625625804,4183553.2021855703,5788383.44494157,20265498.102087803 
 01/06  12:00:00,4911246.5734693995,3485386.947582581,3404745.8379882593,4821738.781128693,18870647.835923653 
 01/06  13:00:00,4477916.129887733,2981745.295228719,2747919.133017899,3979515.0325061698,17709839.643595476 
 01/06  14:00:00,4166380.4854893843,2617988.0410740315,2234115.4133046092,3245160.1891484624,16497349.218657076 
 01/06  15:00:00,4077757.0336534884,2518713.8822498545,2135351.8025692157,3037785.496667057,15836388.885534536 
 01/06  16:00:00,4261409.610175495,2724547.6526552187,2500954.9053376922,3492974.6829546527,16144563.382649146 
 01/06  17:00:00,4663013.217153772,3182434.5413627643,3089087.856558952,4415490.41732051,17415531.40112743 
 01/06  18:00:00,5252017.493855011,3850111.6371258846,3877011.591890322,5406865.166174474,19414919.006296627 
 01/06  19:00:00,5606419.684836604,4239605.032114488,4305463.3148326045,5953474.597867658,21247385.06158636 
 01/06  20:00:00,6074384.926934762,4753361.515544662,4858427.3727380745,6632074.426709515,23296366.79776582 
 01/06  21:00:00,6431724.4695365885,5150066.38513842,5279875.6481647445,7125882.933521878,24458647.687067904 
 01/06  22:00:00,6694425.791820809,5451334.655941857,5622649.927258424,7603166.570670726,26384897.937260922 
 01/06  23:00:00,7013633.20996827,5812289.996738428,6023126.817664583,8131525.590805503,28243447.00139476 
 01/06  24:00:00,7142470.272900677,5978659.700727169,6216288.431906918,8389229.350890238,28963096.67808923 
 01/07  01:00:00,6919635.504670257,5772147.502987119,6033074.375603474,8241209.603841448,28750998.37884718 
 01/07  02:00:00,6899887.377904598,5760729.912657357,6035336.65350521,8272920.825541129,28880453.98339862 
 01/07  03:00:00,6999559.125686995,5880903.490382741,6169422.421952625,8442245.591150245,29267821.91804786 
 01/07  04:00:00,7008572.156042786,5902758.695753773,6198525.007744202,8477671.177614424,29112446.37807434 
 01/07  05:00:00,7089061.522829838,5996804.65609926,6292877.819935655,8559505.862313055,28903591.36548975 
 01/07  06:00:00,7197266.644403779,6120896.218563739,6420251.798935845,8686595.040455269,29009178.356634155 
 01/07  07:00:00,7185859.733056428,6117932.998865894,6415738.467275646,8662334.200247645,28590258.29748925 
 01/07  08:00:00,7096560.344530102,6024996.086003366,6311890.553773043,8507491.98378613,27730155.033136174 
 01/07  09:00:00,7114780.688336024,6042632.201522717,6317017.105557247,8470134.583182791,27225283.834038787 
 01/07  10:00:00,6910341.979592426,5828829.43386552,6072339.784302671,8146079.422203076,26328515.61992638 
 01/07  11:00:00,6034705.020479103,4906982.768268073,5051735.0536719775,6668042.132553334,23309475.943910144 
 01/07  12:00:00,4920346.58691883,3711277.0521753896,3459673.371790011,4249246.836871049,18782598.559741117 
 01/07  13:00:00,4023602.0732868826,2650939.1869944492,1963359.956433467,2531371.273953347,15244432.55952083 
 01/07  14:00:00,3466190.1048859004,2039114.5744908138,1029644.9080223145,1073954.2741738202,12037781.627916822 
 01/07  15:00:00,3214112.46831358,1819297.7655159906,924172.1413678323,682789.237001881,10474423.857312378 
 01/07  16:00:00,3269750.0785605507,1877522.8327030505,1531382.9084940213,1533255.702751996,10966494.312869465 
 01/07  17:00:00,3592980.104968125,2167214.1909810603,1991559.3316460205,2884137.4508267157,13092376.763545211 
 01/07  18:00:00,4268298.623893479,2845667.5323543344,2752096.925539205,3899278.7510365993,15696820.993516587 
 01/07  19:00:00,4570534.91491542,3165381.7451904616,3113676.01577138,4369324.431910259,16981442.23263903 
 01/07  20:00:00,4718573.505070425,3320661.8518476496,3287137.7233975525,4572116.228633337,17014199.432641745 
 01/07  21:00:00,4653535.511357237,3256695.0276477756,3248019.1558349417,4574796.2896099575,17134427.284185335 
 01/07  22:00:00,4547306.400056061,3151484.340773735,3176425.29363411,4576588.069608559,17560270.626656756 
 01/07  23:00:00,4537906.87126515,3140444.1125126095,3181494.6583308666,4608915.813966396,17593385.21792243 
 01/07  24:00:00,4639354.978546496,3245141.5474064304,3292574.324443829,4726868.398242635,17490143.510931678 
 01/08  01:00:00,4616679.2853768915,3219738.031933853,3260603.535924325,4649613.909488499,16653924.401796319 
 01/08  02:00:00,4570015.473516354,3166676.389217556,3205560.784489842,4569889.536614522,16183871.998792646 
 01/08  03:00:00,4568906.144537074,3166907.3322688597,3211506.306178352,4578887.925771509,16129450.065250076 
 01/08  04:00:00,4565743.771979772,3162554.8019167054,3211162.752775141,4577337.615987014,16069944.602362435 
 01/08  05:00:00,4613948.372174088,3212993.87240031,3265380.312937004,4635817.451338785,16159499.201302504 
 01/08  06:00:00,4742253.167157897,3351118.9761069007,3415547.5210826155,4824332.762695264,16823928.287310053 
 01/08  07:00:00,4897101.796078107,3516292.3654600754,3588130.2018727255,5024426.451580539,17281827.713506665 
 01/08  08:00:00,4968364.239466019,3593343.225658343,3663869.2718233215,5092824.708759672,17248882.997575074 
 01/08  09:00:00,5329838.814125122,3959446.233498397,4020528.2140464033,5459945.250564227,17912041.91896982 
 01/08  10:00:00,5648049.353740698,4285675.76347844,4333676.770195137,5781196.053331135,18595736.96545119 
 01/08  11:00:00,4843603.889799573,3469706.1646754434,3494363.9444998624,4884767.901731623,17236474.818286013 
 01/08  12:00:00,4180935.268440214,2751460.819718119,2680269.7808574038,3905290.7047539325,15563444.481205437 
 01/08  13:00:00,3758556.9039826356,2293210.3211118435,2149423.938145927,3288102.103367123,14705020.656434612 
 01/08  14:00:00,3495957.135827786,2001796.8722838708,1756273.2918865173,2735212.8525035093,13668654.078140043 
 01/08  15:00:00,3261106.670335346,1731511.8498743793,1390440.907507339,2117923.8749913117,12301628.301240874 
 01/08  16:00:00,3575775.797017793,2052814.2093665127,1917767.9665853153,2962951.175020532,13556472.11254796 
 01/08  17:00:00,3737285.712769867,2234596.935980511,2157494.7071655462,3296264.4663656508,13610585.620393358 
 01/08  18:00:00,4146025.773099931,2676282.7144682063,2677908.1773181753,3965826.608213224,15220046.332984386 
 01/08  19:00:00,4256166.102715296,2794331.774527281,2807471.0054044235,4116743.9396638903,15434350.498353427 
 01/08  20:00:00,4429907.786527116,2976529.835214996,2992308.7526917094,4303703.680961792,15616241.46605733 
 01/08  21:00:00,4673832.789149741,3239193.767974603,3266761.940458985,4615664.722181702,16339535.180218026 
 01/08  22:00:00,4872175.009073794,3461847.0985850357,3515267.209571941,4944660.688459033,17555971.474073187 
 01/08  23:00:00,5021321.8487305865,3631249.6697990475,3708974.2342764316,5211972.146840752,18589312.93753346 
 01/08  24:00:00,5203864.044264032,3832344.208819942,3922218.6332594245,5465546.862215353,19199938.18336588 
 01/09  01:00:00,5350305.456122667,4005321.1917526266,4124899.067228429,5761966.044420974,20488666.75078371 
 01/09  02:00:00,5513895.392078057,4199851.694612924,4365084.237616049,6151003.536666803,22515521.904242128 
 01/09  03:00:00,6050216.922302721,4780810.097223168,4982504.847040961,6917348.568685114,24988644.15777582 
 01/09  04:00:00,6625511.9376088,5408295.69106403,5640351.545251786,7701919.962344697,27195595.330155186 
 01/09  05:00:00,7101296.340737045,5937472.2300154315,6216115.639655938,8455533.469901292,29987885.556920167 
 01/09  06:00:00,7711767.031053615,6609231.92576378,6937087.655926812,9372810.166202078,33184091.82333628 
 01/09  07:00:00,8227670.651983196,7180245.72178445,7541627.529669819,10115331.40998697,35375812.55603558 
 01/09  08:00:00,8483047.514179695,7469393.709759092,7840196.43985082,10456275.506697832,35779088.99279784 
 01/09  09:00:00,8627750.132100498,7637621.894707718,7984520.175719751,10518610.975847729,34435597.18029186 
 01/09  10:00:00,8480547.601608321,7490264.04404398,7777637.116366355,10161495.612073964,32394864.060136497 
 01/09  11:00:00,7612961.505176864,6561771.337350074,6733390.551650303,8810554.827565812,29516932.122078985 
 01/09  12:00:00,6495475.666719405,5342478.591719863,5158088.74367929,6498349.485128743,26233511.38198559 
 01/09  13:00:00,5626486.996311996,4308707.5355281085,3609775.1132315784,4560720.790480593,23280984.001979586 
 01/09  14:00:00,5299808.957969999,3974971.2026612177,3346609.4700941397,4286478.36507545,21292947.89283834 
 01/09  15:00:00,6009329.5202514315,4761996.029242987,4255319.782292165,5162619.510523163,22356535.343270957 
 01/09  16:00:00,9159880.70076534,8033972.949043995,8013083.366031803,9878168.281903975,29732603.045675524 
 01/09  17:00:00,7027995.063668696,5914771.786915898,5957520.355858045,7736540.738349118,25632761.245200127 
 01/09  18:00:00,7438629.942270197,6363987.051499402,6521605.587667926,8599269.721192908,28981725.00559372 
 01/09  19:00:00,7676958.549516302,6631063.114890428,6836185.320571141,9030453.80558717,30478171.414856717 
 01/09  20:00:00,7928622.951190833,6910323.328444829,7145269.450523666,9409234.850289576,31378149.51641117 
 01/09  21:00:00,8171235.287774777,7179326.682741878,7442546.078509567,9778694.207960641,32328525.731288463 
 01/09  22:00:00,8213332.3117627185,7233831.557443188,7515308.384762917,9886908.795701098,32466218.75340848 
 01/09  23:00:00,8255715.8538329275,7284295.074857989,7567699.495034695,9919892.363585647,31923128.643945504 
 01/09  24:00:00,8476323.350190105,7534030.507328345,7827315.330146801,10188708.56912703,32273745.167137824 
 01/10  01:00:00,8677317.180775657,7756814.929534402,8057290.951092055,10433444.960575238,32556444.819629356 
 01/10  02:00:00,8830217.080356983,7930481.657215085,8237105.369274168,10618728.424591959,32805689.41340011 
 01/10  03:00:00,8893969.349110678,8008194.108050213,8320638.505778603,10705743.710605387,32782372.445177305 
 01/10  04:00:00,9024597.836463757,8149077.68157756,8461133.070089525,10838028.195788737,32795713.31093181 
 01/10  05:00:00,9189002.280549118,8328769.804308711,8647849.78078061,11044918.45496435,33262437.016113095 
 01/10  06:00:00,9367809.342531485,8531359.12914085,8875942.930075834,11356669.981740842,34642389.22348663 
 01/10  07:00:00,9704260.417101577,8890931.152288096,9259351.674827913,11840449.543525256,36443099.93017561 
 01/10  08:00:00,9700454.034160297,8875154.590306444,9223018.884896379,11747964.00090138,35422226.344240576 
 01/10  09:00:00,10057354.265656887,9230274.420488276,9554337.961541433,12060815.537122732,35715010.36790595 
 01/10  10:00:00,10322901.054666895,9509778.728487343,9816424.106169548,12392944.021513326,37873180.52931744 
 01/10  11:00:00,9132381.085002424,8205938.4956726665,8365535.652542897,10579497.576470125,35835169.18128178 
 01/10  12:00:00,7624542.3287782455,6549147.8735997565,6292078.738900948,7697016.727320626,31221650.496090923 
 01/10  13:00:00,6501603.912584015,5198633.891774783,4237777.3830744065,4992297.664895628,25691917.382544376 
 01/10  14:00:00,5946300.826476184,4589245.64538271,3152988.867642995,3067641.193763243,20535360.659752846 
 01/10  15:00:00,5891062.274287148,4654128.157946627,3400819.8629578566,3032771.856384817,20875975.100241415 
 01/10  16:00:00,6107996.706249972,4906171.932616421,4556027.873664563,5256318.780022087,24379778.733570594 
 01/10  17:00:00,6501034.084010897,5314008.323872024,5191759.846438628,6781855.279729434,25508474.11115844 
 01/10  18:00:00,7029233.790116599,5892859.218444646,5881388.243747869,7625367.320644746,26051163.47732962 
 01/10  19:00:00,7237136.185549461,6115559.191826155,6138647.159942349,7922548.975181332,26208186.310614776 
 01/10  20:00:00,7448823.793762704,6349308.722014686,6410603.760853557,8257365.740369021,26793914.671506047 
 01/10  21:00:00,7590038.866685715,6508932.616630616,6601342.036685651,8496168.319347411,27166334.624259435 
 01/10  22:00:00,7750810.416761064,6689842.211156737,6810336.782408889,8748466.95928124,27578375.755980372 
 01/10  23:00:00,7893428.162296237,6851171.210314275,6994585.981980921,8969749.22407291,27946294.417964064 
 01/10  24:00:00,7858003.244042763,6823440.207983067,6986428.4962635925,8982233.40093068,27847504.088926252 
 01/11  01:00:00,8125610.0658057295,7112491.320633102,7307953.960968634,9398716.962009978,29324486.140162513 
 01/11  02:00:00,8432139.997678896,7446642.2690956695,7663217.105089096,9812061.099780872,30239543.46639903 
 01/11  03:00:00,8630532.960461637,7659871.254554659,7880773.521373497,10034373.442135256,30399410.30403368 
 01/11  04:00:00,8624606.47517287,7666390.8549919985,7898893.793548142,10066789.893499209,30357773.811673947 
 01/11  05:00:00,8530800.95913626,7567015.1327381935,7804635.313072016,9970886.01432207,30093878.703080047 
 01/11  06:00:00,8869439.800403353,7929550.354255687,8179845.234144788,10396760.298382942,31161792.527943768 
 01/11  07:00:00,9039327.088153712,8124607.133283742,8386724.431118799,10631051.597011562,31635025.109462615 
 01/11  08:00:00,9082833.668613844,8177653.807298949,8445288.391307533,10695832.563834665,31708927.854823787 
 01/11  09:00:00,9208503.286015976,8326888.843117667,8611699.639025152,10917049.005255677,32653369.25101496 
 01/11  10:00:00,8835383.317703422,7938889.9354249295,8202709.855552049,10475904.310620377,31984905.087075256 
 01/11  11:00:00,7853563.299187543,6866609.709973219,7015095.662821112,9042065.956509357,28487491.669801213 
 01/11  12:00:00,7053952.025717506,5976378.386120599,6017756.43973231,7826999.901004935,25741766.499536145 
 01/11  13:00:00,6681380.934797596,5537728.568726437,5542615.678767705,7307413.295934033,24675768.92904059 
