Date/Time,BATIMENT0000000240879934_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879934_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879934_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 01/02  21:00:00,5645730.922555272,5578939.996413264,7268515.001020353 
 01/02  22:00:00,5837978.384621147,5784206.217900179,7499486.241301786 
 01/02  23:00:00,6072144.267045374,6033202.362538012,7789828.874077414 
 01/02  24:00:00,6394904.494189973,6377083.312039724,8220766.712028114 
 01/03  01:00:00,6766579.584150981,6773676.570662804,8729531.506578261 
 01/03  02:00:00,6624011.71465208,6698427.093782743,8974121.290278345 
 01/03  03:00:00,6749601.557438326,6855984.922843277,9279610.607303092 
 01/03  04:00:00,6902990.469710593,7027812.646769933,9527279.978625271 
 01/03  05:00:00,7001429.261097034,7140818.9825182995,9697928.753496682 
 01/03  06:00:00,7037354.767359768,7186241.092993097,9788485.366380064 
 01/03  07:00:00,7074407.847769006,7230878.702917977,9881651.344256854 
 01/03  08:00:00,7110634.60458936,7274794.603224035,9960448.372999437 
 01/03  09:00:00,7156836.5905906735,7328436.612363763,10036313.552212745 
 01/03  10:00:00,7116751.568616999,7285365.158193093,9973186.597608391 
 01/03  11:00:00,6903991.1751016155,7024376.569012338,9591531.696514122 
 01/03  12:00:00,6521380.853210936,6534414.626108406,8859985.603846675 
 01/03  13:00:00,6084066.223354412,5991701.198997956,8058969.239998539 
 01/03  14:00:00,5799624.680514269,5635120.121943841,7532514.095615968 
 01/03  15:00:00,5594745.254867293,5358136.842692187,7149592.568967685 
 01/03  16:00:00,5439962.246599428,5272392.582588023,6823495.364158578 
 01/03  17:00:00,5568436.140481105,5571893.403080612,7626667.73805962 
 01/03  18:00:00,6320112.938355989,6468681.5058090445,9444350.14891588 
 01/03  19:00:00,7007063.555254195,7209697.981975881,10486969.667816596 
 01/03  20:00:00,7164865.405210968,7396315.117194783,10782215.706600515 
 01/03  21:00:00,7442617.416445965,7706069.333417327,11207140.699560951 
 01/03  22:00:00,7797145.114331657,8096917.308709549,11746630.133870669 
 01/03  23:00:00,7885819.000699032,8210100.085363749,11995877.467268668 
 01/03  24:00:00,8200799.157673441,8564886.120520517,12641752.725379318 
 01/04  01:00:00,8684409.16287877,9074458.32710117,13333334.28811747 
 01/04  02:00:00,9054841.154663082,9451718.026206762,13733312.737418905 
 01/04  03:00:00,9343404.1451299,9712484.065128429,13703311.621940844 
 01/04  04:00:00,9507948.455664335,9849765.010701662,13609508.067993307 
 01/04  05:00:00,9630950.24165578,9976082.23624337,13762072.11512764 
 01/04  06:00:00,9790243.978253948,10148210.0849965,13953569.588944776 
 01/04  07:00:00,9945752.283955708,10315637.366377218,14143250.597976714 
 01/04  08:00:00,9962654.319468778,10335888.23817882,14158929.998322835 
 01/04  09:00:00,9968272.00078887,10341375.07598603,14144773.063950531 
 01/04  10:00:00,9925276.081805343,10274107.282254558,13998427.930429269 
 01/04  11:00:00,9352817.490078801,9591445.181325994,12966868.42135178 
 01/04  12:00:00,8479489.267276624,8553956.54754245,11335754.407448059 
 01/04  13:00:00,7428874.432288082,7289235.186350919,9229432.259147748 
 01/04  14:00:00,6586611.326417812,6287485.883600241,7988784.309960805 
 01/04  15:00:00,6039824.531165501,5689255.862837417,7311896.5171796605 
 01/04  16:00:00,5745423.1610473,5502655.917942232,6848261.712009683 
 01/04  17:00:00,5738653.715106122,5659925.036834638,7205510.798568574 
 01/04  18:00:00,6121097.076811712,6179693.107036901,8498735.34570504 
 01/04  19:00:00,6435101.605410457,6520229.829272291,8948983.88519372 
 01/04  20:00:00,6638844.573711093,6744306.153557241,9244254.838894583 
 01/04  21:00:00,6597355.139913976,6711204.683222312,9227676.478674281 
 01/04  22:00:00,6610204.032519028,6728855.618081125,9284427.166282455 
 01/04  23:00:00,6562705.559271964,6688237.816200217,9245829.938797068 
 01/04  24:00:00,6468826.975632262,6594245.659700413,9124153.514636306 
 01/05  01:00:00,6612273.419762745,6744720.106192889,9338171.254861172 
 01/05  02:00:00,6661621.594222803,6799363.743734974,9439104.311000131 
 01/05  03:00:00,6611157.684975555,6747444.815884728,9394365.55405206 
 01/05  04:00:00,6633890.827880156,6770999.833191733,9445481.64395939 
 01/05  05:00:00,6628744.216779919,6768098.385382034,9444528.538283244 
 01/05  06:00:00,6605825.771810462,6745558.945776444,9414169.978899404 
 01/05  07:00:00,6602700.794887066,6742199.955691421,9413338.193729235 
 01/05  08:00:00,6625902.610495673,6763939.929726278,9448612.6240196 
 01/05  09:00:00,6557595.128722737,6692905.831343286,9352528.236482307 
 01/05  10:00:00,6411161.335569969,6533473.698807921,9132284.260258684 
 01/05  11:00:00,6173986.941303689,6257356.470842877,8738199.28610815 
 01/05  12:00:00,5710347.798767503,5734888.103224811,8019179.712162675 
 01/05  13:00:00,5301277.612677297,5293264.888488355,7404550.286593993 
 01/05  14:00:00,4846830.404282901,4777071.253413801,6668535.234762347 
 01/05  15:00:00,4484059.912589847,4395718.806597748,6243735.658294344 
 01/05  16:00:00,4299745.883175526,4234052.522632295,6185232.615895314 
 01/05  17:00:00,4249165.416681785,4209237.604507736,6188735.750938919 
 01/05  18:00:00,4723455.925980435,4775159.341968829,7082718.251369972 
 01/05  19:00:00,5108690.293289195,5189955.257114856,7656906.837628303 
 01/05  20:00:00,5329206.427978982,5433942.066031075,8032286.402072933 
 01/05  21:00:00,5503794.408717441,5624142.908663535,8292296.314706653 
 01/05  22:00:00,5553198.9383626785,5673859.882571035,8297490.201620052 
 01/05  23:00:00,5559130.754130294,5669765.5574777145,8196078.621724475 
 01/05  24:00:00,5577549.6124855075,5669423.927331262,8025435.268326936 
 01/06  01:00:00,5611009.2806412615,5691466.583662536,7945969.172857115 
 01/06  02:00:00,5703936.998271845,5787838.754841323,8056745.78403447 
 01/06  03:00:00,5820572.743268005,5910251.604203921,8209084.514718717 
 01/06  04:00:00,5859396.3202567585,5965005.220760342,8381786.55779478 
 01/06  05:00:00,5873452.008469518,5980027.445394699,8391659.507960703 
 01/06  06:00:00,5920678.931946347,6017909.571267233,8361402.619666146 
 01/06  07:00:00,5885854.755417077,5981885.275923343,8325569.535602133 
 01/06  08:00:00,5893995.831819999,5987138.871550457,8343082.241485555 
 01/06  09:00:00,5881053.312274786,5973512.992541986,8325429.316473547 
 01/06  10:00:00,5827806.82482045,5901622.756023573,8211272.318571556 
 01/06  11:00:00,5600916.384680349,5600370.416352517,7753476.226683288 
 01/06  12:00:00,5233731.228808732,5125504.9257247895,7025967.848092213 
 01/06  13:00:00,4964676.013193753,4767618.394702235,6419973.735760157 
 01/06  14:00:00,4741653.52601094,4450644.0670323465,5899413.058820374 
 01/06  15:00:00,4638480.996609566,4310708.803906275,5718019.589965016 
 01/06  16:00:00,4752531.180998595,4513510.135389379,5967179.54881716 
 01/06  17:00:00,5007899.310177822,4887526.858293473,6611555.356646521 
 01/06  18:00:00,5410374.045016588,5404087.843725269,7524157.149228036 
 01/06  19:00:00,5751465.709972306,5787996.433365561,8153305.540709162 
 01/06  20:00:00,6204502.687037529,6288300.57337676,8897851.879785184 
 01/06  21:00:00,6531704.454429273,6646315.758956959,9367020.45927611 
 01/06  22:00:00,6747499.655534795,6905846.481680432,9899806.570256857 
 01/06  23:00:00,7026315.269891752,7227314.999394366,10461874.139046982 
 01/06  24:00:00,7086435.803219625,7314036.343161938,10626483.920018805 
 01/07  01:00:00,6772163.913626674,7013146.379773343,10332989.813637037 
 01/07  02:00:00,6734555.777560205,6983218.581531282,10325697.489917751 
 01/07  03:00:00,6808051.390621532,7070147.531911718,10448914.521435326 
 01/07  04:00:00,6786573.549632479,7053275.541565893,10391528.042744074 
 01/07  05:00:00,6843504.790774155,7110914.1752368715,10378667.249901805 
 01/07  06:00:00,6925163.387115181,7197041.931455476,10444610.067727622 
 01/07  07:00:00,6883257.1934148185,7152291.9541593,10319629.56927923 
 01/07  08:00:00,6769912.552270185,7024002.732950026,10054243.412211379 
 01/07  09:00:00,6787713.779989693,7029355.04599228,9956728.38155836 
 01/07  10:00:00,6619601.698566072,6829217.737770811,9602517.619003233 
 01/07  11:00:00,5892079.011228507,6009594.433760241,8221014.707897825 
 01/07  12:00:00,4949574.790811375,4912745.990838258,6137304.202082689 
 01/07  13:00:00,4186436.5819827,3969697.200392374,4628455.222812963 
 01/07  14:00:00,3670577.658274868,3190719.081359992,3512943.472225802 
 01/07  15:00:00,3396981.2826091642,2813644.5690672784,3148841.4417724526 
 01/07  16:00:00,3466530.2965525924,3138572.4190603504,3509173.0250790445 
 01/07  17:00:00,3781841.0795209706,3615801.6526828003,4598926.925433544 
 01/07  18:00:00,4306761.194849339,4223099.790212755,5821281.33901168 
 01/07  19:00:00,4614113.205118808,4565374.359982117,6339456.130191747 
 01/07  20:00:00,4768035.142259388,4728640.294958249,6487090.206381228 
 01/07  21:00:00,4670978.242653098,4643557.690024401,6456372.92589305 
 01/07  22:00:00,4527659.251160618,4521768.76797287,6456551.72106207 
 01/07  23:00:00,4515949.621624784,4516446.768254529,6469786.007258062 
 01/07  24:00:00,4642130.48988346,4643710.968155722,6558807.521631885 
 01/08  01:00:00,4631337.342841173,4619104.762935497,6395804.750695795 
 01/08  02:00:00,4589419.737565984,4568821.446882615,6280649.868502799 
 01/08  03:00:00,4584426.670150108,4565844.863478806,6274978.694427779 
 01/08  04:00:00,4585927.46830219,4567359.963386581,6273366.4207172925 
 01/08  05:00:00,4638654.477704733,4622377.079491937,6335749.042609142 
 01/08  06:00:00,4763972.266726994,4761510.2536971755,6562588.221816364 
 01/08  07:00:00,4926299.642476215,4933289.687360637,6774515.683963939 
 01/08  08:00:00,4997959.736203939,5004522.450071586,6821565.56156723 
 01/08  09:00:00,5237119.069978608,5240602.557612568,7059411.451828418 
 01/08  10:00:00,5478151.134428205,5476282.687545957,7303160.039946117 
 01/08  11:00:00,4961285.89901216,4929069.943164175,6693133.129859284 
 01/08  12:00:00,4463497.932995444,4344762.714340342,5858478.258239508 
 01/08  13:00:00,4121889.2518708436,3957484.8985311845,5350713.0757889785 
 01/08  14:00:00,3929872.213310467,3698392.1830668147,4922207.395923543 
 01/08  15:00:00,3753629.990005508,3428348.7866273443,4462504.225620568 
 01/08  16:00:00,3952916.6970163304,3763427.5168888625,5084946.330228981 
 01/08  17:00:00,4049350.17316149,3906097.7224809946,5221313.541761133 
 01/08  18:00:00,4284470.4603061695,4218069.289957052,5874770.76837889 
 01/08  19:00:00,4382584.4207335925,4326696.321979616,6002301.168336594 
 01/08  20:00:00,4562627.585135787,4511922.9335498,6175902.530498449 
 01/08  21:00:00,4797401.61359513,4763309.515468111,6493537.368759405 
 01/08  22:00:00,4959742.041213825,4954880.4672725145,6851594.187158038 
 01/08  23:00:00,5079040.348085436,5100630.818575475,7143475.449137497 
 01/08  24:00:00,5243531.235073942,5280579.52123737,7380243.885655302 
 01/09  01:00:00,5349440.181026152,5418593.705238096,7708318.552991725 
 01/09  02:00:00,5490040.251597439,5606543.28885307,8220523.761752337 
 01/09  03:00:00,6049092.032185415,6212816.3752018465,9125274.674831014 
 01/09  04:00:00,6613839.264872663,6819530.907933217,9966347.440395651 
 01/09  05:00:00,7054026.972685571,7315230.861382653,10827043.929563127 
 01/09  06:00:00,7640141.729416752,7960798.194976443,11870191.647347823 
 01/09  07:00:00,8111278.499853849,8475212.95432355,12629314.86799248 
 01/09  08:00:00,8318507.970644393,8694693.761427354,12841173.706249166 
 01/09  09:00:00,8426755.695492722,8783297.153090252,12627667.149985516 
 01/09  10:00:00,8279275.934923712,8581506.195796939,12028948.818711905 
 01/09  11:00:00,7523434.510729597,7714661.00185595,10677720.24519279 
 01/09  12:00:00,6577057.158905832,6614594.166008198,8812048.00147215 
 01/09  13:00:00,5851238.590686232,5701347.33394709,7234500.789659066 
 01/09  14:00:00,5551366.622017667,5300534.0935676955,6893490.655759208 
 01/09  15:00:00,6119860.639654273,5868123.2559396755,7657005.233481015 
 01/09  16:00:00,8225196.121940925,8334761.103112068,10929762.187359653 
 01/09  17:00:00,6891167.176080955,7001239.23472603,9291620.568977278 
 01/09  18:00:00,7130180.317046339,7349246.8799076155,10435494.051792728 
 01/09  19:00:00,7369567.98488512,7627358.597689105,10941984.99752436 
 01/09  20:00:00,7621841.045316652,7903238.149778178,11322593.185848063 
 01/09  21:00:00,7862990.957479697,8168106.2913514795,11704657.000178395 
 01/09  22:00:00,7891519.462554128,8205767.255180683,11770980.72002431 
 01/09  23:00:00,7918934.074573055,8229371.3559928,11680345.462959135 
 01/09  24:00:00,8098192.61133326,8422303.162980534,11860942.880565023 
 01/10  01:00:00,8266258.661128731,8601500.149283722,12021587.493036319 
 01/10  02:00:00,8386113.018344339,8728971.27544944,12148058.636046361 
 01/10  03:00:00,8445422.827790076,8792023.795360835,12197118.092616197 
 01/10  04:00:00,8602745.84787349,8947090.010172095,12332691.67843829 
 01/10  05:00:00,8776455.29877895,9128378.500913069,12568640.852506105 
 01/10  06:00:00,8939258.866632361,9318217.004561475,12967131.36896129 
 01/10  07:00:00,9293501.296512358,9699584.903214635,13598988.671977008 
 01/10  08:00:00,9294537.982011393,9675116.962412186,13417035.80299059 
 01/10  09:00:00,9707265.088388052,10075981.9462197,13800697.999697717 
 01/10  10:00:00,10022209.239725206,10392756.746662095,14362637.032893661 
 01/10  11:00:00,8969620.878277352,9208221.744357001,12802596.16157634 
 01/10  12:00:00,7598822.6747157145,7652535.988932143,10310078.009297546 
 01/10  13:00:00,6644265.412950568,6429294.59007266,7897744.539344046 
 01/10  14:00:00,6153550.833925538,5564923.396680709,6410618.498926641 
 01/10  15:00:00,5998715.75782158,5371467.447696293,6657620.477768438 
 01/10  16:00:00,6149646.344583845,5979006.686009545,7989048.95317941 
 01/10  17:00:00,6426599.809311397,6450122.293459383,8891031.869605575 
 01/10  18:00:00,6805208.495238438,6913803.728279056,9572164.802318078 
 01/10  19:00:00,7031617.712181363,7158381.10779614,9820783.759285823 
 01/10  20:00:00,7240969.500076705,7392577.014252367,10123829.031189833 
 01/10  21:00:00,7370083.202436825,7541484.461049684,10315940.263143405 
 01/10  22:00:00,7516545.317717968,7705842.771287669,10520013.968370302 
 01/10  23:00:00,7643879.457753154,7848920.427957903,10698317.969337568 
 01/10  24:00:00,7587545.232680685,7799887.319283815,10655290.08778843 
 01/11  01:00:00,7866486.886046399,8108193.91001963,11172553.662066527 
 01/11  02:00:00,8170356.705802352,8433317.755791508,11587403.181754142 
 01/11  03:00:00,8366639.037785165,8633031.46458684,11766912.95743447 
 01/11  04:00:00,8320540.176310727,8592717.46890838,11724944.20310415 
 01/11  05:00:00,8213861.727922726,8482084.927564979,11602372.98565999 
 01/11  06:00:00,8563506.620496951,8850073.976140479,12076274.422689488 
 01/11  07:00:00,8703837.083212007,9004598.05552135,12264933.659772433 
 01/11  08:00:00,8726052.957519324,9030167.075744603,12287818.781300178 
 01/11  09:00:00,8825025.788081836,9148420.726811558,12529041.575517237 
 01/11  10:00:00,8464471.583123015,8760421.432060894,12061405.254123457 
 01/11  11:00:00,7609291.011394668,7783198.2240722645,10585888.439605396 
 01/11  12:00:00,6948952.70071895,7019890.221449817,9450284.913543262 
 01/11  13:00:00,6631846.624063911,6661585.374501829,9024468.482305843 
 01/11  14:00:00,7061420.673092485,7157670.244576534,9636196.461036539 
 01/11  15:00:00,7581073.822386265,7700172.695104841,10172538.970376352 
 01/11  16:00:00,6553695.01312427,6554588.672408535,8840651.632761398 
 01/11  17:00:00,6309262.248242917,6325824.072833836,8434953.536025465 
 01/11  18:00:00,6743223.44951663,6877962.955215776,9472207.752619214 
 01/11  19:00:00,7108093.275780949,7324971.280980255,10502870.138582272 
 01/11  20:00:00,7586781.117388172,7886015.513078356,11674997.94651018 
 01/11  21:00:00,8063726.670387607,8407504.934946917,12462814.275583744 
 01/11  22:00:00,8230358.25925865,8588562.03675134,12697348.216087969 
 01/11  23:00:00,8476980.360364672,8849777.486443311,13032997.392503606 
 01/11  24:00:00,9172139.354369769,9551018.105508542,13643503.235690268 
 01/12  01:00:00,9736915.109116666,10144044.13766669,14331693.260409806 
 01/12  02:00:00,9761418.03145585,10213384.566942088,14678541.891689088 
 01/12  03:00:00,10086334.439896967,10576901.465443036,15269171.2315404 
 01/12  04:00:00,10411282.603745656,10912291.044922333,15577342.377953928 
 01/12  05:00:00,10465446.797270412,10930099.350042794,15205858.826292822 
 01/12  06:00:00,10386099.250612963,10824683.796971392,14834354.542298138 
 01/12  07:00:00,10416592.191586774,10895220.117112298,15193356.345103618 
 01/12  08:00:00,10433151.209957214,10944299.770948326,15384554.315436339 
 01/12  09:00:00,10204191.437911121,10673057.173284773,14716708.525900437 
 01/12  10:00:00,9785215.661068907,10194552.766832473,13845209.567213442 
 01/12  11:00:00,8922879.822084118,9247815.283959707,12645547.522072155 
 01/12  12:00:00,7606109.212050474,7768814.275845917,10540083.53758026 
 01/12  13:00:00,6510769.13559773,6539547.908182079,8740444.139816899 
 01/12  14:00:00,5833859.804747568,5783605.0126540335,7725819.002344264 
 01/12  15:00:00,5515577.49412708,5460982.174126031,7357385.842510452 
 01/12  16:00:00,5356751.933718393,5292281.990526066,7030116.159014277 
 01/12  17:00:00,5560121.518440154,5562522.856016047,7364875.159800475 
 01/12  18:00:00,6049070.211461081,6149638.683408819,8450969.471298458 
 01/12  19:00:00,6442501.473378645,6570633.952236544,9028267.094871303 
 01/12  20:00:00,6694974.38089839,6841290.689541173,9394081.807734825 
 01/12  21:00:00,6883779.1742825005,7045573.645977142,9665266.964720685 
 01/12  22:00:00,7117775.662678741,7296866.791215327,10004121.31402704 
 01/12  23:00:00,7292353.9515881045,7485895.279763902,10266484.650359832 
 01/12  24:00:00,7463531.362301927,7669626.696996447,10485980.579833003 
 01/13  01:00:00,7542868.19730407,7758229.813638113,10573289.81361203 
 01/13  02:00:00,7572838.7911254335,7793745.492618287,10619840.232929701 
 01/13  03:00:00,7560619.736722745,7786405.736036632,10605622.478220379 
 01/13  04:00:00,7469041.516751847,7693634.846696684,10479933.942059651 
 01/13  05:00:00,7366171.279458598,7587163.243442809,10338320.080112752 
 01/13  06:00:00,7619833.048952513,7825362.876114747,10498079.76867503 
 01/13  07:00:00,7712035.7622969095,7913952.947154529,10544592.01337231 
 01/13  08:00:00,7351461.225267435,7566108.419222983,10199031.213095145 
 01/13  09:00:00,7171863.699838771,7376214.564678581,9953198.198786 
 01/13  10:00:00,7083014.133760439,7272256.547278998,9811475.706178628 
 01/13  11:00:00,6890444.168779496,7037734.649991291,9480217.670374285 
 01/13  12:00:00,6369239.139678758,6441934.719021431,8746502.955175681 
 01/13  13:00:00,5417817.8202105975,5293758.946447717,6998594.860688542 
 01/13  14:00:00,4483592.9718240425,4038852.466610185,5143304.955306874 
 01/13  15:00:00,4195304.258969828,3751434.740340353,5151452.813964016 
 01/13  16:00:00,4247091.877170812,3937840.578861965,4893746.771238464 
 01/13  17:00:00,4461494.388284881,4309260.30721044,5415150.304336899 
 01/13  18:00:00,5442864.11245373,5466858.212264244,7923643.827925567 
 01/13  19:00:00,6228919.324080566,6338215.6646050755,9270583.923136272 
 01/13  20:00:00,6668267.140346546,6777802.022171914,9535543.022514554 
 01/13  21:00:00,7022437.985999413,7170621.059315924,10069440.850039998 
 01/13  22:00:00,7421439.056409411,7637676.369436678,10965067.656755814 
 01/13  23:00:00,7683478.863976903,7928949.31925912,11401283.627370266 
 01/13  24:00:00,7779308.834224304,8031273.680975487,11487782.635472978 
 01/14  01:00:00,7827256.771926902,8101618.431769328,11643636.141009884 
 01/14  02:00:00,7874173.918480647,8161405.47579419,11707733.683602735 
 01/14  03:00:00,7934013.108391757,8233917.250144532,11815214.881682042 
 01/14  04:00:00,8091323.993296521,8379457.466313125,11812584.871125033 
 01/14  05:00:00,8407649.970596332,8686995.046631424,11984415.974896034 
 01/14  06:00:00,8691549.994202612,9003989.469084837,12490884.012107838 
 01/14  07:00:00,8974822.075687125,9301489.522181323,12872174.931798901 
 01/14  08:00:00,9225789.364643669,9560518.76301029,13086402.21575433 
 01/14  09:00:00,9428502.065993264,9779617.87853204,13310439.952301906 
 01/14  10:00:00,9432905.949534548,9762140.04515755,13229034.101809356 
 01/14  11:00:00,8787796.077157825,9009307.756379034,12117295.041678468 
 01/14  12:00:00,7822494.3836945,7918963.7087440295,10413417.79329908 
 01/14  13:00:00,6800769.536103444,6731903.338477966,8377382.462206048 
 01/14  14:00:00,5887447.793036725,5626520.823340064,6923988.3283784175 
 01/14  15:00:00,5255182.103148481,4985284.385840308,6318212.719071394 
 01/14  16:00:00,5055465.22307943,4929408.6697303075,6349956.019187212 
 01/14  17:00:00,5212442.88777812,5181575.980438105,6893305.507529703 
 01/14  18:00:00,5514684.645294165,5551744.634341447,7540648.264081193 
 01/14  19:00:00,5653170.387001867,5707540.209632061,7763029.341445437 
 01/14  20:00:00,5779906.256536595,5846667.29303653,7958891.004407674 
 01/14  21:00:00,5970345.94724246,6051056.880157391,8223939.8988791825 
 01/14  22:00:00,6076078.98271039,6165988.154953241,8359546.170261897 
 01/14  23:00:00,6118107.489935879,6212477.150875275,8410659.493951717 
 01/14  24:00:00,5937154.919808759,6029375.279291175,8186904.493180429 
 01/15  01:00:00,5769837.091459878,5855515.549149977,7973634.390456522 
 01/15  02:00:00,5794377.001479043,5880929.743133576,7999378.916812479 
 01/15  03:00:00,5846951.549699644,5935346.250341424,8057217.369792764 
 01/15  04:00:00,5872423.873525618,5962298.834736971,8083470.004948989 
 01/15  05:00:00,5905284.271713828,5996398.196355469,8120436.687592898 
 01/15  06:00:00,6025677.787944754,6122541.068752296,8276685.047001212 
 01/15  07:00:00,6202236.777484689,6307914.604309393,8504158.295315672 
 01/15  08:00:00,6263246.028737765,6373793.4217951195,8577810.253163498 
 01/15  09:00:00,6142208.825915441,6251223.4800919155,8441356.199147405 
 01/15  10:00:00,6628733.489077731,6741310.532200811,9025931.293924514 
 01/15  11:00:00,7973600.626975121,8097122.751524707,10534922.234782856 
 01/15  12:00:00,8553475.333882747,8703951.044662379,11278645.279309554 
 01/15  13:00:00,8257666.34349017,8417835.040087609,11065557.218993157 
 01/15  14:00:00,7473101.539049445,7573690.099249571,10260450.71525129 
 01/15  15:00:00,6991409.7602299005,6907845.651870208,9450478.216206387 
 01/15  16:00:00,6817331.355218738,6762319.509630755,8892993.525378237 
 01/15  17:00:00,6975989.2429802045,7094247.172030056,9584684.724327961 
 01/15  18:00:00,7774320.508026783,8050247.095377063,11776671.40966133 
 01/15  19:00:00,8561640.937425682,8871203.177837394,12498244.955693977 
 01/15  20:00:00,9010110.555639172,9326623.799980404,12808507.752960647 
 01/15  21:00:00,9256958.926322276,9617585.041418346,13312836.343547147 
 01/15  22:00:00,9479795.889607439,9887418.047697812,13843534.788875565 
 01/15  23:00:00,9770507.236635374,10212818.946700249,14330419.305336555 
 01/15  24:00:00,10064982.72947373,10539749.740271121,14819687.671633855 
 01/16  01:00:00,10302281.452951811,10800842.17357374,15174121.208026089 
 01/16  02:00:00,10649149.23331851,11151828.732724115,15419176.65253549 
 01/16  03:00:00,10875271.814022142,11374824.985209268,15488096.165665336 
 01/16  04:00:00,10977500.553987958,11478642.206187654,15522350.749716075 
 01/16  05:00:00,10743324.974570377,11226773.025032487,15077962.957814395 
 01/16  06:00:00,10230645.612589978,10681189.026288874,14295756.806575907 
 01/16  07:00:00,9718170.820315126,10139544.599517139,13573623.994932162 
 01/16  08:00:00,9369153.865185851,9763315.636089534,13035777.260243136 
 01/16  09:00:00,9292290.401520144,9670191.955144268,12858995.186991498 
 01/16  10:00:00,9401902.022985786,9779004.455633858,13031169.711205125 
 01/16  11:00:00,9186689.566489223,9522885.326564303,12661290.064915149 
 01/16  12:00:00,8390444.252677767,8612680.88185484,11135265.921743272 
 01/16  13:00:00,7598301.167945439,7682154.263830856,9668878.324657798 
