Date/Time,BATIMENT0000000240879754_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879754_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879754_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879754_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 01/06  24:00:00,7780794.0497867325,7822993.741005229,8505856.77003268,13868504.042503914 
 01/07  01:00:00,7503868.979068478,7557113.817299243,8268195.650148954,13632381.958583305 
 01/07  02:00:00,7473031.143546979,7532248.069409885,8258693.391082193,13656845.028536893 
 01/07  03:00:00,7566000.561585734,7645392.15130087,8387924.309395086,13841935.588794472 
 01/07  04:00:00,7570974.129218466,7663036.923330007,8409666.671505991,13791022.857695006 
 01/07  05:00:00,7664007.1989277415,7771680.729467084,8510609.94674171,13772240.233334312 
 01/07  06:00:00,7782331.6926281825,7908115.963208769,8646189.66785362,13872249.993193949 
 01/07  07:00:00,7771859.145928202,7903892.970917914,8630945.499364626,13722188.82357084 
 01/07  08:00:00,7685400.816543069,7808449.9495753115,8508498.41867446,13375299.2191273 
 01/07  09:00:00,7720865.275333281,7839453.76845167,8513974.910701621,13215598.549436979 
 01/07  10:00:00,7529730.112631778,7623139.4233430885,8237163.8634220455,12684865.390238922 
 01/07  11:00:00,6644931.514693722,6644434.421808989,7067982.27958631,10575194.274614912 
 01/07  12:00:00,5483221.636338676,5332185.303188765,5173568.987326681,7579307.793599278 
 01/07  13:00:00,4553537.522109324,4074385.1692455094,3589192.131725597,5734837.968903915 
 01/07  14:00:00,3944978.585316279,3303418.193967401,2591101.0895186407,3813413.3145549763 
 01/07  15:00:00,3681652.1027361252,3253030.110905275,2464089.5717985104,2794144.560890522 
 01/07  16:00:00,3788753.9705220894,3457194.5300332997,3151193.102273497,3382607.4922770467 
 01/07  17:00:00,4199450.936187852,3855863.873260621,3888780.810386219,5345818.396376044 
 01/07  18:00:00,4895023.612015814,4605942.367663559,4813239.768814957,7393626.344926971 
 01/07  19:00:00,5218979.16839333,4966326.328733818,5235127.205245111,8097276.249492679 
 01/07  20:00:00,5388446.563807192,5152081.814524527,5436661.32105276,8274271.650241513 
 01/07  21:00:00,5311366.287526672,5082705.062371728,5395765.121890623,8313596.965132781 
 01/07  22:00:00,5178478.2999232365,4956309.240287646,5318799.052062815,8418348.421576547 
 01/07  23:00:00,5170401.08039945,4949529.882679888,5329279.649070924,8455387.687126001 
 01/07  24:00:00,5287497.575750872,5070658.7965718,5451630.294551835,8523309.814555174 
 01/08  01:00:00,5273247.600853627,5048064.93324282,5403913.945822007,8260709.581960361 
 01/08  02:00:00,5230623.458349789,4997267.5257360255,5342138.574166566,8095945.155161459 
 01/08  03:00:00,5228834.394280693,4995679.895360879,5344263.958416536,8093828.951326498 
 01/08  04:00:00,5225534.543567856,4993266.8074318655,5344569.048109925,8089044.99329976 
 01/08  05:00:00,5279279.0494996235,5049592.180961767,5403668.712993089,8161547.911715442 
 01/08  06:00:00,5414517.765661143,5200937.598866876,5575896.147329116,8474198.884613063 
 01/08  07:00:00,5583297.010909414,5384869.669892023,5770206.858285649,8734454.14526391 
 01/08  08:00:00,5659302.2510226155,5466818.737813156,5846276.994279435,8774822.93432756 
 01/08  09:00:00,6113603.588508188,5924865.467249831,6285943.660269301,9221916.871049426 
 01/08  10:00:00,6501830.732210684,6316193.906884331,6654042.1517093405,9609016.994627725 
 01/08  11:00:00,5540833.756090219,5320487.3251877315,5620139.132369006,8478170.601614298 
 01/08  12:00:00,4902520.0023223385,4579876.514400418,4723679.7764343275,7209835.047290056 
 01/08  13:00:00,4487691.690398522,4101447.476502887,4158837.3340325654,6512546.192655573 
 01/08  14:00:00,4236752.919015932,3792605.5655246396,3740772.8970737634,5829583.206353562 
 01/08  15:00:00,3997701.5717931977,3522127.6918769786,3319995.070428647,4954368.300037849 
 01/08  16:00:00,4300861.992981754,3882740.6670885375,3954788.916140152,6071121.712268394 
 01/08  17:00:00,4447849.451014525,4069513.460426366,4219860.127236443,6290570.467585232 
 01/08  18:00:00,4829507.75852221,4522436.349221907,4815470.456000742,7487829.942714538 
 01/08  19:00:00,4940680.444749602,4648453.601057995,4958346.075054711,7660505.386600916 
 01/08  20:00:00,5140234.032343423,4862182.463294952,5172131.917861765,7859634.615377508 
 01/08  21:00:00,5399359.582760585,5148060.549199864,5476575.7775841765,8272314.95679678 
 01/08  22:00:00,5591347.3573193215,5374062.063774569,5747538.493599222,8808130.233662417 
 01/08  23:00:00,5730569.719322864,5540921.115030494,5955149.489950468,9247265.717264514 
 01/08  24:00:00,5921053.97759249,5755170.769441084,6187342.98094709,9570598.376979733 
 01/09  01:00:00,6044308.566786182,5910617.625784674,6392861.244277862,10077551.2808249 
 01/09  02:00:00,6169421.085140492,6073260.324428059,6636533.839292452,10839014.703733336 
 01/09  03:00:00,6721662.781421859,6680252.663148519,7307515.007220548,11999393.136060955 
 01/09  04:00:00,7311414.754451443,7328182.050697636,8004130.497446006,13081213.911481291 
 01/09  05:00:00,7776737.073193863,7853710.789698312,8610108.336935034,14280363.734734606 
 01/09  06:00:00,8386715.944931539,8530364.793270387,9369049.067244828,15693230.0895857 
 01/09  07:00:00,8897779.961547002,9094618.386032254,9982941.641561747,16705397.522420704 
 01/09  08:00:00,9139312.754912745,9361851.812650947,10254916.084994342,16967769.11988628 
 01/09  09:00:00,9303376.640514791,9539462.850914678,10374179.886217032,16595365.763303429 
 01/09  10:00:00,9183132.434271617,9398541.587324252,10117960.15554729,15697832.22275452 
 01/09  11:00:00,8301083.343659392,8408872.483988244,8929171.40209854,13728932.372172631 
 01/09  12:00:00,7146255.627215422,7079123.109594567,7091724.029727104,10997364.149590649 
 01/09  13:00:00,6233569.217823266,5836819.367986606,5376312.133168001,8995064.266364777 
 01/09  14:00:00,5936537.014318659,5531304.42237577,5192051.418541404,8296850.616533409 
 01/09  15:00:00,6758719.117529281,6558043.860387649,6257489.926554926,9067367.806830699 
 01/09  16:00:00,10412234.469954286,10453327.03962631,10776848.836877454,15056777.90952462 
 01/09  17:00:00,7726926.134292867,7765449.074381715,8132956.751471542,11695828.797719572 
 01/09  18:00:00,8066808.281228894,8179145.509975009,8768124.509439725,13776853.467433391 
 01/09  19:00:00,8290830.321713655,8437601.23565571,9094582.695246663,14467026.132283997 
 01/09  20:00:00,8543444.113896895,8721506.169389332,9415486.42475895,14955801.717779862 
 01/09  21:00:00,8782952.858186733,8986960.478640785,9715992.373378506,15443805.79562179 
 01/09  22:00:00,8809041.548536746,9015940.953652073,9758342.507177586,15526853.655333873 
 01/09  23:00:00,8855017.64115339,9072565.118583648,9806788.122939311,15388192.76223649 
 01/09  24:00:00,9102949.482819656,9361359.169246914,10105031.09721274,15660320.031275004 
 01/10  01:00:00,9334917.12586961,9621694.710131789,10368382.025860285,15888458.907101894 
 01/10  02:00:00,9493242.224065421,9801246.934970139,10550170.432872184,16066524.953618724 
 01/10  03:00:00,9543040.544683766,9859383.292309519,10609825.046418037,16102208.391981576 
 01/10  04:00:00,9665103.29006445,9982685.696937595,10723710.07984807,16190817.792419702 
 01/10  05:00:00,9816929.142654855,10142930.78304246,10890847.454912363,16449533.668784818 
 01/10  06:00:00,9975090.754652046,10323849.997196142,11115430.6700736,17010951.810335256 
 01/10  07:00:00,10304877.268706499,10672584.097176269,11505527.299410148,17812936.055102542 
 01/10  08:00:00,10279839.456855476,10613664.393014248,11400628.359585565,17458381.590996724 
 01/10  09:00:00,10669104.035027176,10993251.90368107,11747270.935881713,17784954.954191398 
 01/10  10:00:00,10955721.56280787,11285183.248349097,12027241.52606835,18477626.352889135 
 01/10  11:00:00,9746114.5220526,9915717.663141867,10434018.938869156,16267102.198364515 
 01/10  12:00:00,8178986.566317216,8132853.322996158,8072534.87321053,12810620.300196303 
 01/10  13:00:00,7009581.592093587,6513331.353033047,5808431.822651406,9686104.465435049 
 01/10  14:00:00,6415283.613235582,5719027.86478763,4682081.055405138,6982624.734063026 
 01/10  15:00:00,6322226.634893788,5992338.863244474,4926848.918286373,6518395.889818627 
 01/10  16:00:00,6614262.47304864,6462978.752599183,6310783.798568366,9090891.324859496 
 01/10  17:00:00,7052107.648312319,6950370.329116978,7183769.115816773,11068853.318775114 
 01/10  18:00:00,7574267.7907686755,7560996.526579902,7952191.834558608,12275549.557049835 
 01/10  19:00:00,7811883.891624417,7825332.930563798,8248098.049955038,12575859.820019215 
 01/10  20:00:00,8043155.254213629,8090236.684042968,8554744.382596657,12990538.740219697 
 01/10  21:00:00,8196533.659940553,8270523.095996695,8767677.48311531,13269835.952668525 
 01/10  22:00:00,8370850.326110976,8472414.239215855,8997457.81480533,13560895.777592389 
 01/10  23:00:00,8520545.277262429,8645399.065310998,9192867.13721089,13811203.48742272 
 01/10  24:00:00,8464798.947537981,8594091.48233464,9157107.22591792,13781023.57991964 
 01/11  01:00:00,8736364.110180784,8892556.329638738,9505201.902946929,14467140.539160084 
 01/11  02:00:00,9052148.464806627,9237831.992955491,9874698.20077724,14982898.498290505 
 01/11  03:00:00,9262422.120494666,9461361.564233439,10094579.331699174,15172952.702017184 
 01/11  04:00:00,9232353.813946083,9437953.75404061,10078525.308511376,15151059.765973885 
 01/11  05:00:00,9119905.96735036,9313004.669489823,9953656.05517106,15006134.40989516 
 01/11  06:00:00,9477787.260064578,9697947.560314002,10357767.281065771,15584384.708515223 
 01/11  07:00:00,9648788.05816239,9895586.727009038,10567811.336519504,15848563.331353616 
 01/11  08:00:00,9688479.474416435,9943260.097835427,10618686.262491979,15895285.904780772 
 01/11  09:00:00,9809637.987448473,10090283.560279045,10792216.897638028,16267506.298282206 
 01/11  10:00:00,9429002.825898813,9678510.534777416,10339268.361406257,15685676.941650316 
 01/11  11:00:00,8455423.061502326,8570831.372891776,9038672.239380516,13589379.071465967 
 01/11  12:00:00,7663838.995512314,7653049.795495453,7953310.191368451,11934007.46435736 
 01/11  13:00:00,7282324.589516679,7196518.688198536,7460843.971625688,11340417.194824256 
 01/11  14:00:00,8091758.78795105,8078980.655003668,8461845.894532176,12493772.918742005 
 01/11  15:00:00,8997030.451591225,9026635.330150343,9427794.130652515,13444927.946422692 
 01/11  16:00:00,7173717.5790560385,7029854.550792949,7280447.24925503,10970810.435557686 
 01/11  17:00:00,6927159.1906236,6789923.08828049,7077572.241330297,10408549.005116386 
 01/11  18:00:00,7482950.869469762,7464818.055576164,7956448.543687284,12152203.556882963 
 01/11  19:00:00,7866939.925818345,7919666.946020808,8552150.972666053,13695081.96725078 
 01/11  20:00:00,8354844.89775821,8482817.697852954,9253370.059636462,15395493.858266206 
 01/11  21:00:00,8849095.647015324,9029584.135397246,9860495.771909911,16438038.146304552 
 01/11  22:00:00,9027807.287323173,9224658.26824171,10072260.446272448,16739083.708428493 
 01/11  23:00:00,9285670.027808987,9501305.022887833,10364466.124915,17157143.541655622 
 01/11  24:00:00,10006871.32163795,10265274.066648781,11102609.38051574,17746219.32669439 
 01/12  01:00:00,10619794.016479935,10935954.2818256,11789966.413076073,18587780.83192099 
 01/12  02:00:00,10700425.832929883,11064740.291505396,11988609.898315923,19235139.407347217 
 01/12  03:00:00,11062223.511188159,11474847.536946628,12451068.28427482,20066067.243824456 
 01/12  04:00:00,11423124.813841771,11866120.605965799,12837072.732989162,20407751.126705702 
 01/12  05:00:00,11501963.987378147,11932971.269818133,12822681.071544101,19760642.897858463 
 01/12  06:00:00,11449480.903773466,11870784.299350258,12704416.059501128,19207656.84991456 
 01/12  07:00:00,11515424.746677494,11977536.0715608,12878344.888716005,19847495.008030113 
 01/12  08:00:00,11580634.209785987,12088588.243134774,13037076.17477348,20230585.46007573 
 01/12  09:00:00,11358557.920113068,11842956.500131499,12714991.939183908,19266012.689858805 
 01/12  10:00:00,10939835.579392862,11372447.793282833,12141924.491109408,18054950.27762891 
 01/12  11:00:00,9989949.244457588,10322134.978170173,10969274.564951908,16476465.816944126 
 01/12  12:00:00,8479291.19785335,8611373.196506906,8997698.118680611,13535876.82675638 
 01/12  13:00:00,7233894.188340772,7180528.110121915,7361299.440087584,11065549.219171382 
 01/12  14:00:00,6471945.860339386,6321862.896983752,6421031.381196174,9679486.397398092 
 01/12  15:00:00,6142722.219029856,5988720.465213788,6127284.749419787,9206507.568833435 
 01/12  16:00:00,5927581.889031678,5747403.238002925,5894563.727005285,8620962.853625424 
 01/12  17:00:00,6167856.530721693,6031465.101863307,6301252.073738718,9103398.211492695 
 01/12  18:00:00,6785162.4531088425,6742260.546462469,7190285.995322983,10897985.142871013 
 01/12  19:00:00,7178610.424868058,7166587.0667022215,7655678.10694885,11620575.322491882 
 01/12  20:00:00,7438831.084091714,7450934.770410404,7964503.562124031,12086375.220871108 
 01/12  21:00:00,7644115.183614636,7678782.517341392,8212296.211633861,12443665.623254701 
 01/12  22:00:00,7888726.449417603,7947813.618997406,8502946.573715791,12878480.63550525 
 01/12  23:00:00,8068675.398054962,8147779.216051201,8722322.782511722,13219978.831914773 
 01/12  24:00:00,8275458.594540435,8377710.84915235,8963085.518070284,13517690.548124168 
 01/13  01:00:00,8388817.042097628,8513304.274847748,9105385.315705761,13657712.474956065 
 01/13  02:00:00,8440953.151945915,8574275.753962189,9171037.59987345,13740181.975172434 
 01/13  03:00:00,8444528.48838484,8590253.874097243,9193375.570968315,13750703.003824811 
 01/13  04:00:00,8372851.446729929,8517116.130422387,9116581.360683829,13617221.221485646 
 01/13  05:00:00,8268209.568896759,8409247.017832527,9006501.405394962,13449689.117878187 
 01/13  06:00:00,8841017.338020729,8975795.532570384,9528544.266371287,13849010.311026853 
 01/13  07:00:00,9020617.412829174,9163717.241157942,9701298.624271145,13954142.689421402 
 01/13  08:00:00,8349327.285345347,8503171.023207756,9074165.212112842,13322377.865010431 
 01/13  09:00:00,8148364.201411854,8285060.867848533,8845667.73188529,13001733.335997744 
 01/13  10:00:00,8018258.30759475,8134904.337180959,8673565.166416716,12770982.052293355 
 01/13  11:00:00,7744603.81549106,7813095.230741691,8284163.802474934,12233733.787603796 
 01/13  12:00:00,7080409.273721011,7047937.793679744,7402959.586635246,11152511.112517755 
 01/13  13:00:00,5855783.888722157,5537637.305963164,5464093.198797184,8636049.538326317 
