Date/Time,BATIMENT0000000240880049_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240880049_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240880049_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240880049_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 01/02  19:00:00,3430719.247435077,3363710.0600144463,3446725.28551743,4453810.290789743 
 01/02  20:00:00,3495852.454106338,3440227.5741170826,3526236.4733908386,4540436.232200793 
 01/02  21:00:00,3547417.1057948684,3501421.5457851887,3589856.537649443,4609082.648976466 
 01/02  22:00:00,3630707.440853841,3595457.11141183,3686815.5964426156,4721312.022144516 
 01/02  23:00:00,3741743.4494748763,3718095.7971080756,3812830.591074989,4872620.597635522 
 01/02  24:00:00,3941340.2630452937,3934315.4267064887,4034464.4613275076,5148458.252995711 
 01/03  01:00:00,4190416.9072720055,4203438.677339952,4310143.291711144,5493760.355709296 
 01/03  02:00:00,3837180.9637397355,3879480.5381119405,4043577.3381008673,5454218.680002139 
 01/03  03:00:00,3834997.812521245,3892985.177844283,4077959.2668910823,5588102.040157523 
 01/03  04:00:00,3912466.6124146245,3980607.9535329347,4174037.7801524354,5732051.490727331 
 01/03  05:00:00,3961358.81708411,4036697.4394854126,4236875.088835079,5831043.03176424 
 01/03  06:00:00,3975139.668057913,4052978.09401107,4257847.3910765415,5880735.019418752 
 01/03  07:00:00,3986475.8367510606,4064097.7712296154,4272972.8095495375,5927294.244730717 
 01/03  08:00:00,4002489.270139766,4082246.8385318615,4294825.884204581,5971270.687464708 
 01/03  09:00:00,4027135.885274782,4111171.423476936,4327007.078919087,6016685.837337213 
 01/03  10:00:00,4004693.470577719,4088022.9801371014,4298766.371415449,5969803.216748264 
 01/03  11:00:00,3875535.611779275,3936305.312754437,4107815.5052068033,5678548.441200423 
 01/03  12:00:00,3632084.9309979696,3640953.8734207246,3728477.3027237477,5093932.387714423 
 01/03  13:00:00,3359966.8211615332,3328012.750113195,3343953.9364743168,4462043.8016697215 
 01/03  14:00:00,3200016.808742141,3166661.141115225,3170689.3277875264,4063568.2048856746 
 01/03  15:00:00,3080892.011472755,3049149.322470078,3058052.378452564,3737584.3645053585 
 01/03  16:00:00,2992581.7820142084,2971419.7019463796,3013113.442332142,3538650.5031227036 
 01/03  17:00:00,3096266.120465452,3090862.324802509,3211427.6799805076,4325914.304632124 
 01/03  18:00:00,3535004.5653080195,3585632.7233883813,3818732.2320209807,5665521.805995658 
 01/03  19:00:00,3897008.9615466157,3978641.547683275,4239191.318993506,6289028.096035632 
 01/03  20:00:00,3989600.520171724,4085285.3344294596,4360450.438193826,6484738.263532864 
 01/03  21:00:00,4150314.6432586876,4267439.430402729,4559154.742910676,6759442.197340755 
 01/03  22:00:00,4351278.375998061,4492646.08652239,4801117.068372459,7098767.572581837 
 01/03  23:00:00,4400164.586788602,4549920.778134516,4872531.065703363,7262773.74655338 
 01/03  24:00:00,4558469.138018345,4720976.460871297,5067681.511115867,7654482.383361807 
 01/04  01:00:00,4810117.482840727,4984803.602140217,5339878.510327847,8045453.383505822 
 01/04  02:00:00,5007855.751130805,5187969.096249384,5536794.712717665,8253061.269116912 
 01/04  03:00:00,5169370.8089957675,5345843.217873658,5660548.766036046,8170908.180798119 
 01/04  04:00:00,5266127.75140593,5436910.925521358,5721861.095644927,8070470.462030694 
 01/04  05:00:00,5336927.739718977,5509501.793758413,5791479.245330915,8157341.025860939 
 01/04  06:00:00,5436324.082627433,5622764.176933589,5907836.697138649,8284624.423922125 
 01/04  07:00:00,5529634.400326281,5728223.102204496,6015806.138522822,8405684.982025098 
 01/04  08:00:00,5546301.214599444,5747857.99711991,6034228.035721651,8420170.829300351 
 01/04  09:00:00,5554577.954262965,5758661.1971749095,6042551.5705130175,8414269.948024733 
 01/04  10:00:00,5534291.021289302,5734117.996143819,5995017.954630271,8300576.461316763 
 01/04  11:00:00,5210006.95149608,5362717.16082172,5537311.8913442325,7569989.42129366 
 01/04  12:00:00,4699919.885080406,4776739.774944777,4840139.628179506,6394688.277826846 
 01/04  13:00:00,4075798.8586578416,4074065.248732708,4030535.3890706403,4845164.756919447 
 01/04  14:00:00,3611265.285994274,3566294.2976833098,3483873.6195786875,4008593.4332372965 
 01/04  15:00:00,3320503.932786759,3255652.370861394,3176636.670555431,3592215.8511867006 
 01/04  16:00:00,3166959.4424215876,3102816.437211645,3056741.491271304,3407078.6149126687 
 01/04  17:00:00,3202360.164690855,3168409.143582834,3204070.5012414986,3907405.813362205 
 01/04  18:00:00,3457828.26635521,3477937.187772423,3628375.8466900773,5009505.1182756685 
 01/04  19:00:00,3618579.3581370525,3653921.9168960014,3820061.5095839016,5284595.385021276 
 01/04  20:00:00,3725502.6941687893,3772280.0596761345,3949643.917290015,5469380.48630024 
 01/04  21:00:00,3701514.2470562784,3748612.735311931,3932182.5314471275,5470561.180978236 
 01/04  22:00:00,3701655.824385189,3745490.3184176316,3933953.8993356857,5505382.08522713 
 01/04  23:00:00,3678187.626129036,3723655.184696219,3916896.762193431,5494001.785025577 
 01/04  24:00:00,3631219.0657534325,3675066.5291707753,3869998.6430264856,5432361.273960777 
 01/05  01:00:00,3698007.3606348084,3742745.5011326037,3941912.8837866317,5550225.854360055 
 01/05  02:00:00,3719554.555232945,3763074.5681219236,3964966.174451613,5606243.753894211 
 01/05  03:00:00,3688836.970828659,3727136.677093885,3929232.9556389945,5579272.009505534 
 01/05  04:00:00,3695960.642345627,3730832.5145077314,3933750.8416846357,5603853.406736543 
 01/05  05:00:00,3694760.7851854186,3730040.414639176,3934339.362226889,5606257.738900573 
 01/05  06:00:00,3683929.9754948304,3719237.938054081,3924220.723448023,5591473.335110535 
 01/05  07:00:00,3681217.636772287,3715133.790558227,3920090.236426097,5589738.026808902 
 01/05  08:00:00,3688583.6952615897,3718899.2930647535,3922786.4921717444,5602809.579792685 
 01/05  09:00:00,3652828.2050531777,3680325.560662592,3882462.9871072755,5546077.942424389 
 01/05  10:00:00,3573660.1909855395,3593666.5597312977,3788047.6218247986,5409738.257686512 
 01/05  11:00:00,3438521.8434510017,3438035.9932113783,3605158.480446228,5139122.873311401 
 01/05  12:00:00,3182272.2586777927,3150089.7899092785,3278514.8125342275,4670032.1666547675 
 01/05  13:00:00,2964112.871584272,2916510.3075961014,3026843.1985053383,4299254.724767939 
 01/05  14:00:00,2711586.4699909096,2634731.0744774733,2704190.846370223,3816961.460946208 
 01/05  15:00:00,2514026.1647598925,2425015.2588086547,2489475.277862117,3573400.637831389 
 01/05  16:00:00,2415545.860361343,2331475.8790957206,2423506.953329394,3588239.904644572 
 01/05  17:00:00,2385462.9425196243,2308798.4870842826,2427598.9113157527,3619487.7055134797 
 01/05  18:00:00,2661906.775378139,2628981.111242598,2821475.110943505,4269912.092513045 
 01/05  19:00:00,2864802.72328984,2851280.393291679,3060461.167136207,4613927.702662918 
 01/05  20:00:00,2981962.889937578,2981594.7370001148,3205076.99574716,4845503.577200588 
 01/05  21:00:00,3076521.54407686,3085652.9803965446,3317513.1956045283,5002882.927566506 
 01/05  22:00:00,3107490.7348126313,3119243.1631786195,3348178.4914387385,5001401.6419622125 
 01/05  23:00:00,3111752.2572666164,3120032.2413106924,3340005.252390137,4927077.429413682 
 01/05  24:00:00,3126733.084010497,3130978.5058285394,3333621.591247808,4804145.668928993 
 01/06  01:00:00,3150441.346073694,3154024.073786364,3345674.4391069314,4747450.92482752 
 01/06  02:00:00,3202237.6672209776,3210114.5075236494,3401984.4648512905,4813345.29790443 
 01/06  03:00:00,3266273.726639951,3279320.9118539193,3472834.87385182,4903868.208169327 
 01/06  04:00:00,3287835.8870182587,3307699.998294873,3512650.9096545707,5024404.4995640125 
 01/06  05:00:00,3292696.7962316372,3311642.2134772995,3516800.7651576456,5025004.7975173425 
 01/06  06:00:00,3319014.9767033937,3335604.7147395783,3531338.518217611,4992430.669442076 
 01/06  07:00:00,3299034.681182583,3312639.33396315,3507116.6501294794,4968613.149789238 
 01/06  08:00:00,3298574.292843385,3307799.3142668824,3500831.297561572,4971750.190294384 
 01/06  09:00:00,3292281.188539052,3300868.588818345,3492475.919904989,4959589.326604005 
 01/06  10:00:00,3257808.147363454,3257613.6749518244,3434507.294780775,4867125.984699215 
 01/06  11:00:00,3115076.3257797165,3080432.8284632037,3198036.379326189,4498753.930265207 
 01/06  12:00:00,2884193.9495649515,2799795.485664305,2833270.470868246,3920486.922151762 
 01/06  13:00:00,2710067.1564393644,2593119.974659249,2564149.1365194987,3428256.544603565 
 01/06  14:00:00,2568130.838826862,2431031.6373821264,2367127.5231139753,2990886.760952709 
 01/06  15:00:00,2519366.0529988534,2378443.479482938,2316926.1737702005,2865697.8039934016 
 01/06  16:00:00,2600352.645380696,2475359.943255628,2451451.3101911847,3130264.364642462 
 01/06  17:00:00,2771767.8322691964,2683853.0717034023,2733094.432782319,3699048.2134004585 
 01/06  18:00:00,3026891.3311534254,2988904.5999168805,3128044.5125146834,4423785.295963847 
 01/06  19:00:00,3206059.896867903,3188674.437846226,3355021.1572085004,4819759.851433345 
 01/06  20:00:00,3450368.5890073315,3460070.476102301,3652667.6638269112,5281150.461442577 
 01/06  21:00:00,3635679.0902724606,3667137.869606453,3873736.644409118,5574627.343772854 
 01/06  22:00:00,3751953.0319047575,3800777.373651179,4035285.2636617767,5921206.264542081 
 01/06  23:00:00,3906677.394632349,3976549.874230232,4236647.0323458705,6282618.644669527 
 01/06  24:00:00,3956481.8022801867,4043822.7794997348,4318005.723910763,6413768.639507525 
 01/07  01:00:00,3802041.723437421,3891501.83115026,4177963.913546297,6279935.407263566 
 01/07  02:00:00,3782848.238933769,3873724.3952891435,4166141.41200251,6283065.181094729 
 01/07  03:00:00,3828063.5840556696,3927602.8175694332,4226204.873981401,6365191.234005633 
 01/07  04:00:00,3827587.4357667286,3932760.2634986006,4233067.982784877,6342185.025637979 
 01/07  05:00:00,3875309.0899654473,3988592.2918875287,4285358.175006372,6342824.733160501 
 01/07  06:00:00,3934774.738429678,4056945.28566009,4353435.100883383,6395164.690064712 
 01/07  07:00:00,3927101.139731904,4051887.7331848317,4343303.78579202,6328860.084654993 
 01/07  08:00:00,3882417.7853141814,4003180.577397798,4282994.425826923,6175974.307591361 
 01/07  09:00:00,3903829.162592487,4023176.6777475877,4291274.554294321,6113128.19269483 
 01/07  10:00:00,3813423.2379158786,3922021.189333085,4161813.2508570277,5868002.148807673 
 01/07  11:00:00,3379230.6142648836,3447939.3974266914,3616138.1316991015,4893639.925195743 
 01/07  12:00:00,2796435.8287046226,2820992.1354711954,2906174.6787256803,3384010.5081164055 
 01/07  13:00:00,2339395.9460860514,2322966.440132636,2341798.9710070537,2324069.421192018 
 01/07  14:00:00,2025410.2237290146,1999387.1221738688,1989941.2185433323,1428775.095353254 
 01/07  15:00:00,1868949.1008618022,1835773.8443386185,1833277.7379629621,1117243.3226717364 
 01/07  16:00:00,1924896.98077886,1875629.1932173043,1895641.4438810418,1580785.885466007 
 01/07  17:00:00,2150633.599744502,2084462.9449319753,2134519.5478116567,2509859.6490628575 
 01/07  18:00:00,2490735.4039658457,2444963.662040552,2565739.1022524885,3460064.403771235 
 01/07  19:00:00,2656783.504548023,2625226.6560967225,2764752.347845728,3792891.4188395017 
 01/07  20:00:00,2746720.777540042,2720028.055561099,2858882.599096774,3887142.8289908934 
 01/07  21:00:00,2701496.70680118,2675186.426500691,2822145.354455071,3899928.6125131343 
 01/07  22:00:00,2624736.854882851,2598574.812750222,2764220.518646316,3933293.140899967 
 01/07  23:00:00,2619331.114305828,2591994.1603880804,2761843.018207294,3950857.778114029 
 01/07  24:00:00,2684732.8503635777,2658976.2175018243,2824668.980476973,3991501.991866126 
 01/08  01:00:00,2682214.485826454,2652175.7753213407,2803309.4753130255,3881717.5020211423 
 01/08  02:00:00,2661533.1046250975,2626457.576152804,2770644.9352697143,3810260.459734764 
 01/08  03:00:00,2660798.9481857414,2626237.464238156,2770771.001115181,3811873.260824582 
 01/08  04:00:00,2659215.5241901996,2623034.5064570694,2767177.3641722063,3809698.564899553 
 01/08  05:00:00,2687599.954089118,2653403.972580337,2797944.1821264154,3847270.010025875 
 01/08  06:00:00,2756076.4128641617,2729264.954758809,2882225.6167095583,3991481.123538462 
 01/08  07:00:00,2844737.021011628,2825127.785409709,2981313.128411383,4116378.5612468957 
 01/08  08:00:00,2884970.84182397,2868151.8625273407,3020800.9566478636,4139856.4320474137 
 01/08  09:00:00,3120181.565308293,3105105.910014998,3247145.789060859,4362064.937599418 
 01/08  10:00:00,3321453.9370023943,3307685.4278784064,3436675.511339379,4548954.956870339 
 01/08  11:00:00,2844279.7180849677,2813943.5973898103,2922468.9374378244,3979385.2357526445 
 01/08  12:00:00,2538197.3076970153,2466452.3920493256,2508577.796070604,3363874.7575418395 
 01/08  13:00:00,2337458.52222365,2245367.2417264706,2259019.120242689,3008237.5398756824 
 01/08  14:00:00,2217476.034606573,2113893.0329031083,2105469.0060481424,2668880.538605194 
 01/08  15:00:00,2097943.7758136597,1977219.0762626803,1944888.5779675902,2273215.0624107495 
 01/08  16:00:00,2236865.757453956,2125682.3734849794,2149189.504568155,2851705.9582613795 
 01/08  17:00:00,2300701.7434288347,2205910.4303968474,2259184.3349594716,2986938.184591196 
 01/08  18:00:00,2471987.1431293315,2406486.2699094396,2526286.925550684,3533491.1266865656 
 01/08  19:00:00,2529732.917817469,2469575.2472352907,2594990.358441906,3616861.705103139 
 01/08  20:00:00,2632412.2156312256,2579655.2091047056,2704380.8135576835,3720142.073729286 
 01/08  21:00:00,2765049.202916185,2724769.1606425275,2856613.7231680416,3916852.042128982 
 01/08  22:00:00,2857822.509102756,2832642.194724745,2983880.3384403423,4156602.940503616 
 01/08  23:00:00,2923910.618741037,2910665.0956149213,3079355.0916007385,4349984.806584649 
 01/08  24:00:00,3019550.5168824284,3016760.9766408047,3192142.5337641044,4498896.461306484 
 01/09  01:00:00,3075486.4881651867,3086319.6286160937,3283271.3559102635,4717171.258147951 
 01/09  02:00:00,3130907.8299823105,3156599.2650485616,3388348.9004721204,5039831.103052161 
 01/09  03:00:00,3414665.1720375484,3465090.300200412,3722405.6907941783,5570121.724374586 
 01/09  04:00:00,3717259.2400037753,3794571.5085650636,4070665.557235433,6069036.885574908 
 01/09  05:00:00,3950705.1603992083,4053663.9739392297,4362275.049608809,6601130.178589701 
 01/09  06:00:00,4259890.210309196,4391540.056820339,4732608.160292046,7233602.711664924 
 01/09  07:00:00,4519187.199777354,4673979.040396379,5033451.393204429,7689448.900591567 
 01/09  08:00:00,4642469.577435486,4808147.9392725425,5166743.646271539,7809544.891918358 
 01/09  09:00:00,4727993.691788994,4901645.269669756,5233567.582926199,7662554.591820423 
 01/09  10:00:00,4676952.58570233,4844664.112347483,5123311.710905818,7264451.292653408 
 01/09  11:00:00,4255503.141895879,4374359.069999254,4563886.482614454,6331930.114766059 
 01/09  12:00:00,3669997.967711505,3731290.0048448313,3833175.8051757584,4938804.0038611265 
 01/09  13:00:00,3217439.6527879927,3238283.363448374,3270101.041023053,3728271.982524525 
 01/09  14:00:00,3073437.7834316534,3074798.454614239,3085873.2127364753,3528196.796570391 
 01/09  15:00:00,3485877.7886860603,3524529.348891094,3569635.505282826,4063727.7991872653 
 01/09  16:00:00,5328064.158686378,5436813.10183467,5573117.002703328,7074396.392139936 
 01/09  17:00:00,3944049.677921312,4048572.535434277,4206513.406113177,5458333.128883633 
 01/09  18:00:00,4089746.5460369117,4219711.91551079,4472309.856730087,6361744.207551243 
 01/09  19:00:00,4201691.307639579,4344240.610653963,4621860.4756329125,6672913.0070062885 
 01/09  20:00:00,4330291.956900908,4484984.158096515,4774335.990049321,6900369.986084819 
 01/09  21:00:00,4449501.017289133,4614681.0603909595,4916104.0244457675,7124380.113566657 
 01/09  22:00:00,4457811.3880214775,4621001.4250861,4924728.164042464,7154171.210834258 
 01/09  23:00:00,4485066.534207126,4652848.805404354,4950459.186176248,7103653.820561659 
 01/09  24:00:00,4612259.2456703605,4799030.628754733,5099115.829595332,7241809.974571282 
 01/10  01:00:00,4730603.296650541,4930650.700008149,5230399.945397299,7357856.439576353 
 01/10  02:00:00,4809678.500522585,5018918.689094567,5318436.458988628,7444752.669704936 
 01/10  03:00:00,4835073.78728273,5047181.033897741,5346082.177702764,7462874.083999341 
 01/10  04:00:00,4901547.60976177,5113716.870937124,5406949.073759793,7511260.322246201 
 01/10  05:00:00,4980397.749261062,5195593.1312209265,5490488.096550308,7631563.481650276 
 01/10  06:00:00,5057113.7991942605,5281190.8894678615,5594328.882657436,7876451.11535003 
 01/10  07:00:00,5225578.78548223,5456498.427854063,5785515.519447787,8235192.336288165 
 01/10  08:00:00,5216164.460391988,5430226.4229647685,5736689.242694838,8078075.356955782 
 01/10  09:00:00,5423145.284799755,5632889.649911825,5921926.683808472,8245424.566652379 
 01/10  10:00:00,5577200.138846502,5790319.210861764,6068859.115307999,8536980.77177865 
 01/10  11:00:00,4976145.71149384,5119685.467192669,5303385.769510078,7447810.8084784895 
 01/10  12:00:00,4183156.010696392,4250410.954297744,4335319.373437908,5689483.934250354 
 01/10  13:00:00,3604114.7374432264,3621613.1353495647,3604048.310305484,3914158.818076673 
 01/10  14:00:00,3303553.075051122,3320303.7824918367,3254863.410391616,2657882.5352605954 
 01/10  15:00:00,3219468.2973462534,3268931.0955182505,3272412.8067314993,2685591.178161173 
 01/10  16:00:00,3372939.0467657684,3413999.290321105,3491422.6623901,4084470.068205082 
 01/10  17:00:00,3596899.1269085202,3647534.1506873937,3779117.49903153,5067526.930517341 
 01/10  18:00:00,3847583.6820613947,3931322.8883469524,4125448.4561078027,5656995.374660376 
 01/10  19:00:00,3972012.466035516,4064704.2301998315,4262694.707946318,5819290.944969192 
 01/10  20:00:00,4090601.534122305,4195845.491330876,4404173.788296787,6024436.04307014 
 01/10  21:00:00,4168115.576055698,4283169.039402414,4499385.334894699,6162494.598520027 
 01/10  22:00:00,4256585.362676808,4382230.766123606,4605336.87308756,6305642.885179067 
 01/10  23:00:00,4332702.630897889,4467427.239118548,4696051.246925527,6428012.205473276 
 01/10  24:00:00,4300278.608397,4434166.0594189055,4665930.373661026,6409864.76838824 
 01/11  01:00:00,4438052.4797135275,4581995.638430697,4831989.706665373,6722024.675865368 
 01/11  02:00:00,4600649.5026296545,4757020.717847898,5014298.902705051,6965544.6287720185 
 01/11  03:00:00,4710597.604381591,4872505.691873079,5125262.050004101,7063544.922505032 
 01/11  04:00:00,4691520.2376899095,4854734.381418515,5108809.901425784,7047925.931689763 
 01/11  05:00:00,4630855.19113032,4786221.77977834,5038815.103571413,6973625.55805512 
 01/11  06:00:00,4816565.458026099,4984223.6276919525,5243177.743211484,7247846.450496068 
 01/11  07:00:00,4902656.508120999,5082350.720678743,5345529.111413923,7371495.687026892 
 01/11  08:00:00,4922028.188343738,5105135.871924292,5369072.330169677,7393837.650694279 
 01/11  09:00:00,4980424.955654271,5174737.796050166,5449417.31664222,7555656.393611407 
 01/11  10:00:00,4787956.763499312,4968056.154211818,5221984.450165421,7262476.876295566 
 01/11  11:00:00,4312945.290068356,4434843.059438859,4598337.4005177375,6271943.376824507 
 01/11  12:00:00,3927013.4936031746,3994343.6734728916,4088420.7574932748,5486825.161127326 
 01/11  13:00:00,3735114.1415106105,3769001.8362706294,3844593.8012093864,5202815.101341699 
 01/11  14:00:00,4129307.7395196,4191392.2264297092,4319822.324559617,5797502.521686867 
 01/11  15:00:00,4584168.069608517,4664231.326088723,4801788.95764949,6284176.741884355 
 01/11  16:00:00,3673980.8418718963,3676191.482951344,3744607.573913105,5055861.427849545 
 01/11  17:00:00,3537784.4490500786,3541634.574886214,3629933.3583347923,4828100.798593915 
 01/11  18:00:00,3802255.076717555,3857628.090221078,4042744.2852451177,5642607.927837379 
 01/11  19:00:00,3987565.2891459055,4072882.177764817,4319806.818650919,6320555.722432313 
 01/11  20:00:00,4229780.634376537,4347352.542415527,4653107.684079851,7067660.403246122 
 01/11  21:00:00,4481506.193103215,4622551.71755196,4952621.520935363,7540995.383989928 
 01/11  22:00:00,4572211.187537208,4719843.629507787,5055165.38005062,7674984.981302924 
 01/11  23:00:00,4704258.710668225,4859663.305497754,5199573.268911823,7865465.261577941 
 01/11  24:00:00,5085776.162975141,5264147.38840743,5590427.089877207,8179375.217410344 
 01/12  01:00:00,5401763.781556035,5607932.866224926,5940088.072019723,8583926.790702855 
 01/12  02:00:00,5430363.524121638,5656492.0317600025,6018989.972177615,8850238.819629839 
 01/12  03:00:00,5611794.292543507,5859243.829982797,6243125.888075806,9222261.641322562 
 01/12  04:00:00,5797455.467882919,6058834.065967088,6438502.098464585,9390812.838827195 
 01/12  05:00:00,5843460.466874834,6100716.722202321,6443765.275003572,9126226.6642981 
 01/12  06:00:00,5817605.189035373,6071130.52132118,6389599.23510764,8889830.132674195 
 01/12  07:00:00,5840430.758253864,6110941.454465374,6459601.8661435805,9157900.999833085 
 01/12  08:00:00,5867184.036426334,6158089.093768084,6528180.3291217815,9320917.336436678 
 01/12  09:00:00,5762585.723835444,6043734.979948323,6379686.627723796,8901796.732253155 
 01/12  10:00:00,5547267.218316779,5807113.26171403,6098829.814173236,8350076.083422209 
 01/12  11:00:00,5072834.679048809,5288691.559477686,5523580.991180691,7582634.343838431 
 01/12  12:00:00,4324338.3503341945,4452897.663537271,4581675.370839656,6180622.541906189 
 01/12  13:00:00,3702890.4776170943,3758887.368041889,3812696.0238602436,5003260.447565827 
 01/12  14:00:00,3320278.8134380197,3338429.6768442127,3364749.5800744556,4358134.551052646 
 01/12  15:00:00,3147756.639261535,3151226.506010133,3189190.7426938214,4185379.9319512276 
 01/12  16:00:00,3036997.839252294,3026265.4431367563,3066720.549596932,3958899.6309668887 
 01/12  17:00:00,3147012.9973445437,3154079.6238857657,3242724.8467931254,4231842.255137099 
 01/12  18:00:00,3443642.4128332348,3490709.883731094,3662720.3302436713,5062234.468367903 
 01/12  19:00:00,3646970.0138722495,3708316.8355559455,3898018.4542309414,5407958.400784731 
 01/12  20:00:00,3781787.1723456727,3854705.5500448374,4054685.470565026,5630112.513748184 
 01/12  21:00:00,3886946.522133093,3970476.90355055,4178778.980609463,5799789.30355682 
 01/12  22:00:00,4013855.187483291,4108588.2537283767,4325499.983176778,6004981.61536734 
 01/12  23:00:00,4111886.5202004784,4214865.135769174,4438339.608853526,6165977.677216756 
 01/12  24:00:00,4212156.10867619,4327117.089392187,4555906.285807822,6306264.675735063 
 01/13  01:00:00,4270221.900635588,4395062.9888758045,4626062.92957916,6373857.251001307 
 01/13  02:00:00,4291733.7248838805,4420957.903227225,4654356.7923260555,6409566.049725988 
 01/13  03:00:00,4297352.095148157,4430024.008216286,4664542.912372851,6413907.898960623 
 01/13  04:00:00,4252315.208764022,4385138.998847573,4619201.594919051,6347154.559309515 
 01/13  05:00:00,4201279.5387072945,4330368.2996502,4562371.549140708,6267253.803748943 
 01/13  06:00:00,4493755.256966777,4622271.105727193,4833463.966208164,6478077.397034459 
