Date/Time,BATIMENT0000000357175643_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000357175643_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000357175643_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 01/04  03:00:00,2686251.259244322,2651106.7041797284,3645588.6806867016 
 01/04  04:00:00,2728094.137261776,2694115.5886130356,3657978.1520391502 
 01/04  05:00:00,2774348.8746062205,2741623.9825702226,3717833.1989051024 
 01/04  06:00:00,2825787.2610558984,2793433.6872517494,3777119.1974410294 
 01/04  07:00:00,2876332.1347359126,2844177.373712866,3834653.652445284 
 01/04  08:00:00,2884288.6105987276,2852878.0190800484,3846884.3383506252 
 01/04  09:00:00,2884988.381024571,2853882.7679261374,3842891.694604179 
 01/04  10:00:00,2853186.5028995425,2823390.119690326,3764182.3670840715 
 01/04  11:00:00,2597462.894471789,2571448.4257909763,3335842.2562475675 
 01/04  12:00:00,2219687.3600161625,2194053.7276897524,2746435.0870787497 
 01/04  13:00:00,1730683.2726019835,1701408.0566686878,2024503.3176597622 
 01/04  14:00:00,1380644.432140692,1349534.151074256,1568085.1014570787 
 01/04  15:00:00,1135958.6014499443,1102649.4913295638,1289188.7559276547 
 01/04  16:00:00,917911.7156913053,882083.0586113131,1075355.6619860088 
 01/04  17:00:00,820821.436898024,785989.2829025951,1086707.8882309515 
 01/04  18:00:00,1391853.2378738767,1349128.5933785185,1899243.9691631568 
 01/04  19:00:00,1531892.7195681448,1488589.1284247702,2073737.028524952 
 01/04  20:00:00,1621297.1334069995,1577947.5737658115,2188538.890585726 
 01/04  21:00:00,1626661.801996846,1583493.0328762883,2206965.611644047 
 01/04  22:00:00,1652944.2747764464,1610115.1380634813,2250442.764697147 
 01/04  23:00:00,1650601.2308255495,1607985.6883950504,2255824.2392946207 
 01/04  24:00:00,1629683.3606198756,1586841.4486340247,2232914.865157935 
 01/05  01:00:00,1692553.8221798819,1650190.0969381526,2315150.009456275 
 01/05  02:00:00,1722505.0380828043,1681063.4369157273,2362259.5747733344 
 01/05  03:00:00,1715504.2465810906,1674546.9964595302,2361450.681703562 
 01/05  04:00:00,1732614.7841992583,1692251.2414011678,2388390.9965508115 
 01/05  05:00:00,1737749.8444366863,1697845.8532566084,2398685.267904383 
 01/05  06:00:00,1734078.1858709953,1694219.7691639876,2395227.732712822 
 01/05  07:00:00,1738083.2277683679,1698521.6660237266,2402313.188556984 
 01/05  08:00:00,1751921.4452487521,1712903.8006847056,2421895.92933777 
 01/05  09:00:00,1732921.4288926963,1694363.6012754804,2400981.879436531 
 01/05  10:00:00,1682484.0917330538,1643903.9457992353,2331525.9053548807 
 01/05  11:00:00,1589116.568278215,1550331.2961578625,2182476.9506942313 
 01/05  12:00:00,1409765.1325982772,1370506.6217509909,1912374.264715944 
 01/05  13:00:00,1257445.9872832443,1218787.7666803165,1703565.8418097217 
 01/05  14:00:00,1080289.4965880099,1043042.0176939347,1439735.3607543106 
 01/05  15:00:00,951667.3695511876,915107.3443209578,1279869.2717769842 
 01/05  16:00:00,897004.7699713113,859801.2032295192,1248433.3998187291 
 01/05  17:00:00,813419.6803366002,778312.3416417773,1189563.1816143324 
 01/05  18:00:00,1091902.373558042,1044729.270600954,1593733.8421668438 
 01/05  19:00:00,1236001.8892579114,1187536.4652682533,1774374.6262389873 
 01/05  20:00:00,1319678.551104384,1270646.2278754984,1888409.9244273459 
 01/05  21:00:00,1384373.2819316108,1335067.1612106375,1973189.3082245328 
 01/05  22:00:00,1398001.9657093333,1349619.9436028502,1988058.515941635 
 01/05  23:00:00,1395902.6625423352,1348428.1445288714,1976466.409380957 
 01/05  24:00:00,1390507.474175619,1344187.352595746,1947891.8528053795 
 01/06  01:00:00,1392149.29617421,1346269.4431056918,1934272.2530449943 
 01/06  02:00:00,1422488.8869845704,1376596.2229974743,1968815.945963726 
 01/06  03:00:00,1461353.2406416351,1415689.758435007,2016020.6392309805 
 01/06  04:00:00,1483282.8737652046,1437198.0460692567,2059491.745475284 
 01/06  05:00:00,1490028.3414329563,1444445.708884146,2070810.1429875754 
 01/06  06:00:00,1500331.5240274793,1455439.2799479524,2071457.3865298105 
 01/06  07:00:00,1491824.8982246006,1447402.889476046,2066060.0010036987 
 01/06  08:00:00,1498647.2682422465,1454674.587512042,2077237.8747615353 
 01/06  09:00:00,1495893.6377506072,1452350.926698888,2075406.6144728698 
 01/06  10:00:00,1471590.3086241272,1429007.9795317003,2027558.19353915 
 01/06  11:00:00,1359948.2661848795,1320415.580673468,1814775.8464859326 
 01/06  12:00:00,1186217.0526939249,1149490.4773054868,1501956.3351278033 
 01/06  13:00:00,1037867.5843330523,1004655.3260514294,1246337.3907270979 
 01/06  14:00:00,890104.3311404444,858520.4016844211,1024796.0149898521 
 01/06  15:00:00,805677.1818672337,773161.6917042914,925595.1131024936 
 01/06  16:00:00,822883.0275314469,789131.5449125592,991372.8398740867 
 01/06  17:00:00,899539.3522089922,864127.1629506892,1175581.2924382736 
 01/06  18:00:00,1224608.5805689518,1180229.0988728332,1668548.8006816152 
 01/06  19:00:00,1370959.484664548,1325628.2136909838,1874387.0221168732 
 01/06  20:00:00,1539852.6443948173,1494182.9130422361,2102373.4690172467 
 01/06  21:00:00,1658819.598663565,1613115.4984498979,2255455.7110496745 
 01/06  22:00:00,1755905.1294633194,1710433.9418237917,2413926.0464252266 
 01/06  23:00:00,1868035.6389369436,1822827.0846809258,2582085.951950537 
 01/06  24:00:00,1893665.652120584,1847717.8486763786,2628078.5391417523 
 01/07  01:00:00,1799726.5289306561,1752693.2420149616,2537244.5691858204 
 01/07  02:00:00,1796198.8775082752,1748646.7313317517,2542001.323314853 
 01/07  03:00:00,1826343.6096176677,1778825.0138247786,2584916.1242215685 
 01/07  04:00:00,1819437.526133418,1770687.4344535603,2571830.814667603 
 01/07  05:00:00,1831946.2208766462,1781789.8147831657,2571642.6003602566 
 01/07  06:00:00,1852905.5860868068,1802125.3856463954,2589017.222904879 
 01/07  07:00:00,1833674.8258648487,1781909.4094274703,2555551.241889506 
 01/07  08:00:00,1785515.174745243,1733332.7506280097,2481751.163309996 
 01/07  09:00:00,1779733.5269991448,1727991.794744281,2455522.26702638 
 01/07  10:00:00,1695079.4147427012,1649689.7991556302,2329171.811545221 
 01/07  11:00:00,1337026.6704412615,1317833.4159939564,1853124.0257984397 
 01/07  12:00:00,882087.2691697857,885185.1108381387,1215826.8264718624 
 01/07  13:00:00,505646.0345850938,527672.2152718242,718184.6413909589 
 01/07  14:00:00,134791.44197330243,185501.52900670873,295340.6276051217 
 01/07  15:00:00,0.0,2844.196846720297,49515.76125326319 
 01/07  16:00:00,0.0,0.0,55105.948435621394 
 01/07  17:00:00,68745.70567988703,104036.03340795671,372537.61635219416 
 01/07  18:00:00,618417.3362372167,615062.4046257122,1022938.091366148 
 01/07  19:00:00,770793.8462264071,756601.0018425041,1202464.8036994906 
 01/07  20:00:00,844237.653867245,826297.4682890396,1279582.6100344385 
 01/07  21:00:00,843546.4692091191,819221.8201828649,1281832.5505386747 
 01/07  22:00:00,835285.5452161494,803355.7415213911,1285725.497445361 
 01/07  23:00:00,856149.690053219,819606.3495299298,1307026.5846930887 
 01/07  24:00:00,912726.8902008422,874568.8056420105,1362018.0895104504 
 01/08  01:00:00,913643.4885233646,875642.5440522885,1345266.4223153004 
 01/08  02:00:00,907501.0144795045,868001.8161072207,1326264.242655282 
 01/08  03:00:00,916495.7512188223,875187.4756636608,1333710.6732008625 
 01/08  04:00:00,926961.8970948759,884149.3024809017,1342273.480220174 
 01/08  05:00:00,952420.5749985086,908323.4586833562,1368299.839795183 
 01/08  06:00:00,1007528.3242745079,961139.9098969013,1436217.5020464822 
 01/08  07:00:00,1067116.7285521675,1019904.65141631,1505619.7210324937 
 01/08  08:00:00,1091933.1903300008,1045177.7132629219,1529228.7140992724 
 01/08  09:00:00,1122475.662191627,1076565.5120731099,1564076.7968546855 
 01/08  10:00:00,1166578.0127199672,1123046.707864605,1608892.2654197817 
 01/08  11:00:00,1066355.1914198638,1028910.3198648796,1454641.7713700242 
 01/08  12:00:00,861310.0926538828,834696.476713365,1144767.3218663803 
 01/08  13:00:00,720786.6874686268,700817.0977616239,952180.9284230047 
 01/08  14:00:00,600405.2954538441,589256.7637190702,790303.8973936236 
 01/08  15:00:00,457569.10923890903,449425.4495458125,592541.9466992462 
 01/08  16:00:00,620186.2481128774,596756.801491174,839655.3972560003 
 01/08  17:00:00,530716.0382808864,515170.22095439676,790761.7785274946 
 01/08  18:00:00,804660.0405683909,762698.1054435608,1157054.4200626132 
 01/08  19:00:00,855310.0889661511,811430.3502116709,1218899.9214444477 
 01/08  20:00:00,917051.7498915585,872689.9318811704,1286842.321870618 
 01/08  21:00:00,1001144.6925120611,955798.4073087138,1389333.0635909655 
 01/08  22:00:00,1070792.4737840681,1022718.4353571481,1489365.2146426577 
 01/08  23:00:00,1127735.070516415,1077167.2042964208,1574482.1231608011 
 01/08  24:00:00,1187178.2439451492,1135916.1014524538,1649537.1450837262 
 01/09  01:00:00,1242417.5201333193,1188711.5522691878,1738851.645337026 
 01/09  02:00:00,1326063.9964689661,1270504.882143499,1883765.4862885326 
 01/09  03:00:00,1535875.53790865,1481170.0670128583,2161368.089342245 
 01/09  04:00:00,1735217.095714831,1682082.96292625,2418137.0469885343 
 01/09  05:00:00,1907995.4894361873,1855719.5191084715,2669081.3754440015 
 01/09  06:00:00,2126424.87212064,2076318.1946982779,2977156.509823744 
 01/09  07:00:00,2296405.8441821933,2248556.758058972,3208553.3618255495 
 01/09  08:00:00,2363290.011474696,2317242.72391425,3290743.0448896145 
 01/09  09:00:00,2370865.8673887136,2325817.7453411035,3251365.1598535953 
 01/09  10:00:00,2271823.318964757,2231332.341060859,3056861.848019386 
 01/09  11:00:00,1936859.7714744422,1910899.1710634297,2565511.3323877202 
 01/09  12:00:00,1489846.2036526727,1474421.2739503135,1914271.495634032 
 01/09  13:00:00,1102945.019070959,1092956.6160112931,1349913.953385545 
 01/09  14:00:00,962918.9790601057,960062.8357621208,1195710.328253019 
 01/09  15:00:00,1031686.8411423529,1033735.9619000789,1332043.4996425263 
 01/09  16:00:00,1771292.2351300723,1742249.4034077825,2364880.3423128445 
 01/09  17:00:00,1220813.5866323393,1233018.041571469,1754443.6922159027 
 01/09  18:00:00,1741870.172634982,1705779.0897985771,2418141.5102921906 
 01/09  19:00:00,1873953.7800134425,1834198.4789689612,2599523.53372788 
 01/09  20:00:00,1981969.8763909454,1941288.8854119447,2738756.610653369 
 01/09  21:00:00,2085611.7033373674,2044639.1580147785,2875678.345703168 
 01/09  22:00:00,2116169.56578637,2076136.7477555359,2925465.988925748 
 01/09  23:00:00,2124132.592699335,2083195.5357403806,2918896.7338217124 
 01/09  24:00:00,2178343.344845539,2134662.07814547,2967486.3826440526 
 01/10  01:00:00,2229366.4906462342,2184308.889099936,3017041.783362692 
 01/10  02:00:00,2268067.2991796904,2222308.6102267373,3056583.568608909 
 01/10  03:00:00,2296169.683303918,2251028.0581537313,3089122.9627091363 
 01/10  04:00:00,2357160.57660826,2314139.3567100484,3156578.7658330295 
 01/10  05:00:00,2426918.6626928844,2385241.711038594,3244429.335369793 
 01/10  06:00:00,2503037.3140710094,2461026.835361254,3360873.1363091688 
 01/10  07:00:00,2647634.5238342956,2607025.1426816615,3562927.949430494 
 01/10  08:00:00,2649772.2736178436,2612590.956388157,3556130.3903267323 
 01/10  09:00:00,2786345.986908598,2751044.2517027725,3699479.734558803 
 01/10  10:00:00,2884342.4997531436,2852103.6729550734,3801375.868420814 
 01/10  11:00:00,2429350.130959205,2401805.9694520594,3129530.5181415817 
 01/10  12:00:00,1840080.656084248,1812844.6945982068,2282143.355270312 
 01/10  13:00:00,1319303.6788453457,1294424.880250052,1509697.0100066806 
 01/10  14:00:00,912784.950360375,895708.8650478697,969330.4105914377 
 01/10  15:00:00,680328.9440553548,667246.7299453354,765357.424188187 
 01/10  16:00:00,899372.1233468982,880975.7883695341,1161616.0638308786 
 01/10  17:00:00,1185033.6484420178,1160617.3713448625,1619709.129037694 
 01/10  18:00:00,1562427.2456483347,1522029.6090220562,2126262.3731829547 
 01/10  19:00:00,1667924.9116178514,1626679.1122811383,2249867.800345805 
 01/10  20:00:00,1762427.5100177226,1720758.4035118367,2370644.9503072393 
 01/10  21:00:00,1826092.140767889,1784020.340163212,2453462.2856249325 
 01/10  22:00:00,1891514.6435471312,1849135.9418745423,2535616.871277809 
 01/10  23:00:00,1947800.3192628296,1905382.4069851765,2607039.1184664355 
 01/10  24:00:00,1947570.08826222,1904972.2885604268,2615378.8395676143 
 01/11  01:00:00,2070656.0197097706,2027670.8509192986,2783928.8414495965 
 01/11  02:00:00,2185073.5918687577,2143202.2234181673,2928015.3192389715 
 01/11  03:00:00,2254593.1928539905,2213666.2532356842,3002965.175250533 
 01/11  04:00:00,2248564.374660402,2208250.6889507743,3003450.045238428 
 01/11  05:00:00,2223541.200441367,2183586.9557153964,2980111.6942808493 
 01/11  06:00:00,2348276.936324464,2308885.5637195976,3131408.5651913136 
 01/11  07:00:00,2398023.82710228,2359306.0021238676,3193502.2196375993 
 01/11  08:00:00,2406055.2190377912,2367433.105369779,3202131.6118589537 
 01/11  09:00:00,2447559.6993258796,2408817.491157244,3263434.4628873775 
 01/11  10:00:00,2315954.8424256835,2279974.6057760455,3085523.246590724 
 01/11  11:00:00,1969058.610317415,1943397.298941528,2574362.3918691366 
 01/11  12:00:00,1711521.1891591584,1690178.5737429592,2190399.064806875 
 01/11  13:00:00,1609562.965214615,1584599.5440170504,2047175.6154702315 
 01/11  14:00:00,1727286.2181240548,1695676.208597098,2256708.774032164 
 01/11  15:00:00,1835136.8897097274,1801625.617348066,2403152.4464092143 
 01/11  16:00:00,1557868.61128725,1525420.9895920153,1975987.732818017 
 01/11  17:00:00,1297782.7785532079,1265261.3766902047,1700362.4197168676 
 01/11  18:00:00,1700156.746259431,1662173.784993133,2299924.4150862163 
 01/11  19:00:00,1882682.2917313105,1843678.8727204811,2600953.542292196 
 01/11  20:00:00,2089161.2543249861,2050401.7432853384,2928248.0444449703 
 01/11  21:00:00,2269658.722305487,2231803.4101607716,3173075.328545578 
 01/11  22:00:00,2335139.6014452875,2298591.2310131076,3264252.759615165 
 01/11  23:00:00,2425470.8578973967,2389840.6190006197,3382393.968082942 
 01/11  24:00:00,2646216.7444217657,2611023.241397472,3607164.982353884 
 01/12  01:00:00,2832560.660566566,2797686.0996272867,3821833.0874966756 
 01/12  02:00:00,2857426.719426655,2822492.447057231,3899232.627584622 
 01/12  03:00:00,2979263.974927387,2944452.0152185117,4070071.641677668 
 01/12  04:00:00,3082472.0426890426,3048967.6611932833,4183811.1219913317 
 01/12  05:00:00,3070879.9056806667,3038663.923201907,4113890.4894265104 
 01/12  06:00:00,3023493.999134535,2992023.755240556,4022244.3280471796 
 01/12  07:00:00,3051166.0896744886,3018325.911287579,4094619.2777706664 
 01/12  08:00:00,3062756.132206735,3028688.1309620175,4127831.7692148304 
 01/12  09:00:00,2957356.346078241,2924273.5688219513,3951198.9842227576 
 01/12  10:00:00,2781329.4676860287,2751145.961280001,3683275.1899782876 
 01/12  11:00:00,2453897.5689303223,2430609.373875646,3234808.550797324 
 01/12  12:00:00,1948736.8861375079,1934701.5868749856,2524422.51293933 
 01/12  13:00:00,1539552.3115663454,1527570.4648942077,1957208.0803587898 
 01/12  14:00:00,1285551.152408636,1275046.6012717823,1626030.3175890078 
 01/12  15:00:00,1183967.3662288967,1172027.3347854628,1522041.1007689058 
 01/12  16:00:00,1061643.3972995423,1050077.568217155,1380338.1999440347 
 01/12  17:00:00,996004.8735264202,983715.7610925926,1371101.6966604097 
 01/12  18:00:00,1436410.9277575794,1403164.1366142037,1961614.956254398 
 01/12  19:00:00,1595951.3778459434,1559933.0498547934,2163001.238413728 
 01/12  20:00:00,1692266.0097645044,1655115.5972945828,2284964.6754074804 
 01/12  21:00:00,1763014.9558428489,1724777.4711298875,2374572.6055500116 
 01/12  22:00:00,1849420.0961632626,1810601.0229197824,2484565.909137552 
 01/12  23:00:00,1915340.3199838162,1876175.1395056301,2570922.7795796646 
 01/12  24:00:00,1972748.1101722422,1933220.9875659114,2640497.704268554 
 01/13  01:00:00,1996014.971445933,1956134.5090752244,2667375.9836711013 
 01/13  02:00:00,2007833.5475630448,1967582.5340336692,2683983.686587991 
 01/13  03:00:00,2003408.8946923506,1962935.852744552,2681448.187083774 
 01/13  04:00:00,1973519.780175243,1932711.2517415087,2646572.4113175743 
 01/13  05:00:00,1941669.208500231,1900607.3846338019,2609396.7095237942 
 01/13  06:00:00,1945141.4278540455,1905211.4673968335,2601224.781109454 
 01/13  07:00:00,1954502.1746536514,1915017.5970927326,2603145.5048016007 
 01/13  08:00:00,1914017.1514842273,1872755.3458259995,2559664.3346555037 
 01/13  09:00:00,1858284.4030170199,1816934.533000734,2491554.853738189 
 01/13  10:00:00,1828856.234268818,1789066.2878758044,2445793.43142161 
 01/13  11:00:00,1749010.0236483766,1715218.6488571076,2317395.010450863 
 01/13  12:00:00,1551486.0819977282,1524441.2649022555,2031076.8147547957 
 01/13  13:00:00,1120162.6802493287,1100622.689411806,1386877.0835963478 
 01/13  14:00:00,599771.3549188345,579485.9568093984,662904.5693318477 
 01/13  15:00:00,462413.98832338816,440084.1682953236,533325.2009709432 
 01/13  16:00:00,291028.3179784492,271919.60131257586,381632.3853191098 
 01/13  17:00:00,279085.2173871776,254292.9389915953,458160.47299230786 
 01/13  18:00:00,1143986.0844292585,1100503.475097809,1627441.948443662 
 01/13  19:00:00,1465178.6280699833,1421170.9764138695,2071797.4953615712 
 01/13  20:00:00,1614106.7968574804,1570212.4722307473,2213789.1382840825 
 01/13  21:00:00,1750507.029237143,1705608.2611089533,2387221.7175082853 
 01/13  22:00:00,1926287.3845456848,1880698.7260613898,2652588.349042942 
 01/13  23:00:00,2037162.7881160425,1993089.3899805562,2809040.858857292 
 01/13  24:00:00,2081698.9464258675,2038918.554772124,2866924.325208391 
 01/14  01:00:00,2113387.753697783,2070779.0059864814,2922561.0575986756 
 01/14  02:00:00,2138249.624408268,2095793.3087735889,2956405.789171121 
 01/14  03:00:00,2168262.138591347,2125990.1197816953,2998994.7639821484 
 01/14  04:00:00,2219428.326861632,2178780.692085943,3038412.864609336 
 01/14  05:00:00,2313648.4055225817,2274174.0931498148,3117333.1773375953 
 01/14  06:00:00,2419248.995729295,2379828.039209282,3260105.579643976 
 01/14  07:00:00,2522148.0498303175,2483873.3215751033,3389379.548384234 
 01/14  08:00:00,2595852.1595260026,2558400.0189561043,3460582.0967549165 
 01/14  09:00:00,2650678.9281952274,2613521.2317380337,3513121.31764735 
 01/14  10:00:00,2630575.9017024697,2597818.7153582913,3453138.563508492 
 01/14  11:00:00,2353220.8111373405,2331092.1173698967,3027929.7772788494 
 01/14  12:00:00,1941757.0109697867,1930877.5672080964,2450090.8312411085 
 01/14  13:00:00,1440628.6590216793,1446149.072400662,1780887.2569276819 
 01/14  14:00:00,1024432.7012680254,1038710.1143066182,1262061.1549002868 
 01/14  15:00:00,800689.8309867962,816795.3622247624,1038098.4842820211 
 01/14  16:00:00,794230.5445614161,804735.1361734043,1092862.7114503675 
 01/14  17:00:00,920151.8882146475,919006.2160287657,1299860.1445737756 
 01/14  18:00:00,1179335.5964575945,1150479.0448769433,1633948.2798231095 
 01/14  19:00:00,1251266.4544832238,1217747.2063736003,1725031.8880853222 
 01/14  20:00:00,1311350.0300310357,1275493.0619306455,1799956.1139301085 
 01/14  21:00:00,1388139.4173212936,1350540.1948961902,1893200.040102798 
 01/14  22:00:00,1429791.8285852326,1390872.5354751702,1943104.345144057 
 01/14  23:00:00,1449850.1894337628,1409638.2435461548,1966795.8062978077 
 01/14  24:00:00,1398136.9372076292,1356558.6057451947,1909102.686712604 
 01/15  01:00:00,1350004.3912956915,1307115.4492524483,1852490.007690104 
 01/15  02:00:00,1362654.2970698539,1318867.752171102,1865977.678894308 
 01/15  03:00:00,1382868.1765389806,1338445.1796964845,1888006.9364861334 
 01/15  04:00:00,1393534.8676959462,1348574.2817644656,1899661.9864895046 
 01/15  05:00:00,1405865.8540834077,1360398.6687270233,1912904.5780832963 
 01/15  06:00:00,1447425.4830533033,1401557.3356148584,1961140.6821177143 
 01/15  07:00:00,1504387.2331717236,1458372.8158396445,2027783.940382251 
 01/15  08:00:00,1521964.0159308177,1475873.1720597928,2048781.214288671 
 01/15  09:00:00,1489321.0453907545,1443127.148959483,2013108.7950464156 
 01/15  10:00:00,1587560.0654948475,1543711.844562809,2132126.6936876196 
 01/15  11:00:00,1878803.6731599423,1838447.2980399616,2471352.482815074 
 01/15  12:00:00,2059466.6765242135,2020167.0572094053,2684550.8510351996 
 01/15  13:00:00,2046045.2936710077,2010495.9172205126,2660345.2901516664 
 01/15  14:00:00,1879377.506408919,1852707.7824255947,2406450.377947119 
 01/15  15:00:00,1551123.1042380997,1532892.9907009355,1936267.9361500568 
 01/15  16:00:00,1217697.7957913717,1201349.3987757466,1553307.8743221336 
 01/15  17:00:00,1133966.6257045988,1109954.4605590077,1597915.3387924568 
 01/15  18:00:00,1993898.5948987151,1954941.9769117841,2782839.073346642 
 01/15  19:00:00,2264914.5894056764,2224512.062834909,3073197.193360251 
 01/15  20:00:00,2402646.6167169465,2362508.0326975724,3197914.973233713 
 01/15  21:00:00,2506535.3355227606,2464693.337479007,3345795.933206072 
 01/15  22:00:00,2605801.783280701,2562293.1842645495,3496518.091781527 
 01/15  23:00:00,2720116.0809937227,2675906.273825597,3648821.1164775863 
 01/15  24:00:00,2835266.9082328263,2791247.6010709396,3803416.230604746 
 01/16  01:00:00,2924520.4733022824,2880997.3464430925,3920009.5689782677 
 01/16  02:00:00,3023717.2363484195,2981928.942317441,4014267.3933364023 
 01/16  03:00:00,3075273.6964845797,3035955.6357651483,4048218.626485172 
