Date/Time,BATIMENT0000000240880001_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240880001_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240880001_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240880001_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 01/01  20:00:00,1711655.1096232303,1233214.8085840556,1278423.997460623,3759639.056872707 
 01/01  21:00:00,1804131.71981607,1327121.556478257,1387726.3018341998,3870177.633491532 
 01/01  22:00:00,1810703.5660405688,1335538.4913730219,1409050.941565301,3874333.9386812807 
 01/01  23:00:00,1804246.314660195,1332091.6209004472,1423280.380798015,3966335.6330917664 
 01/01  24:00:00,1785169.7483309822,1315687.6135365851,1421035.6572017265,3996000.209751919 
 01/02  01:00:00,1795784.2457512862,1327095.241418865,1438086.4710276218,3951063.830749778 
 01/02  02:00:00,1791171.2335548801,1323327.4482448674,1437684.818257125,3869622.5671054693 
 01/02  03:00:00,1865644.249892536,1398345.8456908835,1517223.3552896678,3936118.8487820025 
 01/02  04:00:00,2035526.087590256,1568826.5396850533,1692425.0191561996,4127068.7536254693 
 01/02  05:00:00,2212175.1155364863,1746439.7166045732,1873639.1687498835,4332020.616907178 
 01/02  06:00:00,2327244.8394574854,1862963.3174876494,1995422.0427571954,4501099.4218555065 
 01/02  07:00:00,2335293.128482709,1872629.0611046804,2008687.5978242839,4514186.731373224 
 01/02  08:00:00,2386896.5663450747,1925789.8153383313,2065171.0206228178,4582900.821074818 
 01/02  09:00:00,2510891.4350977936,2051596.1076695414,2194733.898180037,4765524.545937283 
 01/02  10:00:00,2578123.079485897,2121223.8281193464,2261640.446521463,4869569.40733039 
 01/02  11:00:00,2475320.774719883,2019690.4368733547,2117406.980933191,4668224.976907246 
 01/02  12:00:00,2142472.4243140677,1667546.3868044608,1648859.2484094538,4013798.5580330295 
 01/02  13:00:00,1818686.2212300317,1314636.6545691066,1206848.5025502348,3420672.9885957525 
 01/02  14:00:00,1889970.287743627,1408890.1337010134,1415323.727793043,3743187.544421369 
 01/02  15:00:00,2317159.946733805,1844402.9545789848,1907979.9725477614,4443694.08008769 
 01/02  16:00:00,2761692.504079227,2292490.6234969078,2386158.8745800355,5146095.665157668 
 01/02  17:00:00,3110351.9854678353,2645832.6877065133,2764195.1166153727,5722999.41114834 
 01/02  18:00:00,3797465.3307439648,3332393.6070987945,3468198.8544510324,6754480.4546153415 
 01/02  19:00:00,4196369.755199104,3734498.802018496,3875571.6837451537,7244189.467340794 
 01/02  20:00:00,4357117.717369823,3900040.580623163,4047472.2420639065,7446939.797387555 
 01/02  21:00:00,4454072.21959211,4001735.7307072002,4154573.096153507,7576774.868235087 
 01/02  22:00:00,4700265.032834216,4253038.228167052,4411696.978094908,7883320.733079624 
 01/02  23:00:00,4979878.126871658,4537561.908225337,4702150.442139659,8248530.984639102 
 01/02  24:00:00,5294042.389928508,4857138.37212962,5029614.856719887,8726595.165523466 
 01/03  01:00:00,5627430.751259502,5196412.394227511,5377895.639320165,9269153.810394416 
 01/03  02:00:00,5825302.454773753,5412329.734366115,5628483.172456266,9936109.84342901 
 01/03  03:00:00,6053299.050464465,5649794.52239087,5883763.400033821,10418613.092131773 
 01/03  04:00:00,6228418.095453617,5831539.5593382735,6075980.7740827575,10746484.601189632 
 01/03  05:00:00,6343633.335647025,5952764.922041644,6206382.966329109,10983490.49055524 
 01/03  06:00:00,6393835.291573479,6008112.262119468,6269893.10315251,11133283.456678582 
 01/03  07:00:00,6449535.1775595,6068477.663457035,6338616.873538543,11293638.170961365 
 01/03  08:00:00,6496635.27818566,6119713.687122462,6396392.259127786,11418618.021165151 
 01/03  09:00:00,6550937.613295795,6177817.63246292,6459352.818892245,11527043.092867326 
 01/03  10:00:00,6517698.073150774,6146748.081584697,6427648.713996173,11493545.502021303 
 01/03  11:00:00,6346347.651311195,5968459.88601756,6226213.009327452,11213026.35559509 
 01/03  12:00:00,6056389.220755974,5656915.761867618,5857466.106902791,10707890.616095651 
 01/03  13:00:00,5699504.1335579,5274472.687094743,5391895.2551793335,10168693.573952751 
 01/03  14:00:00,5414548.6266614,4984292.430393083,5031078.506462323,9676183.971097745 
 01/03  15:00:00,5199578.425889582,4783884.17415876,4795560.882151635,9205291.468146114 
 01/03  16:00:00,4993083.971552859,4590563.814761121,4690894.08984653,8746672.477810146 
 01/03  17:00:00,5017146.782698746,4623481.703233456,4827789.936325545,9399842.093581995 
 01/03  18:00:00,5707769.48815758,5333580.034809946,5614931.525550497,11100261.402504122 
 01/03  19:00:00,6451011.339248808,6086162.679059475,6396109.518528012,12344650.075126618 
 01/03  20:00:00,6604949.360355669,6246783.551745955,6574103.981487566,12694181.532450963 
 01/03  21:00:00,6883250.953310502,6530652.800823064,6872899.901300573,13162643.871469649 
 01/03  22:00:00,7246777.747473977,6901746.066233443,7260553.071629066,13784781.608323082 
 01/03  23:00:00,7336759.245043026,6998834.07479594,7375440.599815392,14113256.211754555 
 01/03  24:00:00,7686390.546911675,7358672.413202837,7765105.798708275,14962235.706223495 
 01/04  01:00:00,8223358.8269356685,7903263.745396781,8330196.389316306,15867472.411627406 
 01/04  02:00:00,8633391.108582051,8317408.252321456,8751964.800434874,16403326.023249032 
 01/04  03:00:00,8956451.368965724,8637464.03274898,9053235.046332955,16370613.218315756 
 01/04  04:00:00,9141991.370458977,8819381.448759228,9215440.807109807,16244844.515702184 
 01/04  05:00:00,9273727.76078458,8953742.148125144,9352350.006744804,16445507.46005487 
 01/04  06:00:00,9430503.773109011,9115006.14463663,9515567.62171149,16644416.455316555 
 01/04  07:00:00,9589672.892354546,9279004.094407469,9680989.723120824,16848880.818066567 
 01/04  08:00:00,9603020.51938385,9295331.108304154,9698420.56640367,16872128.80609994 
 01/04  09:00:00,9607091.871132247,9301149.372351123,9702215.001531625,16852233.49616174 
 01/04  10:00:00,9586592.250994988,9277015.013080414,9660418.09895855,16750615.54094676 
 01/04  11:00:00,9051084.369776476,8717873.855226086,9035917.485400207,15787111.348285042 
 01/04  12:00:00,8243185.673827704,7867515.888853974,8059824.525261266,14333959.346771376 
 01/04  13:00:00,7245432.832180678,6798795.803622094,6775949.403601514,12478755.353702782 
 01/04  14:00:00,6373919.475092096,5914323.088477159,5811471.469921604,11015879.646634715 
 01/04  15:00:00,5767134.424265448,5334588.210731089,5255784.640517001,9926337.206081944 
 01/04  16:00:00,5393265.089745899,4972759.3206264535,5025139.624640178,9156474.060770042 
 01/04  17:00:00,5258736.218523409,4856815.062237119,5004420.313197992,9172359.930965709 
 01/04  18:00:00,5527304.649538735,5148143.929194959,5366432.4765882455,10106008.663552498 
 01/04  19:00:00,5868326.913642727,5493132.198377258,5726015.738394314,10582111.855456429 
 01/04  20:00:00,6083009.495846261,5710932.515825792,5954668.778117556,10884180.176876653 
 01/04  21:00:00,6034919.239808616,5665043.802375424,5917151.300196697,10842433.425928645 
 01/04  22:00:00,6054622.0289642215,5685766.5980201345,5946686.654593421,10908412.282622894 
 01/04  23:00:00,5995257.94039375,5628318.912059248,5895375.166229607,10838799.428911308 
 01/04  24:00:00,5891703.859425724,5525023.153842116,5793995.539403203,10672092.355793737 
 01/05  01:00:00,6052798.956663773,5686925.851941526,5962905.173502874,10930027.350912543 
 01/05  02:00:00,6110153.331929007,5745739.726827671,6029280.065764611,11071195.41839646 
 01/05  03:00:00,6057616.12429914,5693221.428203586,5980586.991969567,11032238.459773246 
 01/05  04:00:00,6088063.358479362,5723853.3545887945,6016092.363724844,11112010.653770328 
 01/05  05:00:00,6079895.483947563,5716428.843459805,6011728.700291252,11109263.873024996 
 01/05  06:00:00,6053613.824887183,5690513.179728233,5987011.878117991,11067185.547146142 
 01/05  07:00:00,6051547.001331889,5688550.813624949,5986832.909845228,11071043.07672159 
 01/05  08:00:00,6082247.301892683,5718902.703504231,6019638.8774319235,11131189.938947959 
 01/05  09:00:00,6006347.427889004,5642788.0006482275,5943816.543480686,11020279.428764697 
 01/05  10:00:00,5853627.007718273,5487706.033451106,5782826.726165327,10773495.75202285 
 01/05  11:00:00,5625167.107004221,5249980.08716322,5524635.385661331,10383411.799067304 
 01/05  12:00:00,5157873.909880452,4769161.338981462,5013609.808190212,9629623.229968634 
 01/05  13:00:00,4723102.051718751,4328521.414809423,4554997.861341994,8902588.282398071 
 01/05  14:00:00,4276881.157815326,3870295.2323918343,4064451.717329926,8124939.214782919 
 01/05  15:00:00,3892634.1947670854,3482344.161874045,3666991.709514438,7629922.103166535 
 01/05  16:00:00,3665888.6559388023,3259671.5906252563,3459055.5220353375,7494583.201503938 
 01/05  17:00:00,3589320.894166717,3186821.046405712,3402707.337636373,7430054.972880329 
 01/05  18:00:00,4010869.9136176296,3620864.5206607343,3882116.6502883895,8190643.071582424 
 01/05  19:00:00,4422047.2722869,4035254.7366507105,4309442.841228934,8849491.048842324 
 01/05  20:00:00,4653420.2880360745,4269813.569686983,4555725.793341844,9288019.47103415 
 01/05  21:00:00,4834991.317870605,4453735.882254949,4748038.649920316,9594238.6714019 
 01/05  22:00:00,4884660.149077578,4504246.672115213,4798587.215737866,9598685.667011626 
 01/05  23:00:00,4894068.973010129,4512643.153495512,4801764.224808993,9475183.966768447 
 01/05  24:00:00,4916108.9213965945,4532144.010199554,4809304.246880246,9256266.174163481 
 01/06  01:00:00,4947711.747178913,4561903.812752757,4830171.1100563295,9134892.432662994 
 01/06  02:00:00,5045653.2590130465,4660362.04864255,4927844.242499727,9249795.191892218 
 01/06  03:00:00,5169405.885562876,4785180.657198714,5053842.155017772,9422112.600271188 
 01/06  04:00:00,5204010.829415207,4822971.1580305975,5099913.968384836,9629335.498113533 
 01/06  05:00:00,5219181.197004333,4839046.534156504,5118071.649011691,9651312.243401995 
 01/06  06:00:00,5277416.012764976,4896045.511061076,5168568.781814626,9614222.765438214 
 01/06  07:00:00,5242777.612405715,4862056.447570399,5135261.504469816,9585160.688551158 
 01/06  08:00:00,5260943.470729822,4880024.89887563,5153869.102337627,9625393.697348502 
 01/06  09:00:00,5249309.901924237,4868949.166318333,5142985.9402400125,9615820.948729653 
 01/06  10:00:00,5213253.804098636,4829531.400301018,5094037.453924007,9537320.410779322 
 01/06  11:00:00,5044412.523925138,4644566.246208785,4869932.448650276,9219437.366665175 
 01/06  12:00:00,4757373.091856379,4332233.276416231,4493207.245429606,8688570.477751313 
 01/06  13:00:00,4550689.2036416335,4102549.5340864873,4193449.9696561233,8253098.563443247 
 01/06  14:00:00,4350608.105154626,3885659.108656053,3896784.483797544,7802132.566589751 
 01/06  15:00:00,4236686.017681306,3778661.8517800854,3781536.1078263293,7519119.721583865 
 01/06  16:00:00,4296314.205229274,3846544.611429768,3928723.2824095255,7615492.530508047 
 01/06  17:00:00,4465014.930965867,4030799.6337929093,4177448.353040032,8055239.1394815305 
 01/06  18:00:00,4774150.451997502,4360817.722769509,4566633.354541277,8742160.072174536 
 01/06  19:00:00,5135950.086696273,4730362.037097078,4960634.474785747,9482423.25083968 
 01/06  20:00:00,5610448.146777197,5212872.577222541,5466431.506894231,10350234.82040426 
 01/06  21:00:00,5945734.298295395,5554464.966436589,5821345.238217675,10881478.186597515 
 01/06  22:00:00,6167435.300877434,5785985.949451543,6080554.374020909,11545890.858271208 
 01/06  23:00:00,6452136.3719638735,6079699.8054670915,6399235.143593725,12230801.835284228 
 01/06  24:00:00,6486335.963084117,6120891.270654902,6452516.430507151,12401974.012565555 
 01/07  01:00:00,6121029.035130876,5760873.45640718,6103047.055620177,12044284.342896126 
 01/07  02:00:00,6076325.326471838,5719377.797565013,6069640.546239873,12045312.713251008 
 01/07  03:00:00,6147414.665547033,5794709.144555303,6152534.158620119,12193188.872712161 
 01/07  04:00:00,6109266.400353486,5758527.760715207,6118134.954064466,12099396.062515669 
 01/07  05:00:00,6151459.791422439,5801386.373604415,6157958.884641124,12039476.956365857 
 01/07  06:00:00,6218303.598329917,5869448.417459189,6225224.12335032,12076324.056415463 
 01/07  07:00:00,6155146.92471216,5807235.451697813,6159780.174634471,11896606.809516035 
 01/07  08:00:00,6017118.698132975,5667805.458810506,6011345.327178362,11545185.873931542 
 01/07  09:00:00,6029874.663376769,5679168.899310006,6013835.012581186,11404022.826339865 
 01/07  10:00:00,5874784.8944739355,5522110.568839782,5837182.134789786,11056590.40038791 
 01/07  11:00:00,5208856.713539801,4848201.82797661,5061003.802102442,9847436.24609702 
 01/07  12:00:00,4345933.506441063,3941575.447512018,3937794.1672288855,8079533.386764244 
 01/07  13:00:00,3624651.176416862,3168158.870306589,3026236.295034157,6627736.101905989 
 01/07  14:00:00,3131524.4803070007,2662873.270330509,2324323.793402342,5447508.109529899 
 01/07  15:00:00,2837987.258664894,2432371.8273586635,2103255.542110106,4640803.213704905 
 01/07  16:00:00,2845585.045513697,2447911.673993332,2401192.440873118,4728583.541564698 
 01/07  17:00:00,3085799.287145661,2674901.23306043,2735945.326164169,5604457.980902849 
 01/07  18:00:00,3504454.4091460155,3089065.349865361,3199544.751831818,6558255.793235021 
 01/07  19:00:00,3822713.5831543403,3409597.036927077,3544575.6442707484,7117960.707636564 
 01/07  20:00:00,3979358.0413846406,3566307.345241984,3711110.3833487434,7254271.375314786 
 01/07  21:00:00,3854704.3383075306,3442759.465396441,3600396.3830474685,7174693.219054586 
 01/07  22:00:00,3683522.5782212717,3274147.793050215,3452392.05638046,7149073.729388089 
 01/07  23:00:00,3664828.0546442736,3255530.3763396367,3442206.605175188,7141864.33013727 
 01/07  24:00:00,3808525.240333924,3398582.723595432,3589648.6416875417,7247750.007439434 
 01/08  01:00:00,3801366.962125937,3389967.765773463,3575447.237400105,7047280.447884709 
 01/08  02:00:00,3755004.689637239,3342172.7501843115,3525241.379763186,6892650.991801066 
 01/08  03:00:00,3747035.4977848856,3334243.5001468947,3520111.14261619,6874729.055861269 
 01/08  04:00:00,3750471.064224384,3337633.471864315,3525507.98491676,6863611.062465864 
 01/08  05:00:00,3806473.02268931,3393607.2464052346,3583424.5815700246,6926229.239147247 
 01/08  06:00:00,3935070.5053844317,3523464.1786335288,3720691.2806816297,7179565.889411623 
 01/08  07:00:00,4108998.6438906044,3698571.7824117,3900904.8226778517,7429928.099785319 
 01/08  08:00:00,4186026.9608224453,3775844.635385853,3977091.5236100405,7482941.164434668 
 01/08  09:00:00,4302019.657658073,3890144.233919815,4089670.070839979,7632628.599222019 
 01/08  10:00:00,4475641.237392632,4063267.955718812,4259060.450281772,7861468.019505111 
 01/08  11:00:00,4227915.586400619,3816477.585801166,3998114.416922742,7561421.271653233 
 01/08  12:00:00,3803319.5467956304,3379643.27685751,3511908.2663774504,6882572.193865692 
 01/08  13:00:00,3485456.8263045545,3054039.5402758704,3154443.6867961064,6440475.640080081 
 01/08  14:00:00,3318644.100680899,2879829.3476638836,2925921.80270599,6068241.807932162 
 01/08  15:00:00,3174894.843360519,2734757.712993879,2724630.7566962177,5612111.471378852 
 01/08  16:00:00,3284855.111179859,2846893.413643458,2946222.2164511303,6016708.494505564 
 01/08  17:00:00,3340438.5503718155,2908326.212755386,3034317.3964391015,6060583.039171082 
 01/08  18:00:00,3470171.8401348963,3044621.6433281153,3210758.674438455,6487394.765233634 
 01/08  19:00:00,3566867.42650795,3142417.9445987516,3315300.141841255,6611658.765912984 
 01/08  20:00:00,3751011.995373401,3326960.6814136077,3500565.1873496724,6783894.0006956495 
 01/08  21:00:00,3991891.1791069065,3569821.2609898658,3750090.0313988896,7133116.100369772 
 01/08  22:00:00,4149628.4765875638,3731979.5538898977,3927357.6875873725,7537839.7654551845 
 01/08  23:00:00,4265677.216842417,3852217.1873598807,4062572.088052271,7877106.398516423 
 01/08  24:00:00,4430886.831668929,4020100.7745670658,4237922.602341377,8147829.66150028 
 01/09  01:00:00,4534862.097846015,4129678.3614645596,4365650.003491867,8542791.451373558 
 01/09  02:00:00,4697647.144283706,4301082.4299613945,4567229.787132835,9207967.668556279 
 01/09  03:00:00,5317887.681457825,4930079.397442986,5222459.358535259,10346357.442725433 
 01/09  04:00:00,5926003.916618477,5546761.617548606,5859994.0666510975,11383303.021017605 
 01/09  05:00:00,6399989.3771868935,6032684.198265979,6378902.206334241,12475545.861376641 
 01/09  06:00:00,7030215.183974286,6676464.548672171,7058871.393518307,13802014.211341381 
 01/09  07:00:00,7535679.264608967,7193113.089612024,7600319.07098912,14769843.48127938 
 01/09  08:00:00,7745726.430844637,7409163.984561643,7824645.054984685,15057616.253473785 
 01/09  09:00:00,7844399.552040169,7507518.81589118,7903422.069383134,14763209.802300088 
 01/09  10:00:00,7690459.801634727,7347975.278594476,7705740.81317235,14083097.174410088 
 01/09  11:00:00,6975938.549604686,6619433.052456083,6897936.262983415,12835500.542980064 
 01/09  12:00:00,6124162.665241681,5724811.0507015,5805914.514477779,11410793.738544302 
 01/09  13:00:00,5469473.078143914,5005303.382102687,4886889.233079115,10150236.622582857 
 01/09  14:00:00,5140505.3591536535,4696409.647999334,4588244.91481311,9438273.640897885 
 01/09  15:00:00,5577175.742856832,5176818.041410351,5111155.694382904,9843411.417982217 
 01/09  16:00:00,6756788.888994284,6367718.908013462,6561488.751856163,11927393.459342163 
 01/09  17:00:00,6247442.294711135,5876270.123550462,6083483.829315752,11150215.034523442 
 01/09  18:00:00,6409808.127434866,6048524.865983322,6321516.874572898,12108842.172079986 
 01/09  19:00:00,6685135.92712405,6331725.755382104,6632871.20711249,12728340.64311649 
 01/09  20:00:00,6961325.558087092,6614050.647116307,6932561.428379539,13183715.579039257 
 01/09  21:00:00,7229287.4085870255,6888018.963494151,7223537.619522101,13651935.747282837 
 01/09  22:00:00,7278027.810324473,6941572.444821119,7289223.35441106,13776826.814819753 
 01/09  23:00:00,7292006.6817599395,6956473.755102157,7303142.2033526525,13626581.329313934 
 01/09  24:00:00,7444606.967155902,7111586.578551091,7459449.838203354,13751645.724883659 
 01/10  01:00:00,7591939.36231133,7261157.307520483,7611378.12967865,13881322.163413426 
 01/10  02:00:00,7704107.784682899,7375891.535338998,7727444.966338922,13994113.199346466 
 01/10  03:00:00,7781552.06593901,7455998.426888542,7810132.802122822,14067429.511635795 
 01/10  04:00:00,7986319.7888821885,7662948.912762701,8016582.251101403,14268413.29310758 
 01/10  05:00:00,8198347.413455592,7878648.336208751,8237505.7217666665,14587087.627845433 
 01/10  06:00:00,8383434.246837325,8070145.569183615,8445898.17017647,15095963.341332719 
 01/10  07:00:00,8795485.258204123,8489450.944035258,8886408.991230983,15937000.72351937 
 01/10  08:00:00,8826108.414376898,8519503.753377726,8910642.63747909,15797422.035132626 
 01/10  09:00:00,9306562.46265297,8997445.775032809,9382165.827733302,16312047.035561591 
 01/10  10:00:00,9685810.491061034,9376861.557974424,9761443.91164133,17169651.77280637 
 01/10  11:00:00,8672982.954904163,8335376.641826766,8613672.620229937,15906750.524142895 
 01/10  12:00:00,7324640.391169475,6926588.197854435,6986833.299672006,13718627.431381216 
 01/10  13:00:00,6440658.648706748,5947601.392495754,5730772.2663515415,11587517.266804632 
 01/10  14:00:00,6000111.483676752,5492088.130069023,5004420.959046634,9983931.02170498 
 01/10  15:00:00,5794958.942109844,5394076.940341404,4958516.981701938,9690557.436181527 
 01/10  16:00:00,5782633.017069181,5398142.130943668,5414825.758441889,10603498.074595327 
 01/10  17:00:00,5928704.874787148,5545471.619796251,5683893.850128613,11089339.702428559 
 01/10  18:00:00,6215256.6821280345,5843688.395824138,6031990.477081107,11400161.820807923 
 01/10  19:00:00,6451535.000839755,6082631.339664152,6286336.699253757,11608871.264554605 
 01/10  20:00:00,6663334.1373485355,6298514.20985336,6520374.838567089,11899753.392441262 
 01/10  21:00:00,6784403.558481437,6422942.667024038,6659057.445595623,12066877.389764428 
 01/10  22:00:00,6927344.258377513,6569564.755360174,6819293.55012545,12256580.141846534 
 01/10  23:00:00,7047774.165526051,6692859.867516583,6952560.642674261,12422374.959962022 
 01/10  24:00:00,6987385.142814234,6635686.430729657,6905839.750949876,12366018.559627082 
 01/11  01:00:00,7300736.631478223,6954770.721765254,7246630.110234827,12999695.1341696 
 01/11  02:00:00,7628075.825949715,7287127.235255934,7591885.1351739885,13494716.398856439 
 01/11  03:00:00,7837439.454996107,7498191.700269497,7805070.69872991,13695651.387949198 
 01/11  04:00:00,7780589.854757361,7444727.533447998,7757900.081782017,13648317.84458312 
 01/11  05:00:00,7671483.813982207,7336342.9912037095,7653351.27708056,13520984.253225315 
 01/11  06:00:00,8051697.422089421,7720203.814450435,8046486.95888688,14087682.452772748 
 01/11  07:00:00,8189850.3651033705,7862715.525328964,8194844.949034439,14298531.849658879 
 01/11  08:00:00,8206513.398074044,7881091.726952002,8215318.6018145345,14314652.726935335 
 01/11  09:00:00,8302952.285122543,7982131.012716917,8326098.322710792,14605293.366292749 
 01/11  10:00:00,7932664.594210504,7609051.186936482,7941956.103279984,14150614.435312305 
 01/11  11:00:00,7100656.584955437,6757533.515595703,7027392.230813905,12661348.209104672 
 01/11  12:00:00,6482086.968911001,6118588.950539231,6332668.988739801,11550222.626404881 
 01/11  13:00:00,6171576.77336511,5795433.396789439,5997687.796280625,11093861.25929199 
 01/11  14:00:00,6351029.93110542,5983724.022269475,6225414.518165196,11297710.926324822 
 01/11  15:00:00,6659847.036974733,6295416.373025678,6545591.2606406165,11559345.376997469 
 01/11  16:00:00,6091352.180157707,5702873.887885026,5906125.096185835,10859172.845485853 
 01/11  17:00:00,5808718.53372018,5424294.447101721,5638372.283936159,10311464.414724214 
 01/11  18:00:00,6163794.582520219,5801882.528110635,6076690.688801237,11120496.853072824 
 01/11  19:00:00,6543416.479603698,6196713.42943922,6522536.221851847,12368265.91350718 
 01/11  20:00:00,7055332.560712218,6724283.976312874,7103570.651893688,13839787.817165356 
 01/11  21:00:00,7566902.411645947,7244703.6191833755,7649768.737899289,14815158.435474519 
 01/11  22:00:00,7744942.115934816,7427246.621940358,7844579.516296972,15135243.552854216 
 01/11  23:00:00,8012377.112409147,7698623.460269571,8128229.509899292,15577800.633364663 
 01/11  24:00:00,8765237.779149849,8452052.602312814,8874601.348638799,16277413.870613553 
 01/12  01:00:00,9363598.359845128,9056927.250064766,9483583.714043438,17066467.370968677 
 01/12  02:00:00,9356550.427393816,9061497.422749693,9515052.758735564,17496915.833655346 
 01/12  03:00:00,9694340.706716068,9407833.944054961,9881893.75771996,18221027.404172417 
 01/12  04:00:00,10038374.112844706,9756688.761682693,10232659.199168403,18593319.946445998 
 01/12  05:00:00,10091331.98844235,9805270.76337846,10253379.217948554,18103463.357080806 
 01/12  06:00:00,9997712.563224826,9709110.887312133,10136505.122835094,17615683.958902366 
 01/12  07:00:00,10008412.771662593,9729088.628453745,10178624.187179869,18042623.858556878 
 01/12  08:00:00,9995481.381405255,9724110.29467018,10187377.804155238,18236293.051037885 
 01/12  09:00:00,9745798.327917349,9468201.723438483,9901273.383960482,17389576.13766049 
 01/12  10:00:00,9306846.418493144,9020264.45533562,9417123.721877657,16360614.715552967 
 01/12  11:00:00,8440066.671222653,8140149.445212885,8494774.266300807,15134120.576640323 
 01/12  12:00:00,7150230.985749288,6820199.965473308,7084771.32707162,12995174.19391184 
 01/12  13:00:00,6055621.788387455,5697050.701854573,5885387.244243123,11041652.99301938 
 01/12  14:00:00,5361328.062407724,4989739.526620692,5134931.608344041,9857314.307782652 
 01/12  15:00:00,4996729.024304307,4626982.068859443,4789568.3852485325,9240697.18825538 
 01/12  16:00:00,4842057.420253085,4467220.175365407,4638473.976956499,8839182.079950025 
 01/12  17:00:00,5002985.195917383,4632463.304032165,4838837.209594915,9025573.093166254 
 01/12  18:00:00,5411958.219420361,5051294.437490499,5305227.765404192,9873517.281705968 
 01/12  19:00:00,5831675.768434562,5472892.13177326,5739607.14358266,10508685.144857477 
 01/12  20:00:00,6097719.103148438,5740592.36077851,6015060.59570655,10914866.67021067 
 01/12  21:00:00,6289107.914125594,5933321.169990928,6213699.946795269,11203399.161564318 
 01/12  22:00:00,6534115.3857662445,6180433.024275871,6468047.883038712,11587985.890151639 
 01/12  23:00:00,6717012.8231306635,6365728.095277919,6660285.842721224,11893511.936227802 
 01/12  24:00:00,6883071.068283465,6533870.552323982,6832549.947517494,12124871.655923825 
 01/13  01:00:00,6946629.321124203,6599170.339841524,6898968.447026951,12193615.473202553 
 01/13  02:00:00,6969568.936620245,6623102.474402535,6924521.18249111,12234672.363974627 
 01/13  03:00:00,6941290.328363055,6596290.971429164,6899282.662887534,12200371.834917312 
 01/13  04:00:00,6831012.6346766455,6487178.17686334,6789869.752491115,12037825.864390448 
 01/13  05:00:00,6718761.562814469,6374441.396863255,6675853.347453051,11866643.033575892 
 01/13  06:00:00,6788343.513948215,6439344.896836463,6730324.233593991,11842743.112650534 
 01/13  07:00:00,6837774.782453696,6488074.180313103,6773693.647120479,11833440.84802392 
 01/13  08:00:00,6649672.105451675,6304343.891999394,6595448.777188194,11608779.310982041 
 01/13  09:00:00,6467940.9318968095,6121541.798202731,6409091.538371167,11329486.946653927 
 01/13  10:00:00,6403078.758684986,6054883.750010189,6336011.099056359,11214549.968165647 
 01/13  11:00:00,6259926.731127845,5906096.774434942,6166985.848174164,10974622.927800398 
 01/13  12:00:00,5799526.614525027,5432698.699868637,5657029.530519671,10382871.7859982 
