Time,BATIMENT0000000240877159_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240877159_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240877159_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240877159_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240877159_PART0_F0_DWELLING_0::Des Latent Heat Load [W],BATIMENT0000000240877159_PART0_F0_DWELLING_0::Des Latent Cool Load [W],BATIMENT0000000240877159_PART0_F0_DWELLING_0::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240877159_PART0_F0_DWELLING_0::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240877159_PART0_F0_DWELLING_0::Des Heat Load No DOAS [W],BATIMENT0000000240877159_PART0_F0_DWELLING_0::Des Sens Cool Load No DOAS [W],BATIMENT0000000240877159_PART0_F0_DWELLING_0::Des Latent Heat Load No DOAS [W],BATIMENT0000000240877159_PART0_F0_DWELLING_0::Des Latent Cool Load No DOAS [W],BATIMENT0000000240877159_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240877159_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240877159_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240877159_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],BATIMENT0000000240877159_PART0_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240877159_PART0_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240877159_PART0_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240877159_PART0_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240877159_PART0_F0_DWELLING_1::Des Latent Heat Load [W],BATIMENT0000000240877159_PART0_F0_DWELLING_1::Des Latent Cool Load [W],BATIMENT0000000240877159_PART0_F0_DWELLING_1::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240877159_PART0_F0_DWELLING_1::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240877159_PART0_F0_DWELLING_1::Des Heat Load No DOAS [W],BATIMENT0000000240877159_PART0_F0_DWELLING_1::Des Sens Cool Load No DOAS [W],BATIMENT0000000240877159_PART0_F0_DWELLING_1::Des Latent Heat Load No DOAS [W],BATIMENT0000000240877159_PART0_F0_DWELLING_1::Des Latent Cool Load No DOAS [W],BATIMENT0000000240877159_PART0_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240877159_PART0_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240877159_PART0_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240877159_PART0_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
01:50:00,2.680230E+03,0.000000E+00,8.759847E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999467E+01,4.585387E+01,2.648974E+01,5.637140E+01,2.626413E+03,0.000000E+00,8.583953E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999466E+01,4.572449E+01,2.668718E+01,5.572138E+01
02:00:00,2.690529E+03,0.000000E+00,8.793506E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999466E+01,4.586473E+01,2.634766E+01,5.713405E+01,2.638628E+03,0.000000E+00,8.623873E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999465E+01,4.574079E+01,2.654136E+01,5.648701E+01
02:10:00,2.700866E+03,0.000000E+00,8.827288E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999465E+01,4.587474E+01,2.620622E+01,5.788941E+01,2.650824E+03,0.000000E+00,8.663732E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999464E+01,4.575598E+01,2.639625E+01,5.724551E+01
02:20:00,2.711393E+03,0.000000E+00,8.861690E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999464E+01,4.588559E+01,2.607131E+01,5.861184E+01,2.663149E+03,0.000000E+00,8.704010E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999463E+01,4.577176E+01,2.625775E+01,5.797157E+01
02:30:00,2.722061E+03,0.000000E+00,8.896557E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999463E+01,4.589796E+01,2.594358E+01,5.929546E+01,2.675552E+03,0.000000E+00,8.744547E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999462E+01,4.578887E+01,2.612649E+01,5.865935E+01
02:40:00,2.732885E+03,0.000000E+00,8.931930E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999462E+01,4.591163E+01,2.582033E+01,5.994867E+01,2.688051E+03,0.000000E+00,8.785394E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999461E+01,4.580709E+01,2.599977E+01,5.931713E+01
02:50:00,2.743869E+03,0.000000E+00,8.967824E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999461E+01,4.592608E+01,2.569933E+01,6.057985E+01,2.700650E+03,0.000000E+00,8.826569E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999460E+01,4.582592E+01,2.587535E+01,5.995315E+01
03:00:00,2.755016E+03,0.000000E+00,9.004255E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999460E+01,4.594089E+01,2.557960E+01,6.119334E+01,2.713357E+03,0.000000E+00,8.868096E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999459E+01,4.584491E+01,2.575228E+01,6.057167E+01
03:10:00,2.765484E+03,0.000000E+00,9.038463E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999459E+01,4.595577E+01,2.546092E+01,6.179081E+01,2.725330E+03,0.000000E+00,8.907224E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999459E+01,4.586381E+01,2.563033E+01,6.117432E+01
03:20:00,2.775161E+03,0.000000E+00,9.070088E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999459E+01,4.596903E+01,2.534388E+01,6.237647E+01,2.736461E+03,0.000000E+00,8.943602E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999458E+01,4.588091E+01,2.551010E+01,6.176525E+01
03:30:00,2.784067E+03,0.000000E+00,9.099195E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999459E+01,4.597991E+01,2.522856E+01,6.295394E+01,2.746772E+03,0.000000E+00,8.977301E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999458E+01,4.589543E+01,2.539166E+01,6.234805E+01
03:40:00,2.792199E+03,0.000000E+00,9.125769E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999459E+01,4.598866E+01,2.511463E+01,6.352573E+01,2.756261E+03,0.000000E+00,9.008310E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999458E+01,4.590766E+01,2.527467E+01,6.292519E+01
03:50:00,2.799554E+03,0.000000E+00,9.149806E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999458E+01,4.599587E+01,2.500182E+01,6.409298E+01,2.764927E+03,0.000000E+00,9.036633E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999458E+01,4.591817E+01,2.515887E+01,6.349780E+01
04:00:00,2.806132E+03,0.000000E+00,9.171304E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999458E+01,4.600203E+01,2.488998E+01,6.465602E+01,2.772771E+03,0.000000E+00,9.062270E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999457E+01,4.592747E+01,2.504411E+01,6.406621E+01
04:10:00,2.812827E+03,0.000000E+00,9.193187E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999457E+01,4.600746E+01,2.477908E+01,6.521488E+01,2.780688E+03,0.000000E+00,9.088144E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999457E+01,4.593590E+01,2.493035E+01,6.463044E+01
04:20:00,2.819755E+03,0.000000E+00,9.215827E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999456E+01,4.601311E+01,2.467179E+01,6.575515E+01,2.788792E+03,0.000000E+00,9.114626E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999456E+01,4.594442E+01,2.482024E+01,6.517627E+01
04:30:00,2.826899E+03,0.000000E+00,9.239174E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999455E+01,4.601943E+01,2.456837E+01,6.627328E+01,2.797067E+03,0.000000E+00,9.141672E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999455E+01,4.595349E+01,2.471405E+01,6.570018E+01
04:40:00,2.834269E+03,0.000000E+00,9.263257E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999455E+01,4.602633E+01,2.446784E+01,6.677245E+01,2.805525E+03,0.000000E+00,9.169313E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999454E+01,4.596303E+01,2.461081E+01,6.620528E+01
04:50:00,2.841868E+03,0.000000E+00,9.288091E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999454E+01,4.603357E+01,2.436904E+01,6.725765E+01,2.814172E+03,0.000000E+00,9.197571E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999453E+01,4.597280E+01,2.450934E+01,6.669651E+01
05:00:00,2.849702E+03,0.000000E+00,9.313693E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999453E+01,4.604095E+01,2.427134E+01,6.773188E+01,2.823014E+03,0.000000E+00,9.226466E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999452E+01,4.598260E+01,2.440902E+01,6.717683E+01
05:10:00,2.857572E+03,0.000000E+00,9.339414E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999452E+01,4.604832E+01,2.417463E+01,6.819613E+01,2.831854E+03,0.000000E+00,9.255357E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999452E+01,4.599230E+01,2.430974E+01,6.764721E+01
05:20:00,2.865459E+03,0.000000E+00,9.365189E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999452E+01,4.605576E+01,2.407951E+01,6.864532E+01,2.840676E+03,0.000000E+00,9.284187E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999451E+01,4.600198E+01,2.421209E+01,6.810266E+01
05:30:00,2.873371E+03,0.000000E+00,9.391042E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999451E+01,4.606330E+01,2.398604E+01,6.907776E+01,2.849487E+03,0.000000E+00,9.312982E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999450E+01,4.601166E+01,2.411612E+01,6.854149E+01
05:40:00,2.881308E+03,0.000000E+00,9.416981E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999450E+01,4.607089E+01,2.389395E+01,6.949441E+01,2.858291E+03,0.000000E+00,9.341754E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999449E+01,4.602132E+01,2.402157E+01,6.896467E+01
05:50:00,2.889274E+03,0.000000E+00,9.443016E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999449E+01,4.607848E+01,2.380302E+01,6.989676E+01,2.867092E+03,0.000000E+00,9.370517E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999449E+01,4.603088E+01,2.392822E+01,6.937363E+01
06:00:00,2.897272E+03,0.000000E+00,9.469154E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999448E+01,4.608600E+01,2.371315E+01,7.028591E+01,2.875894E+03,0.000000E+00,9.399282E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999448E+01,4.604030E+01,2.383595E+01,6.976949E+01
06:10:00,2.905024E+03,0.000000E+00,9.494487E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999448E+01,4.609342E+01,2.362504E+01,7.065948E+01,2.884415E+03,0.000000E+00,9.427128E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999447E+01,4.604954E+01,2.374547E+01,7.014991E+01
06:20:00,2.912585E+03,0.000000E+00,9.519195E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999447E+01,4.610016E+01,2.354031E+01,7.101956E+01,2.892721E+03,0.000000E+00,9.454273E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999447E+01,4.605800E+01,2.365841E+01,7.051689E+01
06:30:00,2.919890E+03,0.000000E+00,9.543068E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999447E+01,4.610617E+01,2.345882E+01,7.137209E+01,2.900741E+03,0.000000E+00,9.480482E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999446E+01,4.606567E+01,2.357463E+01,7.087631E+01
06:40:00,2.926955E+03,0.000000E+00,9.566156E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999446E+01,4.611146E+01,2.337961E+01,7.172275E+01,2.908494E+03,0.000000E+00,9.505819E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999446E+01,4.607255E+01,2.349317E+01,7.123381E+01
