building_id,district,outcome_before,outcome_after,whole_before,whole_after,n_zones_before,n_zones_after,dwellings_after,floor_area_before,floor_area_after,area_delta_pct
relation/12743488,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,15,15,3,1017.5016,1017.4539,-0.004688
relation/12765477,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,22,22,5,2203.5752,2203.8142,0.010846
relation/12765478,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,34,34,6,2425.9186,2426.1065,0.007746
relation/12771675,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,12,12,4,673.8979,673.9426,0.006633
relation/12771676,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,5,5,2,432.4467,432.4685,0.005041
relation/12794755,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,7,7,2,2259.3841,2259.5842,0.008856
relation/12800463,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,5,5,1,1366.1814,1366.1814,0.0
relation/12800464,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,5,5,1,1524.5775,1524.5775,0.0
relation/12800465,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,5,5,1,1216.0988,1216.0988,0.0
relation/12803889,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,45,45,12,2240.1049,2240.6019,0.022186
relation/12803902,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,4,4,1,1306.9312,1306.9312,0.0
relation/12818819,ES-MAD-BERRUGUETE,NOT_PRESENT,FALLBACK_PENDING_LAYOUT,NA,Y,,4,1,,1944.9748,
relation/12837455,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,6,6,2,594.7239,594.8182,0.015856
relation/12837456,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,NOT_PRESENT,N,NA,8,,,440.4498,,
relation/12837457,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,1,1,1,347.9034,347.9966,0.026789
relation/12863111,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,41,41,9,3017.853,3017.835,-0.000596
relation/12867469,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,7,7,7,103.5984,103.5892,-0.00888
relation/12876435,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,18,18,4,886.5066,886.5201,0.001523
relation/12876436,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,1,1,1,73.194,73.2009,0.009427
relation/12876437,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,NOT_PRESENT,N,NA,7,,,205.1287,,
relation/12877779,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,3,3,1,3790.1006,3790.1006,0.0
relation/12877780,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,8,8,2,461.9157,461.9217,0.001299
relation/12882209,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,DWELLING_LAYOUT_EMITTED,Y,N,3,30,10,1480.5168,1480.5306,0.000932
relation/12882211,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,NOT_PRESENT,N,NA,7,,,498.0225,,
relation/12891866,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,11,11,3,1038.7004,1038.8171,0.011235
relation/12891867,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,4,4,2,177.4563,177.4587,0.001352
relation/12891868,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,1,1,1,106.4377,106.4252,-0.011744
relation/12931517,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,1,1,1,193.4707,193.4596,-0.005737
relation/12931518,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,10,10,3,890.6564,890.6666,0.001145
relation/12993356,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,4,4,1,1341.3287,1341.3287,0.0
relation/13005466,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,1,1,1,438.7269,438.7882,0.013972
relation/13033799,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,6,6,2,705.2307,705.2356,0.000695
relation/13033800,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,4,4,2,416.5561,416.5954,0.009435
relation/13033801,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,FALLBACK_PENDING_LAYOUT,N,Y,28,4,1,1276.3581,1276.3487,-0.000736
relation/13113579,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,4,4,1,297.1004,297.1004,0.0
relation/13113580,ES-MAD-BERRUGUETE,NOT_PRESENT,DWELLING_LAYOUT_EMITTED,NA,N,,15,5,,1047.6319,
relation/13113581,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,2,2,1,535.7667,535.7667,0.0
relation/13146436,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,N,N,3,3,1,224.2575,224.282,0.010925
relation/13146437,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,22,22,6,3778.1501,3778.118,-0.00085
relation/13146438,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,9,9,3,499.6591,499.6591,0.0
relation/13160790,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,10,10,4,1274.8757,1274.855,-0.001624
relation/13160791,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,3,3,1,1697.2898,1697.2898,0.0
relation/13255968,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,4,4,1,1134.6895,1134.6895,0.0
relation/13263924,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,13,13,7,547.5113,547.4172,-0.017187
relation/13263925,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,4,4,2,211.9523,211.9485,-0.001793
relation/13263926,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,1,1,1,308.6972,308.6972,0.0
relation/13277439,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,8,8,2,789.3137,789.3686,0.006955
relation/13296657,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,30,30,6,5568.376,5568.7146,0.006081
relation/13303818,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,7,7,2,657.5256,657.6183,0.014098
relation/13306447,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,6,6,2,1390.4694,1390.4552,-0.001021
relation/13306448,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,7,7,2,1405.8081,1405.8081,0.0
relation/13307655,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,4,4,1,900.5731,900.5731,0.0
relation/13307656,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,2,2,2,158.9672,158.9899,0.01428
relation/13340529,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,N,N,3,3,1,816.3505,816.3765,0.003185
relation/13340530,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,4,4,2,828.3943,828.4073,0.001569
relation/13380999,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,N,N,4,8,2,484.777,478.7221,-1.249007
relation/13381262,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,7,7,3,662.1695,662.0514,-0.017835
relation/13381287,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,4,4,2,602.7251,603.0505,0.053988
relation/13381288,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,7,7,2,801.0354,801.0306,-0.000599
relation/13430481,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,NOT_PRESENT,N,NA,6,,,280.7415,,
relation/13430482,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,1,1,1,157.1206,157.0195,-0.064345
relation/3730743,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,5,5,1,9343.258,9343.258,0.0
relation/4154504,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,1,1,1,143.8475,143.8475,0.0
relation/4154505,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,24,24,6,1007.8127,1007.8024,-0.001022
relation/4154506,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,25,25,5,1430.1151,1430.2559,0.009845
relation/4154554,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,30,30,6,1428.1179,1428.1179,0.0
relation/4154555,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,14,14,7,614.3335,614.372,0.006267
relation/4154596,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,12,12,3,960.9849,960.9781,-0.000708
relation/4164892,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,FALLBACK_PENDING_LAYOUT,N,Y,18,4,1,841.0064,841.0197,0.001581
relation/4164893,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,41,41,11,2673.6583,2674.3065,0.024244
relation/4164894,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,4,4,1,4573.768,4573.768,0.0
relation/4164895,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,24,24,6,1737.9033,1737.8207,-0.004753
relation/4164961,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,6,6,2,596.4557,596.4866,0.005181
relation/4164962,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,10,10,4,755.3533,755.361,0.001019
relation/4164982,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,1,1,1,409.4702,409.4702,0.0
relation/4164983,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,3,3,1,994.9023,994.9023,0.0
relation/4165178,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,17,17,3,4997.4347,4996.6631,-0.01544
relation/4165179,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,11,11,6,415.0415,415.0235,-0.004337
relation/4165180,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,3,3,1,1096.7644,1096.7644,0.0
relation/4165181,ES-MAD-BERRUGUETE,NOT_PRESENT,DWELLING_LAYOUT_EMITTED,NA,N,,14,4,,1644.8765,
relation/4165182,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,20,20,4,2215.7423,2216.1547,0.018612
relation/4169236,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,4,4,1,1774.0043,1774.0043,0.0
relation/4172529,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,20,20,4,1883.8738,1883.8532,-0.001093
relation/4172530,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,6,6,1,2287.3232,2287.3232,0.0
relation/4172733,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,N,N,6,6,1,1388.1208,1388.549,0.030847
relation/4172891,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,11,11,4,880.5307,880.4504,-0.00912
relation/4172892,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,15,15,3,1587.8588,1587.8896,0.00194
relation/4179135,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,2,2,1,1259.665,1259.665,0.0
relation/4466638,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,3,3,1,1725.0084,1725.0084,0.0
relation/4495683,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,29,29,8,1426.1832,1426.2476,0.004516
relation/4495684,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,5,5,1,1481.2882,1481.2882,0.0
relation/4495685,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,4,4,1,1754.9213,1754.9213,0.0
relation/4678507,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,7,7,1,3821.1444,3821.1444,0.0
relation/4678509,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,7,7,1,3104.2903,3104.2903,0.0
relation/4835799,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,15,15,3,1417.2568,1416.7411,-0.036387
relation/4835800,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,5,5,3,324.2331,324.2264,-0.002066
relation/4835801,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,5,5,1,2756.1793,2756.1793,0.0
relation/5662801,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,39,39,8,2460.9455,2461.3919,0.018139
relation/5662802,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,NOT_PRESENT,N,NA,21,,,1036.0902,,
relation/5662803,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,4,4,1,1270.086,1270.086,0.0
relation/5808693,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,7,7,1,3612.3294,3612.3294,0.0
relation/5808694,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,8,8,3,511.0456,511.052,0.001252
relation/5808695,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,12,12,3,831.5538,831.5053,-0.005832
relation/5808696,ES-MAD-BERRUGUETE,NOT_PRESENT,DWELLING_LAYOUT_EMITTED,NA,N,,7,3,,878.4292,
relation/5808697,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,4,4,1,912.8219,912.8219,0.0
relation/5808698,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,6,6,2,796.46,796.46,0.0
relation/6382787,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,33,33,5,3416.36,3416.355,-0.000146
way/100704656,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,N,N,4,12,3,1252.1821,1252.7899,0.048539
way/100704671,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,N,N,6,60,10,12997.4018,12996.6465,-0.005811
way/100704677,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,N,N,7,14,2,1550.8051,1551.0043,0.012845
way/100704682,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,N,N,3,10,4,2063.3643,2063.3816,0.000838
way/100704705,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,N,N,4,46,12,5799.067,5798.8524,-0.003701
way/100704712,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,3,3,1,241.7195,241.7195,0.0
way/100704723,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,N,N,4,32,8,1228.3206,1227.6522,-0.054416
way/100704738,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,N,N,4,13,4,683.1174,683.0609,-0.008271
way/100704741,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,N,N,3,10,4,1088.6802,1088.7505,0.006457
way/1237260791,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,N,N,7,7,1,6490.1861,6490.1861,0.0
way/133979799,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,N,N,6,21,4,1837.6266,1838.6241,0.054282
way/1548061693,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,20,20,4,2102.3019,2102.3019,0.0
way/195286070,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,N,N,9,66,8,18923.7255,18928.1085,0.023161
way/195286075,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,2,2,1,151.4034,151.4034,0.0
way/198082036,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,N,N,5,17,4,1029.3088,1028.6823,-0.060866
way/198082054,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,32,32,5,3386.5534,3386.5179,-0.001048
way/198082056,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,N,N,2,7,4,566.9615,566.8955,-0.011641
way/224012143,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,14,14,3,1221.1764,1221.1875,0.000909
way/232618736,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,N,N,7,18,3,2318.9085,2319.0646,0.006732
way/277649994,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,N,N,4,20,5,757.2745,757.0671,-0.027388
way/277649996,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,16,16,4,743.3193,743.3579,0.005193
