Date/Time,BATIMENT0000000240877101_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877101_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877101_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240877101_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 01/02  11:00:00,4140119.6089541805,3295740.5993775995,3547093.976005737,6996308.297727621 
 01/02  12:00:00,3607413.110019601,2723241.5250709397,2741598.123789466,5622377.114162417 
 01/02  13:00:00,3121676.433077894,2195196.805197551,1985495.505257085,4505260.073077873 
 01/02  14:00:00,3265929.872030346,2340230.9607748995,2392416.0352550102,5394984.052578684 
 01/02  15:00:00,3856890.418626494,2958841.0604120814,3136866.4175850456,6575026.808855951 
 01/02  16:00:00,4467775.700674214,3603256.481037318,3851856.875950823,7675180.372518071 
 01/02  17:00:00,4946853.152012392,4115160.6865323214,4423053.14411821,8568108.017172212 
 01/02  18:00:00,6314271.145033723,5520797.080431777,5874916.237770752,10590939.122190818 
 01/02  19:00:00,6886498.600525195,6113129.718484957,6479851.016074996,11333151.334558064 
 01/02  20:00:00,7088131.093328912,6335557.25673556,6716833.105248362,11611228.72647343 
 01/02  21:00:00,7224084.182612944,6490379.181230799,6883631.896913235,11807791.298698422 
 01/02  22:00:00,7504003.727437102,6789109.784317908,7195365.583112359,12192483.385069465 
 01/02  23:00:00,7834836.089655105,7139597.808656457,7560606.42589494,12673164.755982 
 01/02  24:00:00,8266157.616229521,7595805.29994164,8039091.056867818,13391176.055334557 
 01/03  01:00:00,8754024.152988527,8112338.994169174,8582350.384440534,14244459.319820743 
 01/03  02:00:00,8696024.501470802,8112912.793704346,8676555.071233239,14922968.956135586 
 01/03  03:00:00,8901148.769145511,8349257.948952137,8957422.622453585,15523975.361116 
 01/03  04:00:00,9117640.764649916,8587448.886585793,9222066.421755508,15979391.55054949 
 01/03  05:00:00,9259488.108851332,8747227.343585022,9403939.730594171,16305042.227816634 
 01/03  06:00:00,9317334.050249666,8817610.940157775,9491796.17641239,16501598.857516289 
 01/03  07:00:00,9378252.14959123,8888750.955292365,9580910.940801218,16707233.709532166 
 01/03  08:00:00,9433704.788229335,8954197.984919444,9660451.198687121,16872050.301696964 
 01/03  09:00:00,9501076.174024802,9031744.282792803,9749083.181535808,17019685.752250034 
 01/03  10:00:00,9453071.998271389,8986080.193416933,9701424.204807147,16950710.270772398 
 01/03  11:00:00,9176393.355867274,8671048.712367522,9332296.539651781,16426585.778106993 
 01/03  12:00:00,8674545.51155373,8075903.3753778925,8609252.32467113,15418517.408996336 
 01/03  13:00:00,8098248.083614646,7418315.892906483,7777385.360922378,14340473.71762867 
 01/03  14:00:00,7719032.474428151,7026374.180909248,7250078.749923849,13468437.173857247 
 01/03  15:00:00,7452083.824006653,6764345.3759982195,6956737.968977664,12630690.850340847 
 01/03  16:00:00,7244847.889898476,6595734.605695993,6933135.7657483,11885685.928621853 
 01/03  17:00:00,7388537.13950198,6783768.006984395,7314131.245052913,13418477.781749493 
 01/03  18:00:00,8378528.2716254825,7872611.872457018,8610616.829663228,16478021.856063537 
 01/03  19:00:00,9306713.126723282,8846236.382534409,9660296.782944057,18270016.382155363 
 01/03  20:00:00,9521120.890730282,9087068.131357402,9943202.659867464,18814849.138703648 
 01/03  21:00:00,9894756.297114236,9490140.965527289,10386261.932255179,19539449.50991558 
 01/03  22:00:00,10371935.853528015,10002154.36406849,10942091.519905912,20468173.07754745 
 01/03  23:00:00,10499474.087247582,10153460.090631573,11135536.703284565,20986374.24531077 
 01/03  24:00:00,10934288.396837296,10622012.03261424,11676514.701291308,22234367.633913342 
 01/04  01:00:00,11593434.236773722,11307439.417454405,12407864.996959321,23459686.046541438 
 01/04  02:00:00,12096749.043597858,11823351.503083857,12934040.50040138,24106569.891958784 
 01/04  03:00:00,12489941.39371195,12207210.848346507,13261406.373723336,23810537.164474636 
 01/04  04:00:00,12717798.616844453,12423325.507454408,13424449.06407448,23464715.660935726 
 01/04  05:00:00,12890878.902738897,12604547.985906791,13608185.919658452,23725952.902814567 
 01/04  06:00:00,13105768.71088284,12837504.040684506,13847624.555283338,24023260.847498342 
 01/04  07:00:00,13320546.631815134,13070627.265073152,14086863.11923169,24327756.54396612 
 01/04  08:00:00,13348703.295118313,13107143.521244273,14124301.54353422,24359667.980130058 
 01/04  09:00:00,13362159.361047572,13125749.252019456,14138006.037548538,24336210.08467722 
 01/04  10:00:00,13312056.570015803,13060467.70130542,14036807.459226243,24137764.41776967 
 01/04  11:00:00,12539878.662360147,12192726.058369806,13026638.89161946,22564076.97933883 
 01/04  12:00:00,11383400.979741156,10898585.677108284,11466993.09910848,20048406.39594138 
 01/04  13:00:00,9995520.98873594,9367110.60531531,9454887.022539612,16716778.55935879 
 01/04  14:00:00,8870675.43184026,8170576.057043878,8097118.005705975,14543351.109515207 
 01/04  15:00:00,8121263.926200147,7400201.412693866,7419571.049193771,13045778.64658379 
 01/04  16:00:00,7714313.274933072,7020178.328039687,7245443.322079166,12021585.556237916 
 01/04  17:00:00,7669344.778065254,7037322.570189657,7424318.53267361,12552212.996935004 
 01/04  18:00:00,8149645.107610332,7611077.233242543,8185191.761558184,14644607.12005126 
 01/04  19:00:00,8567379.45952284,8046531.276369059,8655022.35635616,15351218.280885072 
 01/04  20:00:00,8838225.222923785,8332369.325232745,8967015.415821027,15816834.356072195 
 01/04  21:00:00,8783414.399865177,8282871.517962398,8932700.363517184,15794450.797430892 
 01/04  22:00:00,8801078.44161488,8300457.831006977,8964991.240031412,15898479.739193797 
 01/04  23:00:00,8731382.13239244,8235362.936603928,8911266.500454923,15831804.554796599 
 01/04  24:00:00,8610117.440131653,8113274.051817643,8790407.27228147,15624084.561755084 
 01/05  01:00:00,8799277.827542901,8305066.564849247,8996073.264989758,15978574.515357405 
 01/05  02:00:00,8867916.6198376,8376939.372859962,9081831.993548986,16173048.740234997 
 01/05  03:00:00,8800698.530979605,8306790.168695438,9015935.591652641,16120204.412538128 
 01/05  04:00:00,8832568.559575604,8337174.777992193,9053626.291762793,16221927.283515725 
 01/05  05:00:00,8825453.010267517,8331822.02297144,9053354.061732931,16222882.793983828 
 01/05  06:00:00,8795096.395379042,8301978.430497186,9024807.601420082,16170723.251902496 
 01/05  07:00:00,8791443.609975,8297649.492901487,9022416.55307873,16173071.041480731 
 01/05  08:00:00,8823517.543370344,8327061.016005287,9054181.72699316,16241422.992609395 
 01/05  09:00:00,8730275.242365794,8231240.620760871,8956019.682402536,16081493.749185741 
 01/05  10:00:00,8534766.490542091,8024885.8085656,8734372.173006577,15724627.691454794 
 01/05  11:00:00,8216699.619145869,7671023.644663897,8333819.013638022,15111048.452014465 
 01/05  12:00:00,7594446.710531332,6995190.75556077,7587821.027393779,13978417.900953962 
 01/05  13:00:00,7035737.543524502,6406633.249415525,6954499.199829267,12941662.781563548 
 01/05  14:00:00,6422642.365589124,5738589.797439907,6209189.318864185,11754880.336031761 
 01/05  15:00:00,5930472.928575677,5225683.015335897,5675756.048790057,11101610.594386633 
 01/05  16:00:00,5672994.701897301,4980315.867880692,5466082.787079474,11045368.18463543 
 01/05  17:00:00,5597077.840141181,4919391.994619698,5440083.652820675,11008255.034220638 
 01/05  18:00:00,6219693.452101251,5611243.630424628,6243701.450547954,12351632.046246275 
 01/05  19:00:00,6734039.766813871,6148141.825873421,6817455.392056634,13307600.982707074 
 01/05  20:00:00,7030951.585096287,6463749.163403637,7166397.398987075,13969048.304773502 
 01/05  21:00:00,7261729.568443099,6707151.180544732,7431449.043625486,14407628.073127085 
 01/05  22:00:00,7330270.069892352,6779945.934928425,7502212.1523502115,14384932.92148598 
 01/05  23:00:00,7339790.027233951,6784779.659522304,7490479.247648954,14154768.460593997 
 01/05  24:00:00,7363084.451443563,6798180.102525084,7468328.849910296,13752162.89295008 
 01/06  01:00:00,7406838.300445737,6836648.246088895,7482778.1991995415,13541562.820534922 
 01/06  02:00:00,7530911.027517304,6965121.911218209,7610933.645988705,13706694.269785764 
 01/06  03:00:00,7688101.02338082,7128575.054572945,7778516.47625744,13950642.225957545 
 01/06  04:00:00,7744962.493962819,7198539.430960845,7872213.500878181,14311784.566135624 
 01/06  05:00:00,7761316.242452823,7217068.407464397,7894493.069962066,14325067.402234763 
 01/06  06:00:00,7828349.622852121,7279209.287852847,7938338.665139442,14221364.468329392 
 01/06  07:00:00,7785721.627924519,7236644.409905713,7895740.40565889,14175089.130798183 
 01/06  08:00:00,7799863.259594772,7247754.2981030485,7906282.817904437,14213607.225366939 
 01/06  09:00:00,7782554.768975053,7230688.512966154,7888844.711516301,14190554.701508138 
 01/06  10:00:00,7718485.182609101,7151629.14226608,7786999.353570931,14033948.16106185 
 01/06  11:00:00,7416985.705059935,6784322.499840367,7332851.000265812,13401804.892121479 
 01/06  12:00:00,6930711.611592567,6202685.955894293,6613529.30931991,12378819.075542917 
 01/06  13:00:00,6567714.979276879,5769594.337558627,6030459.908934733,11489508.70235119 
 01/06  14:00:00,6264090.750504099,5420902.988061874,5522551.405433991,10601049.528807877 
 01/06  15:00:00,6132716.915417861,5282326.099413875,5393971.634695447,10155541.058870003 
 01/06  16:00:00,6270988.277936287,5452322.3500058325,5705043.071761576,10455739.657923821 
 01/06  17:00:00,6593925.3097888995,5841711.555974771,6222993.046834687,11435021.303636687 
 01/06  18:00:00,7119395.811349058,6458438.9241122585,6980188.330177513,12805627.98747611 
 01/06  19:00:00,7581849.196207428,6955006.17341839,7539461.614951445,13930886.923282547 
 01/06  20:00:00,8192393.440824958,7605577.268482838,8253612.6246901145,15230951.22368814 
 01/06  21:00:00,8632591.503599651,8075941.047012117,8759637.483808517,16016651.40691957 
 01/06  22:00:00,8930841.850224137,8411134.503923688,9165045.411401827,17062182.98372657 
 01/06  23:00:00,9310412.228871752,8828139.44264575,9647143.876574801,18121073.431068625 
 01/06  24:00:00,9391445.586195353,8938348.025659917,9790770.008945517,18451869.990735125 
 01/07  01:00:00,8977067.049616197,8539238.279697329,9414866.623457588,18056740.701659564 
 01/07  02:00:00,8926944.318153406,8496360.148963554,9387777.540351793,18077349.487270936 
 01/07  03:00:00,9029178.985061372,8614540.561684148,9524328.765899077,18306482.059050377 
 01/07  04:00:00,9000579.557421068,8594118.475763747,9507139.41266543,18193131.502767295 
 01/07  05:00:00,9073989.236056423,8673778.594826303,9578729.788935639,18111400.47324147 
 01/07  06:00:00,9181024.0110708,8789435.252301259,9692497.079857204,18189071.03676283 
 01/07  07:00:00,9122018.569469225,8733518.177713124,9626233.330638183,17939095.00995917 
 01/07  08:00:00,8966738.784207163,8570731.068751242,9436942.144664854,17430847.816374924 
 01/07  09:00:00,8988140.873239031,8585938.228543147,9428164.428028895,17198426.673970267 
 01/07  10:00:00,8765044.724627402,8343418.480124846,9138882.823379984,16621618.352092639 
 01/07  11:00:00,7806619.660531233,7320782.478606496,7941402.394127233,14472724.071024273 
 01/07  12:00:00,6575294.441309185,6007822.197529223,6165808.0306354705,11165468.715192959 
 01/07  13:00:00,5570049.04422882,4921068.01357368,4676835.162537827,8692402.315764964 
 01/07  14:00:00,4909859.48879213,4224088.534339072,3638660.592260023,6536450.26382501 
 01/07  15:00:00,4553980.244829852,3875850.2994803456,3429892.0407241834,5335332.860023997 
 01/07  16:00:00,4598985.339639138,3925924.545306442,3938814.943390389,5941890.8716272805 
 01/07  17:00:00,4962047.5601636665,4259533.126200849,4458882.821841591,7875620.7237237785 
 01/07  18:00:00,5630250.208956717,4956563.462022197,5288802.765615102,9782588.8655104 
 01/07  19:00:00,6036809.295878717,5379523.688677731,5767667.292961086,10659950.80882223 
 01/07  20:00:00,6238568.707113108,5584739.976993086,5990012.2446278,10857453.393310167 
 01/07  21:00:00,6103774.735356963,5453489.552023812,5884530.979397238,10850344.865378905 
 01/07  22:00:00,5911926.54479212,5269794.663479135,5743949.61146974,10939525.146912474 
 01/07  23:00:00,5894813.2450048495,5252976.545584044,5743676.455343906,10969618.081731847 
 01/07  24:00:00,6061455.9431889625,5418954.931492684,5913808.181780533,11070107.16956073 
 01/08  01:00:00,6045208.408434425,5394618.691605525,5866564.836137995,10717837.965290193 
 01/08  02:00:00,5987439.1144386055,5329475.003909203,5790562.085069617,10489891.352301436 
 01/08  03:00:00,5978954.361677825,5321557.206148678,5786039.338351594,10472815.234737292 
 01/08  04:00:00,5981361.832071334,5322667.502203858,5788512.596940942,10462898.149203796 
 01/08  05:00:00,6051311.20302037,5393938.327589983,5862771.243332589,10556004.56763612 
 01/08  06:00:00,6218700.993046503,5571486.365968124,6060053.586425711,10955581.742644785 
 01/08  07:00:00,6434701.249188479,5795261.847507008,6296399.277602201,11301610.872838438 
 01/08  08:00:00,6530327.049231358,5892959.302131992,6389905.575591513,11354327.532501258 
 01/08  09:00:00,6806201.903746711,6168198.252948482,6660060.445558603,11695982.856805447 
 01/08  10:00:00,7104654.014792575,6464510.838874822,6947988.682530986,12085011.358279282 
 01/08  11:00:00,6500559.682692244,5838511.9466322735,6290486.506763095,11311738.96019022 
 01/08  12:00:00,5843421.322956216,5112468.141438233,5454037.679781888,10106912.38393711 
 01/08  13:00:00,5387138.303632115,4621933.548090858,4892247.501693495,9377596.497629974 
 01/08  14:00:00,5132217.797926209,4341548.048331747,4500256.408658519,8656315.329477299 
 01/08  15:00:00,4906908.813970218,4085590.9471575287,4152834.5890192557,7754288.641541381 
 01/08  16:00:00,5145561.624885976,4350867.316621175,4620979.095331445,8735502.44061606 
 01/08  17:00:00,5267130.41377479,4500657.843467931,4817133.474201401,8866862.10576006 
 01/08  18:00:00,5563304.139620605,4847652.548924699,5263534.528764847,9849673.57441148 
 01/08  19:00:00,5694328.907059837,4986622.879342791,5417386.02118568,10040838.717395077 
 01/08  20:00:00,5931054.730348173,5228613.468281763,5659149.306077266,10271280.981822858 
 01/08  21:00:00,6244234.319407074,5556016.600449511,6004342.142418357,10783794.43992558 
 01/08  22:00:00,6465393.797071058,5800508.776503999,6290111.060569427,11447630.74375748 
 01/08  23:00:00,6628737.296150426,5984705.004209198,6513953.358528286,12003241.130741524 
 01/08  24:00:00,6848969.987018246,6219729.774156418,6768354.923898898,12404623.596529908 
 01/09  01:00:00,6998022.69403314,6395246.906142712,6992662.606352601,13060455.657477736 
 01/09  02:00:00,7200945.381389104,6632296.820834056,7308823.2444610745,14110358.239167072 
 01/09  03:00:00,7959193.981656144,7429692.429381811,8177963.015257145,15719588.530366343 
 01/09  04:00:00,8725241.376006193,8236733.085524926,9043984.608534321,17191642.96658532 
 01/09  05:00:00,9327808.186527014,8886910.14702449,9781786.788631706,18815456.699161798 
 01/09  06:00:00,10119386.261664415,9732952.493729452,10724790.523038527,20752154.18879679 
 01/09  07:00:00,10768603.244547367,10423771.96579461,11478739.43364371,22133177.382046286 
 01/09  08:00:00,11050926.743239895,10727658.350166969,11800621.178661153,22491961.963737834 
 01/09  09:00:00,11197224.324763872,10875738.658728328,11898190.622256942,21947819.967917077 
 01/09  10:00:00,10999409.604937106,10651375.83906458,11579523.28479368,20830883.21998052 
 01/09  11:00:00,9999880.015777629,9569304.446163133,10333925.496788694,18755287.06979043 
 01/09  12:00:00,8768973.133192208,8240563.368365925,8611514.010143401,15997668.206854787 
 01/09  13:00:00,7830122.952850198,7216368.523776834,7089941.583772531,13552470.76189701 
 01/09  14:00:00,7413663.397647525,6766819.293464624,6686825.961894353,12672114.984688235 
 01/09  15:00:00,8122027.694556376,7525302.116647506,7614642.41576705,13439210.198607493 
 01/09  16:00:00,10625642.385130702,10142671.115337953,10719589.85692069,18333003.659172174 
 01/09  17:00:00,9137706.564025901,8665120.2127917,9250781.051981257,16090054.900014553 
 01/09  18:00:00,9451652.677495006,9041677.799077975,9801705.41391456,18091834.41194829 
 01/09  19:00:00,9785745.557507586,9404139.189206919,10231165.298938228,19029284.779612426 
 01/09  20:00:00,10126407.39161124,9766609.979224563,10632489.296234034,19681634.804209102 
 01/09  21:00:00,10459754.984381618,10120034.931308448,11024693.200016674,20353360.55135905 
 01/09  22:00:00,10512884.019347621,10182129.244425219,11107505.409093495,20498625.99195041 
 01/09  23:00:00,10539698.031586757,10211751.759081528,11130092.353633633,20267425.65892856 
 01/09  24:00:00,10770144.290280232,10460321.855297545,11382662.275046939,20505613.067357447 
 01/10  01:00:00,10987860.899348808,10690699.362016529,11618343.716617124,20722533.985692807 
 01/10  02:00:00,11150919.924473371,10865610.057240937,11795162.1634335,20908388.834174994 
 01/10  03:00:00,11238763.501570292,10961065.386973547,11894271.602712747,20977959.41880567 
 01/10  04:00:00,11462103.553536583,11188289.156704167,12117477.0210546,21174485.85417844 
 01/10  05:00:00,11706099.657679131,11442547.007869987,12383236.807820983,21578375.317576233 
 01/10  06:00:00,11934867.034835763,11693678.85043866,12679218.900163759,22354499.789572783 
 01/10  07:00:00,12423788.099766321,12204818.367606966,13241434.664759338,23523823.025579814 
 01/10  08:00:00,12436142.568086311,12202659.965763068,13210064.481214857,23153933.009945463 
 01/10  09:00:00,12998188.520596612,12757025.25890731,13747234.494913938,23710660.249356605 
 01/10  10:00:00,13431482.893924043,13191421.578824185,14195953.717290765,24895557.21801568 
 01/10  11:00:00,12038285.446470447,11678947.070589447,12505163.357190771,22794855.40938855 
 01/10  12:00:00,10223958.191191234,9732962.237462783,10103973.970087545,18990155.58697258 
 01/10  13:00:00,8983066.65399098,8374700.573310327,8022684.409117051,15024080.102800984 
 01/10  14:00:00,8370185.687269803,7719862.95833277,6860181.804359287,11966080.711424025 
 01/10  15:00:00,8175128.545905635,7604787.087863591,7043114.068763361,11688241.41965778 
 01/10  16:00:00,8276646.4482749505,7734608.895645857,7995993.2788367905,14206858.439982975 
 01/10  17:00:00,8586807.936800543,8061924.068998784,8536390.948004257,15699343.315301776 
 01/10  18:00:00,9067011.114055961,8600774.33590905,9184430.177040044,16520154.5719921 
 01/10  19:00:00,9364096.829180388,8906958.720145108,9516201.642781563,16845705.73520041 
 01/10  20:00:00,9641144.179315984,9200405.30323894,9846764.391906098,17325150.944086857 
 01/10  21:00:00,9809129.439237287,9381712.858317604,10056973.87029378,17625239.078201156 
 01/10  22:00:00,10003108.46152787,9589626.347671289,10290575.368793748,17948377.974442124 
 01/10  23:00:00,10171176.860147215,9770523.753874328,10492925.265737392,18232450.165305365 
 01/10  24:00:00,10099632.322384072,9705186.914781023,10443271.683713209,18178129.10200607 
 01/11  01:00:00,10479898.89757229,10105812.21982803,10894704.275995944,19114845.37759468 
 01/11  02:00:00,10890387.483020071,10536372.499447983,11354779.90412132,19808119.30443884 
 01/11  03:00:00,11153373.796830282,10805870.358866675,11625220.37286404,20057719.070249263 
 01/11  04:00:00,11097046.86061154,10758310.015648043,11587923.643070571,20012935.02057116 
 01/11  05:00:00,10958593.202332735,10616187.716478553,11448182.176388532,19832114.344489615 
 01/11  06:00:00,11429045.508629918,11103301.118560247,11958814.35002347,20618184.269903265 
 01/11  07:00:00,11618036.339976791,11309392.876820631,12178967.980951793,20934980.119407266 
 01/11  08:00:00,11649753.64917148,11346659.551035522,12219855.94012906,20975001.159357585 
 01/11  09:00:00,11784783.921423564,11499795.876987595,12400065.977960696,21455305.96002612 
 01/11  10:00:00,11305640.799513398,10999351.618285157,11872507.74087315,20806399.879478052 
 01/11  11:00:00,10161168.334626522,9754139.282806981,10474031.644063992,18447789.897091936 
 01/11  12:00:00,9282025.372644532,8785457.407206336,9372835.352720097,16632496.449010149 
 01/11  13:00:00,8855419.182929255,8310909.604228926,8863694.05430216,15937882.899758402 
 01/11  14:00:00,9352771.957613146,8857976.199494168,9491836.655561833,16629043.656746596 
 01/11  15:00:00,9980022.625296138,9509852.477875933,10158217.672060272,17275775.099908404 
 01/11  16:00:00,8747439.921460658,8164144.000084864,8702031.156055363,15508748.042207789 
 01/11  17:00:00,8415360.963900954,7842105.253222238,8387973.66835315,14701179.872178389 
 01/11  18:00:00,8978898.579217758,8498295.568510631,9191623.064142073,16284180.706557218 
 01/11  19:00:00,9473140.182563404,9051070.374505723,9878149.347320983,18292101.227014292 
 01/11  20:00:00,10123190.38994985,9761816.923346583,10727987.29059584,20580030.478967775 
 01/11  21:00:00,10766178.925072983,10442615.251306513,11476614.504993733,21993074.09468732 
 01/11  22:00:00,10994152.071763473,10686007.06399056,11746718.091001071,22422569.550532166 
 01/11  23:00:00,11329192.313628342,11036338.962438822,12122122.625896828,23013712.56143771 
 01/11  24:00:00,12263399.516850695,11988306.922377924,13059217.39106651,23813501.565942496 
 01/12  01:00:00,13026152.809659712,12785553.261919111,13877197.164119167,24906023.157411516 
 01/12  02:00:00,13064060.405608485,12864361.670872252,14024730.852914022,25699518.9354496 
 01/12  03:00:00,13508041.134947833,13344769.536381267,14561488.915327087,26794816.990906186 
 01/12  04:00:00,13945412.392746828,13801922.609103426,15023128.323195785,27244526.027718887 
 01/12  05:00:00,14011816.362170968,13853089.249249412,14999569.802189413,26351945.375269037 
 01/12  06:00:00,13907784.288918963,13739023.700532414,14832356.87870431,25574372.530789025 
 01/12  07:00:00,13962796.532084273,13827819.584415786,14979779.513082186,26370321.25478185 
 01/12  08:00:00,13985800.833324607,13882426.4523182,15074470.237745471,26786734.678008072 
 01/12  09:00:00,13676027.806882659,13549718.603537824,14665026.479337106,25469762.620158207 
 01/12  10:00:00,13112607.155761003,12944631.162051547,13966758.919152837,23898550.43550835 
 01/12  11:00:00,11960388.442350144,11718807.263975138,12641952.899928927,22102208.90356517 
 01/12  12:00:00,10202600.976667816,9821342.842955057,10531590.191653095,18752826.39891445 
 01/12  13:00:00,8732866.3944114,8238028.373839139,8756199.821681667,15732068.9693295 
 01/12  14:00:00,7817460.602588546,7262176.769249292,7679556.511400211,13974489.472223364 
 01/12  15:00:00,7371913.086405155,6797962.48882971,7247737.801043421,13198618.079954531 
 01/12  16:00:00,7153143.744703084,6558879.075018286,7010028.936788882,12518211.388856709 
 01/12  17:00:00,7408473.204168625,6843974.992203303,7357522.243687857,12899079.808046984 
 01/12  18:00:00,8039216.324964139,7539874.308398541,8177757.736642234,14547191.72778277 
 01/12  19:00:00,8563255.356728252,8081972.018566504,8754422.176762389,15469625.587658685 
 01/12  20:00:00,8900395.828696374,8432822.812380213,9127130.840923445,16065362.273957118 
 01/12  21:00:00,9148057.069713026,8691754.59366846,9402316.746113123,16497758.064547764 
 01/12  22:00:00,9460514.555311807,9018277.24175584,9749234.45516018,17057974.040858354 
 01/12  23:00:00,9697393.654264875,9268407.1953144,10018074.7153865,17506125.04045099 
 01/12  24:00:00,9925160.914191252,9509005.12038152,10270321.929228924,17856851.301821753 
 01/13  01:00:00,10027512.979677185,9622613.604593324,10388865.30587385,17984039.071565893 
 01/13  02:00:00,10067604.695134323,9669358.681307072,10440436.39386289,18063120.674321238 
 01/13  03:00:00,10050735.421820574,9659210.877047807,10434367.065918593,18041228.13540528 
 01/13  04:00:00,9928830.497208517,9538233.075686775,10309956.951327724,17832587.269252244 
 01/13  05:00:00,9791844.364999024,9399852.312543575,10167180.189299863,17597617.450536977 
 01/13  06:00:00,10063730.999710334,9662731.869369105,10404126.031777773,17746427.031432614 
 01/13  07:00:00,10177847.380704727,9778022.166199392,10507134.074592164,17781990.044092894 
 01/13  08:00:00,9762192.466652118,9373455.874527432,10115794.729738835,17290907.61613573 
 01/13  09:00:00,9525674.45856351,9128613.311477788,9859430.366111979,16885896.886552695 
 01/13  10:00:00,9411018.476760505,9000877.92920387,9714525.505692905,16673081.269276291 
 01/13  11:00:00,9160624.632147936,8715820.54749866,9382262.765667183,16210978.836104825 
 01/13  12:00:00,8472324.079166915,7959267.215732041,8543951.53860418,15206678.9782471 
 01/13  13:00:00,7228655.689397898,6576183.016523871,6792895.367675284,12671463.042491296 
 01/13  14:00:00,6022665.62540457,5265936.847321806,4899513.148554738,9763555.80966317 
