Date/Time,BATIMENT0000000013365727_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000013365727_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000013365727_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 01/01  22:00:00,644620.4362905077,590709.734022984,1069463.2107024738 
 01/01  23:00:00,643819.073106122,591597.370888005,1096254.7305161075 
 01/01  24:00:00,639238.6716091707,588277.8082574023,1106613.7269659478 
 01/02  01:00:00,642885.4682533533,590847.4879121884,1097865.7086067693 
 01/02  02:00:00,642856.1975949982,589560.6624572389,1080686.6214135867 
 01/02  03:00:00,665656.3188642347,611605.3499243335,1101141.6891095717 
 01/02  04:00:00,718480.37450384,664100.3389083846,1157623.7208842307 
 01/02  05:00:00,774513.0747116986,719776.4447882765,1218102.6908793545 
 01/02  06:00:00,811501.9012643388,757277.7112389562,1266935.599958124 
 01/02  07:00:00,816045.761753524,762028.4077307082,1272518.130875458 
 01/02  08:00:00,832574.8436705233,778734.9298081648,1292572.6179761966 
 01/02  09:00:00,871728.0566954687,818400.8985719105,1343850.944256208 
 01/02  10:00:00,891436.3088184589,836781.2874698145,1365053.169407031 
 01/02  11:00:00,851489.2337491926,789298.482921202,1273516.2964602504 
 01/02  12:00:00,736927.1950635401,666572.945774359,1030889.3448909259 
 01/02  13:00:00,628012.4352100517,551068.283793347,815554.0688506255 
 01/02  14:00:00,658797.3979767958,580886.1655376153,963228.7542929458 
 01/02  15:00:00,797084.6719214169,724955.4439247753,1189532.3083703988 
 01/02  16:00:00,939979.9096266583,874359.912541285,1402129.9403412684 
 01/02  17:00:00,1052592.0277560414,993411.9292425218,1575390.468510923 
 01/02  18:00:00,1321514.780492249,1264796.6511542338,1910387.4486101684 
 01/02  19:00:00,1448786.705342166,1392496.4832058507,2050475.980148778 
 01/02  20:00:00,1496453.3170897106,1441713.9749318012,2105891.8454731563 
 01/02  21:00:00,1526644.9758258816,1473281.1588414554,2141980.806332526 
 01/02  22:00:00,1597482.5631274893,1545690.1591627924,2224505.662973792 
 01/02  23:00:00,1679527.5322375952,1629365.9210171197,2323489.393968686 
 01/02  24:00:00,1780239.83412424,1732260.0480943993,2457386.0406137835 
 01/03  01:00:00,1891719.7624230434,1846364.1284578596,2611342.577756918 
 01/03  02:00:00,1933784.8591661511,1901265.6050249804,2777667.3402270786 
 01/03  03:00:00,2000582.8196244868,1973825.1042796322,2904268.1632094346 
 01/03  04:00:00,2056518.7592987393,2032855.806667488,2992407.1547206305 
 01/03  05:00:00,2093338.9394737412,2072251.8527830646,3054428.5270436816 
 01/03  06:00:00,2110114.446695351,2091232.71343171,3092354.1379734096 
 01/03  07:00:00,2127688.9829878127,2110879.6874669436,3132527.4838726376 
 01/03  08:00:00,2143065.4261697154,2128013.255073392,3164471.422668337 
 01/03  09:00:00,2160277.235134995,2146604.404193516,3192221.321382829 
 01/03  10:00:00,2150370.1218972523,2136220.6416650345,3178046.226588016 
 01/03  11:00:00,2092155.3693185104,2068798.9959133416,3076494.872060415 
 01/03  12:00:00,1990281.6125398374,1946045.2118599652,2886316.417134161 
 01/03  13:00:00,1867152.2473109749,1805923.4989613476,2673656.88889517 
 01/03  14:00:00,1774968.3448470049,1713485.4594667489,2509441.8850240954 
 01/03  15:00:00,1705431.1270142957,1647548.3454033632,2381476.5058862935 
 01/03  16:00:00,1641602.3919292865,1594115.785444234,2291905.640000263 
 01/03  17:00:00,1660375.514548753,1626204.8177404709,2505381.7546578734 
 01/03  18:00:00,1887057.2045192393,1876241.1855361788,3007929.3395195114 
 01/03  19:00:00,2118655.513008816,2115479.9300646195,3352178.7946703215 
 01/03  20:00:00,2169902.5377803193,2171285.4594700886,3447351.8016159153 
 01/03  21:00:00,2256742.6528408392,2261912.6038602507,3576561.6076326915 
 01/03  22:00:00,2372492.4109658487,2382428.6660063504,3748567.3554891576 
 01/03  23:00:00,2402543.7758498546,2417126.0708692195,3832214.8210314466 
 01/03  24:00:00,2511130.5183652057,2533257.9443364386,4052515.22095937 
 01/04  01:00:00,2677980.4257177217,2704541.0453479094,4295713.745304447 
 01/04  02:00:00,2807564.559301541,2834803.124837644,4445335.389755269 
 01/04  03:00:00,2910820.5639803703,2931536.0619906,4457449.94647339 
 01/04  04:00:00,2971805.0967754275,2986448.5560889933,4439718.1148572145 
 01/04  05:00:00,3014911.7908875654,3029952.3592311116,4495932.197959691 
 01/04  06:00:00,3066227.114778624,3082433.9951406196,4554853.195733984 
 01/04  07:00:00,3118347.788182136,3135757.1793712038,4615036.593740911 
 01/04  08:00:00,3125091.1250616563,3143004.7225280753,4622834.715577086 
 01/04  09:00:00,3126330.015481794,3143965.9009384206,4617215.324131549 
 01/04  10:00:00,3118629.094744343,3130171.4215297005,4578148.017664224 
 01/04  11:00:00,2942909.350832899,2930999.883309661,4267398.737713836 
 01/04  12:00:00,2676957.2348149167,2636335.6770854495,3796688.8493463937 
 01/04  13:00:00,2349822.032223124,2284881.6064330097,3186603.813343353 
 01/04  14:00:00,2073390.186332391,1998725.9970686713,2767142.107057277 
 01/04  15:00:00,1884323.722459927,1809337.0348522577,2511102.5458190283 
 01/04  16:00:00,1771427.8929634313,1704659.0352156442,2364652.340032842 
 01/04  17:00:00,1741151.7860156165,1691389.5962208665,2428292.2104163915 
 01/04  18:00:00,1838699.2102822703,1812320.1015229884,2740654.2038163794 
 01/04  19:00:00,1942571.6312979865,1919522.369910621,2881777.4188384996 
 01/04  20:00:00,2009055.412431912,1988474.5645288266,2972906.6415707283 
 01/04  21:00:00,1995312.7434117969,1976423.2939306088,2966337.6074242843 
 01/04  22:00:00,1999549.0377762371,1981997.8355687775,2985799.9700152166 
 01/04  23:00:00,1981835.6798935754,1965678.4629149786,2970481.53054996 
 01/04  24:00:00,1949712.4455839547,1933615.2822478,2926685.4183706245 
 01/05  01:00:00,1998695.7532377443,1983583.7671572405,2998775.8811032725 
 01/05  02:00:00,2017102.6332069393,2003426.635885033,3038286.702481305 
 01/05  03:00:00,2000548.5272543223,1987138.2203276723,3025426.9781516683 
 01/05  04:00:00,2008919.5299407248,1996025.991457284,3045932.8468604665 
 01/05  05:00:00,2007669.9768197346,1995299.295199733,3047080.078270191 
 01/05  06:00:00,1999475.6157276824,1987312.5719839765,3036146.833075122 
 01/05  07:00:00,1998704.0007967523,1986679.8215758032,3037243.4334671865 
 01/05  08:00:00,2007371.704089431,1995366.8203866465,3052049.8533937996 
 01/05  09:00:00,1984804.5699919122,1972575.3909362904,3022731.835644879 
 01/05  10:00:00,1936804.343711291,1922448.0585762595,2951493.0544512877 
 01/05  11:00:00,1862487.8235457293,1840343.1244810112,2829980.2255032496 
 01/05  12:00:00,1713323.6577487923,1680013.569450188,2603648.525934998 
 01/05  13:00:00,1575556.9749515336,1536617.2886007125,2398017.687685809 
 01/05  14:00:00,1431316.2408674043,1381236.3407833874,2167598.6473718155 
 01/05  15:00:00,1309205.4688058547,1256633.0646111753,2022262.495188231 
 01/05  16:00:00,1239026.8455318264,1192164.1517772167,1985855.3518153278 
 01/05  17:00:00,1213932.4363142604,1173187.9355641687,1977898.2570696147 
 01/05  18:00:00,1350815.3657195552,1326627.8994784886,2222921.291252393 
 01/05  19:00:00,1477884.3881562136,1457683.3571947915,2407082.315374996 
 01/05  20:00:00,1550232.076022686,1533579.9163003976,2527261.9595148684 
 01/05  21:00:00,1607039.4656112075,1592803.2255685169,2612199.991454981 
 01/05  22:00:00,1624671.517613787,1610482.9553617311,2618076.2707929425 
 01/05  23:00:00,1628028.942175844,1612245.4054915197,2590113.3431496937 
 01/05  24:00:00,1636310.2545052362,1616870.648278363,2539550.4329920392 
 01/06  01:00:00,1646544.7123984261,1624606.8118506228,2512909.4272883255 
 01/06  02:00:00,1677744.0744680243,1655890.5657405967,2547797.770553845 
 01/06  03:00:00,1716952.0689137704,1695690.1508088445,2597821.0656595216 
 01/06  04:00:00,1729632.9118315382,1711059.269631196,2651140.061530082 
 01/06  05:00:00,1734532.844646567,1716540.7393827648,2658084.280086878 
 01/06  06:00:00,1752419.278122514,1732673.5071032913,2652394.593756973 
 01/06  07:00:00,1742912.538939219,1723371.901580372,2644799.2677296298 
 01/06  08:00:00,1747571.6522562634,1727928.521586618,2654559.8536274317 
 01/06  09:00:00,1745038.2227033677,1725433.0825567855,2652133.4781911 
 01/06  10:00:00,1732027.9715410946,1708907.6572429743,2623209.331806102 
 01/06  11:00:00,1671902.405007847,1633242.318861824,2502036.089435905 
 01/06  12:00:00,1571218.578410156,1510709.5675579563,2306280.165070817 
 01/06  13:00:00,1498296.6440159075,1422741.0508441099,2144027.50630139 
 01/06  14:00:00,1433045.217693881,1350588.2698579174,1993212.3034882704 
 01/06  15:00:00,1395551.2512107643,1312698.0665005934,1924640.0499802213 
 01/06  16:00:00,1419215.198264021,1343633.115739652,1991034.4011174692 
 01/06  17:00:00,1483073.763456278,1423741.5245083338,2156660.3809924745 
 01/06  18:00:00,1592362.1541881808,1554368.4753197134,2393102.044548561 
 01/06  19:00:00,1705041.0297740048,1674117.67165698,2596210.576667608 
 01/06  20:00:00,1853551.2168212358,1829472.1157618356,2835115.668165891 
 01/06  21:00:00,1960296.5185552582,1940246.7767121736,2984814.563955467 
 01/06  22:00:00,2031439.7901515672,2019311.632137599,3158394.548394025 
 01/06  23:00:00,2121348.5108730663,2116294.0259959833,3338773.8344101245 
 01/06  24:00:00,2136648.7327572242,2135657.7126689795,3384020.598807692 
 01/07  01:00:00,2026234.0795129386,2028557.8669320266,3278631.657694047 
 01/07  02:00:00,2010825.262242503,2014866.6101822034,3273501.277576164 
 01/07  03:00:00,2034596.6050218465,2040835.7904465448,3313584.619439166 
 01/07  04:00:00,2023333.243988528,2030044.8331238714,3289414.43270609 
 01/07  05:00:00,2037235.5436710962,2043171.4986468696,3278261.930291558 
 01/07  06:00:00,2058735.920242384,2064576.4080778954,3291380.2948287455 
 01/07  07:00:00,2041093.8362088026,2046126.795607003,3246350.832994925 
 01/07  08:00:00,1998895.5558121444,2001312.3796928427,3154529.7769987495 
 01/07  09:00:00,2002148.9202782023,2002051.6449763586,3120535.1839915193 
 01/07  10:00:00,1951955.6270232266,1946357.8018553867,3016581.743163639 
 01/07  11:00:00,1732661.8569346364,1714310.9277687017,2632643.404926659 
 01/07  12:00:00,1446597.3599867912,1415985.570857028,2054266.6644628108 
 01/07  13:00:00,1210211.9000141893,1169654.9022325983,1594264.412878934 
 01/07  14:00:00,1045879.7947387589,1007156.5017654989,1233754.570719981 
 01/07  15:00:00,950555.5516553437,915762.1168928116,1079837.3087773835 
 01/07  16:00:00,957630.07562873,920405.8925923337,1197853.3393587263 
 01/07  17:00:00,1045231.8782742741,1001567.4426830524,1479332.7163525443 
 01/07  18:00:00,1190016.2853845644,1154016.8116210052,1784963.7030188476 
 01/07  19:00:00,1289416.736707528,1256187.1941062815,1945768.3031927599 
 01/07  20:00:00,1339985.236653954,1305846.7090526945,1993373.1162784386 
 01/07  21:00:00,1303792.9295070034,1270430.0540724748,1973762.041250161 
 01/07  22:00:00,1251159.4447779711,1221258.974686249,1964303.8459500647 
 01/07  23:00:00,1245200.0466531005,1215596.1933597072,1965124.4070821423 
 01/07  24:00:00,1288864.6592721962,1258051.6118414947,1998838.4449106222 
 01/08  01:00:00,1288771.988545615,1254595.5782461576,1952036.4596616118 
 01/08  02:00:00,1273994.5721009732,1237822.5781032757,1912743.4403482461 
 01/08  03:00:00,1272818.1253870141,1236390.9809354497,1911030.8497217419 
 01/08  04:00:00,1273235.5583219256,1236483.4948074047,1909621.0872371919 
 01/08  05:00:00,1290226.218682697,1253272.573610712,1928544.140143023 
 01/08  06:00:00,1330924.9549962014,1295482.8473942662,1999030.7522674147 
 01/08  07:00:00,1385267.099398721,1350732.1990379656,2070217.5550969932 
 01/08  08:00:00,1410580.8397438838,1375350.520170761,2088083.4820287137 
 01/08  09:00:00,1460347.9640206788,1423270.8257542676,2138278.3610121245 
 01/08  10:00:00,1522154.705006256,1483004.1740022434,2204007.9257365833 
 01/08  11:00:00,1420135.8127485649,1376310.0219631211,2082545.9855105947 
 01/08  12:00:00,1278965.878646049,1220180.7530084264,1853755.9933152364 
 01/08  13:00:00,1175349.4477705362,1110407.4188392877,1706109.2780008446 
 01/08  14:00:00,1118488.6057091572,1049964.3960218139,1581943.7583976006 
 01/08  15:00:00,1068479.8623108058,995352.2084426011,1446567.3424837668 
 01/08  16:00:00,1113497.3663221088,1047780.4366105243,1610022.7358419944 
 01/08  17:00:00,1134195.339724912,1075410.0529696424,1644410.051232175 
 01/08  18:00:00,1185691.4767068464,1139839.3343851753,1795183.7866384378 
 01/08  19:00:00,1215827.7513533426,1171387.538602304,1833859.5805242031 
 01/08  20:00:00,1273537.9133566709,1229029.4958588465,1887536.3120048884 
 01/08  21:00:00,1349428.1752392668,1306657.4670344994,1987788.428514211 
 01/08  22:00:00,1400235.976246378,1361976.7955523904,2098048.800345169 
 01/08  23:00:00,1437177.7037157556,1403211.109338848,2188535.5058967257 
 01/08  24:00:00,1489758.085245665,1457744.1715551794,2263688.846530742 
 01/09  01:00:00,1523543.871098617,1496775.3919044775,2366526.1021096758 
 01/09  02:00:00,1573554.7397703114,1555331.7373338346,2536123.3991131526 
 01/09  03:00:00,1765723.777554793,1754642.481474327,2841953.9315598574 
 01/09  04:00:00,1957133.3781253474,1951807.7372837712,3123788.533950074 
 01/09  05:00:00,2106454.6489992733,2110643.067319348,3410898.240108497 
 01/09  06:00:00,2303886.313146849,2318683.5510295695,3761987.3198300814 
 01/09  07:00:00,2464402.6956596333,2486035.02282468,4018991.3852562737 
 01/09  08:00:00,2533817.403725762,2557149.1888449383,4097405.2540472876 
 01/09  09:00:00,2569770.39990477,2587034.7646798706,4030758.502567575 
 01/09  10:00:00,2523948.2022560756,2529267.2480397844,3844046.118750283 
 01/09  11:00:00,2293273.2544409325,2279277.37571952,3451530.0469979485 
 01/09  12:00:00,2008067.954890179,1977955.2147539943,2948436.136554482 
 01/09  13:00:00,1790756.708428573,1749820.9590215995,2502207.2782786773 
 01/09  14:00:00,1689833.805250893,1642722.8931126387,2344020.170507502 
 01/09  15:00:00,1840255.9867835226,1801094.6353711758,2526873.2183681694 
 01/09  16:00:00,2312485.5551762665,2287023.964380353,3298360.207364048 
 01/09  17:00:00,2062509.748924742,2044062.0490987315,3002777.149943255 
 01/09  18:00:00,2124650.8967228727,2122311.2893561944,3290527.1608540546 
 01/09  19:00:00,2208469.1801805184,2212209.47263035,3458431.0082691424 
 01/09  20:00:00,2294405.8119582115,2301387.5080001005,3585770.748312525 
 01/09  21:00:00,2377566.240520227,2387857.300551567,3714705.497419117 
 01/09  22:00:00,2394721.4665431576,2406815.010086547,3749011.680896967 
 01/09  23:00:00,2398787.951568108,2409509.69337657,3715479.645183447 
 01/09  24:00:00,2448563.8406757885,2459496.1656015143,3756494.928943698 
 01/10  01:00:00,2496271.5114411777,2507208.3737897193,3797913.367691637 
 01/10  02:00:00,2532767.7543539265,2543738.557114011,3832307.905355538 
 01/10  03:00:00,2557088.791974672,2568452.5462139565,3855339.5753084165 
 01/10  04:00:00,2619651.7960737157,2630418.434477199,3914267.2106601167 
 01/10  05:00:00,2685690.1750680846,2697712.0217706827,4003449.0850913078 
 01/10  06:00:00,2743241.0366314747,2760114.7116335845,4136681.513329989 
 01/10  07:00:00,2870034.577386116,2892262.682363653,4359950.739454006 
 01/10  08:00:00,2881615.610828015,2900750.6546854717,4327650.334003515 
 01/10  09:00:00,3029003.1941598393,3044756.023778253,4474115.4299116 
 01/10  10:00:00,3144886.294463481,3158668.4889893667,4678094.989288459 
 01/10  11:00:00,2817116.8283821763,2806620.0985524906,4232097.648550839 
 01/10  12:00:00,2381051.0171934147,2348931.0756069445,3510726.2601809925 
 01/10  13:00:00,2086973.5307431943,2039628.5705268043,2812057.337677297 
 01/10  14:00:00,1939624.1530598002,1893478.862253883,2346436.127757105 
 01/10  15:00:00,1871985.5849533216,1845728.8309855303,2343865.758916896 
 01/10  16:00:00,1886982.0920002568,1861500.7043752065,2710480.313919852 
 01/10  17:00:00,1951726.3433618695,1928739.5928534644,2920886.5007331604 
 01/10  18:00:00,2053617.302287069,2042650.0080322106,3073151.835015074 
 01/10  19:00:00,2127765.0332268584,2116673.968194212,3147592.8745929017 
 01/10  20:00:00,2194935.8292766423,2185488.2575051053,3239126.027581422 
 01/10  21:00:00,2234428.080338806,2226260.755743447,3294092.8802451473 
 01/10  22:00:00,2280007.3008038993,2272975.064893051,3353952.430869575 
 01/10  23:00:00,2319896.824183818,2313944.081579058,3407131.2492732424 
 01/10  24:00:00,2302346.4218207737,2297257.089632455,3394157.3323119846 
 01/11  01:00:00,2397913.0600687806,2397185.563094586,3566117.1136659384 
 01/11  02:00:00,2500867.3009281773,2502689.3302420266,3707237.61426391 
 01/11  03:00:00,2567253.8093188917,2568254.303055929,3767823.1914786617 
 01/11  04:00:00,2553057.830846323,2555077.601377496,3756677.6067668265 
 01/11  05:00:00,2518865.722087045,2520789.2758101113,3719972.427051373 
 01/11  06:00:00,2636684.696865236,2640455.3725310443,3877998.0515559046 
 01/11  07:00:00,2683042.794689323,2688450.0122888284,3939182.101650416 
 01/11  08:00:00,2688737.186279645,2694305.4477371513,3943725.61656781 
 01/11  09:00:00,2719975.5256507625,2728285.4153454555,4018246.9078098903 
 01/11  10:00:00,2603771.615217602,2607334.880450992,3873667.4559668372 
 01/11  11:00:00,2336048.6962668374,2317776.5882106083,3425728.1059599635 
 01/11  12:00:00,2134336.991057611,2098652.2372961934,3089658.1549501983 
 01/11  13:00:00,2034190.8220194755,1991777.4517288704,2957600.27633364 
 01/11  14:00:00,2111537.3799302746,2081155.0672383374,3070442.048582265 
 01/11  15:00:00,2223066.3271895684,2196091.1482143467,3176886.820617695 
 01/11  16:00:00,2005818.2980655904,1959670.797977352,2905702.919665684 
 01/11  17:00:00,1917511.2371056327,1876359.559375829,2772146.2010660055 
 01/11  18:00:00,2038586.9703465381,2020248.3514460765,3042596.0705211917 
 01/11  19:00:00,2156417.773936836,2153662.963596132,3368871.5204676464 
 01/11  20:00:00,2314530.7636185675,2326867.51822936,3746629.496957771 
 01/11  21:00:00,2474045.952666383,2493552.110750245,4007178.9533452587 
 01/11  22:00:00,2531330.7743112906,2553667.793362376,4092248.567967006 
 01/11  23:00:00,2615182.75112161,2639850.2733921106,4210735.7917019725 
 01/11  24:00:00,2850835.850370096,2873258.307164845,4423539.014455849 
 01/12  01:00:00,3040670.448010476,3065298.606485719,4649500.870647557 
 01/12  02:00:00,3043428.0851015993,3076488.3569791727,4752186.173002491 
 01/12  03:00:00,3149676.653437852,3188709.5046572573,4943437.168059715 
 01/12  04:00:00,3258982.7355018985,3299049.1502278903,5053536.362612638 
 01/12  05:00:00,3278499.307206954,3310504.259594182,4940490.865876186 
 01/12  06:00:00,3252886.771010684,3279352.91419363,4820641.508005454 
 01/12  07:00:00,3257610.4753017365,3291432.3634637888,4924476.0804471485 
 01/12  08:00:00,3256620.679663789,3295592.5289897337,4971786.035747755 
 01/12  09:00:00,3180659.1842331244,3211048.6009261785,4753435.807122293 
 01/12  10:00:00,3043432.272891192,3062739.9804441724,4473013.136594529 
 01/12  11:00:00,2766691.420344053,2771646.489133822,4097401.987006372 
 01/12  12:00:00,2352464.3217622032,2331514.505432049,3458183.568527466 
 01/12  13:00:00,2002077.0585293488,1961890.6803970516,2896777.961069886 
 01/12  14:00:00,1779796.4591511046,1731675.6335824444,2564127.2019493487 
 01/12  15:00:00,1665211.2322187193,1617324.9893658212,2420171.12980662 
 01/12  16:00:00,1611603.2411328566,1563191.336022655,2323790.92958442 
 01/12  17:00:00,1663260.778940413,1624612.1343963034,2410943.6440247884 
 01/12  18:00:00,1800783.6645003497,1778569.3190071187,2690771.2272569425 
 01/12  19:00:00,1931451.031966208,1913137.0685270885,2876444.7080173246 
 01/12  20:00:00,2014230.721451712,1998235.127788186,2992856.1806215034 
 01/12  21:00:00,2074726.530308911,2060613.5204023132,3076977.2898549307 
 01/12  22:00:00,2151930.228595421,2140031.4505605637,3186379.3137843 
 01/12  23:00:00,2210394.3854444744,2200606.387100596,3272965.2604802353 
 01/12  24:00:00,2262988.7999801524,2254787.299632629,3339884.7836203333 
 01/13  01:00:00,2286289.0582795474,2278689.7972014286,3362842.4905768326 
 01/13  02:00:00,2294679.6116225086,2287608.831254578,3375009.765815912 
 01/13  03:00:00,2288240.4512340776,2281826.1991257686,3367312.1056066374 
 01/13  04:00:00,2255058.077928569,2248937.84137283,3323196.201658958 
 01/13  05:00:00,2220775.848092792,2214184.3157270146,3276416.230453104 
 01/13  06:00:00,2257520.2469831556,2246630.5372113455,3281366.262754846 
 01/13  07:00:00,2275798.7099331785,2263397.2440949325,3282914.846830587 
 01/13  08:00:00,2202615.8179588467,2193464.8674536915,3212660.5659739375 
 01/13  09:00:00,2145073.621830981,2134896.551211384,3134773.5285917353 
 01/13  10:00:00,2121635.5324713574,2109231.8305209866,3097550.4317513774 
 01/13  11:00:00,2071350.1326301894,2051455.2161344462,3012059.6046339627 
 01/13  12:00:00,1919237.0799045102,1887029.8031292022,2809269.1446379907 
 01/13  13:00:00,1639917.7727432842,1583817.999240785,2333847.540747698 
 01/13  14:00:00,1352121.0421102908,1287131.0286837444,1789635.3452132586 
 01/13  15:00:00,1253031.0994152229,1189952.9993931782,1751206.414192922 
 01/13  16:00:00,1254646.3298190546,1199373.8909899464,1695262.8603285262 
 01/13  17:00:00,1304461.5048179317,1253490.1876124474,1820911.012462152 
 01/13  18:00:00,1606239.6290577962,1580959.820843085,2532750.7233226076 
 01/13  19:00:00,1865216.7192410375,1853271.0704259682,2968197.274263247 
 01/13  20:00:00,2012222.827270187,1996712.208991047,3059743.1094579203 
 01/13  21:00:00,2126678.9832357354,2115076.367413403,3223657.125708177 
 01/13  22:00:00,2256166.3705882938,2255386.7390159178,3509311.5781513266 
 01/13  23:00:00,2345095.266336131,2348932.113565419,3658720.847241239 
 01/13  24:00:00,2378109.1138621583,2382572.781675495,3692628.6336378264 
 01/14  01:00:00,2391555.8746996387,2399506.27551883,3739645.833390998 
 01/14  02:00:00,2405208.9802956237,2414824.409638956,3759023.6225941363 
 01/14  03:00:00,2423848.8460390675,2435172.065756065,3791840.181197277 
 01/14  04:00:00,2480075.858438323,2488775.676854003,3804398.8527587377 
 01/14  05:00:00,2587825.4592384337,2592649.583631926,3864116.9976784578 
 01/14  06:00:00,2681327.424357353,2690801.8829873544,4025273.715693341 
 01/14  07:00:00,2778511.110674713,2789996.700672799,4158066.6903820476 
 01/14  08:00:00,2859581.354382647,2870452.8561738823,4223825.942513455 
 01/14  09:00:00,2921727.7985904384,2933160.265153993,4284928.47414596 
 01/14  10:00:00,2929761.8894030415,2935625.4212220768,4270214.051306233 
 01/14  11:00:00,2735861.6430784315,2721538.3638497274,3947868.8505963148 
 01/14  12:00:00,2430735.2474389495,2398424.7232182072,3440561.229899396 
 01/14  13:00:00,2104811.927932196,2062881.6603134614,2840935.1744756903 
 01/14  14:00:00,1806339.1894573811,1760287.0891880235,2358669.9437280376 
 01/14  15:00:00,1584377.5326736227,1535593.5222194223,2108375.0642820504 
 01/14  16:00:00,1495882.808691365,1448698.6410874103,2082274.3076994594 
 01/14  17:00:00,1525896.925290936,1485744.7346102751,2205274.338820658 
 01/14  18:00:00,1603847.3214928824,1574505.9791457832,2363955.0957560926 
 01/14  19:00:00,1645706.0899342396,1618273.4457316657,2426773.1342320777 
 01/14  20:00:00,1687029.9767019288,1660836.724821489,2487435.0202005063 
 01/14  21:00:00,1749154.649268243,1724193.3844796831,2570949.444423138 
 01/14  22:00:00,1781140.067996624,1756822.4775536403,2610944.1698378287 
 01/14  23:00:00,1791623.8217286372,1767440.590601045,2621874.508498003 
 01/14  24:00:00,1730697.6148532778,1706594.778717102,2547575.9680319335 
 01/15  01:00:00,1673891.2258751113,1649198.068092519,2475716.1171931983 
 01/15  02:00:00,1680201.4777966011,1655382.3796431017,2481504.871251876 
 01/15  03:00:00,1695814.3121203836,1670891.7509795981,2497785.519727336 
 01/15  04:00:00,1703144.8923032447,1678198.565812644,2504845.9978297716 
 01/15  05:00:00,1711965.98237741,1686953.0276890516,2513916.389759194 
 01/15  06:00:00,1750901.5057259027,1726260.9832036607,2563303.05453305 
 01/15  07:00:00,1807081.964154691,1783095.9144543405,2634579.451921859 
 01/15  08:00:00,1824957.456020564,1801323.6283294808,2656559.1717444207 
 01/15  09:00:00,1788347.4247515495,1764999.7586180952,2615366.586796673 
 01/15  10:00:00,1914889.704959331,1890030.8200073803,2775620.0118009206 
 01/15  11:00:00,2266398.887603482,2238792.04298116,3179541.129394699 
 01/15  12:00:00,2450617.9299032358,2425204.973290082,3414187.7042700388 
 01/15  13:00:00,2423937.158323355,2399865.572012307,3419962.1230758047 
 01/15  14:00:00,2276060.6105632875,2244016.199609821,3291638.9102290045 
 01/15  15:00:00,2149926.1441420694,2107367.9180268683,3104102.419892625 
 01/15  16:00:00,2090956.8508543598,2058957.0694997625,2975844.069370476 
 01/15  17:00:00,2124826.8368680435,2106705.9057734143,3172814.5682800524 
 01/15  18:00:00,2364810.1734569594,2371116.4369207993,3771704.569919139 
 01/15  19:00:00,2620830.9949952792,2629061.6159658735,3998666.2343159127 
 01/15  20:00:00,2766323.0369911315,2771746.795072909,4092405.3686970044 
 01/15  21:00:00,2842319.854987894,2853960.1906269793,4244089.708576007 
 01/15  22:00:00,2911185.240910964,2930311.587435145,4407117.6762962565 
 01/15  23:00:00,3004445.419139582,3028369.0665689325,4560754.020885752 
